MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     6.18        8   2.72    0.436   1.806  0.925 -0.069   2.188  1.076        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.88       24   5.74    0.443   2.133  0.829  0.413   3.844  1.384        0     0     n   0.62       3      1.00     1.00   +0.000     0     nan
   40000    -5.95       27   6.69    0.387   1.394  0.859  0.276   4.296  1.435        0     0     n   0.95      11      1.00     1.00   +0.000     0     nan
   60000    -6.53       27   6.44    0.505   3.130  0.829 -0.071   3.472  1.411        0     0     n   0.42       4      1.00     1.00   +0.000     0     nan
   80000    -6.46       27   7.02    0.483   2.667  0.863 -0.065   3.731  1.412        0     0     n   0.20       3      1.00     1.00   +0.000     0     nan
  100000    -6.62       27   7.15    0.471   2.667  0.841 -0.096   3.981  1.418        0     0     n   0.13       2      1.00     1.00   +0.000     0     nan
  120000    -6.23       30   7.49    0.418   1.965  0.830  0.200   3.433  1.410        0     0     n   0.46       9      1.00     1.00   +0.000     0     nan
  140000    -6.48       30   6.79    0.489   2.519  0.837 -0.013   3.658  1.416        0     0     n   0.48       6      1.00     1.00   +0.000     0     nan
  160000    -6.48       44   9.10    0.350   0.941  0.804  0.212   3.273  1.441        0     0     n   0.72      30      1.00     1.00   +0.000     0     nan
  180000    -6.40       43   9.05    0.411   1.600  0.831 -0.063   3.140  1.436        0     0     n   0.71      29      1.00     1.00   +0.000     0     nan
  200000    -6.50       43   8.61    0.418   1.544  0.838  0.298   3.424  1.436        0     0     n   0.64      22      1.00     1.00   +0.000     0     nan
  220000    -6.48       43   8.21    0.399   1.326  0.843  0.322   3.570  1.429        0     0     n   0.95      27      1.00     1.00   +0.000     0     nan
  240000    -6.73       43   8.40    0.419   1.600  0.828  0.321   3.453  1.429        0     0     n   0.84      26      1.00     1.00   +0.000     0     nan
  260000    -6.48       39   8.92      nan     nan    nan    nan   3.506  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.59       43   8.99      nan     nan    nan    nan   3.826  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.60       46   8.72      nan     nan    nan    nan   3.370  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.48       46   8.24      nan     nan    nan    nan   3.266  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.72       46   7.90    0.434   2.320  0.814  0.230   3.391  1.430        0     0     n   0.78      19      1.00     1.00   +0.000     0     nan
  360000    -6.71       46   7.55    0.431   2.023  0.819  0.210   3.505  1.456        0     0     n   1.04      21      1.00     1.00   +0.000     0     nan
  380000    -6.70       46   7.99      nan     nan    nan    nan   3.679  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.79       46   7.94    0.421   1.582  0.819  0.096   3.810  1.439        0     0     n   1.08      27      1.00     1.00   +0.000     0     nan
  420000    -6.64       46   7.72    0.413   1.635  0.792  0.112   3.723  1.452        0     0     n   0.99      22      1.00     1.00   +0.000     0     nan
  440000    -6.62       46   8.14      nan     nan    nan    nan   3.560  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.76       46   7.91    0.371   0.944  0.828  0.343   3.511  1.434        0     0     n   0.98      24      1.00     1.00   +0.000     0     nan
  480000    -6.68       46   7.77    0.392   1.179  0.838  0.313   3.288  1.448        0     0     n   0.88      20      1.00     1.00   +0.000     0     nan
  500000    -6.59       46   7.79    0.408   1.582  0.838  0.217   3.174  1.442      122     1     n   0.95      22      1.00     1.00   +0.000     0     nan
  520000    -6.60       46   7.73    0.427   1.853  0.816  0.020   3.473  1.430      106     1     n   0.67      15      1.00     1.00   +0.000     0     nan
  540000    -6.64       46   7.23    0.374   1.131  0.810  0.260   3.190  1.437      117     1     n   0.78      13      1.00     1.00   +0.000     0     nan
  560000    -6.46       46   7.61    0.392   1.427  0.793  0.312   3.418  1.450      123     1     n   0.53      11      1.00     1.00   +0.000     0     nan
  580000    -6.53       46   7.30    0.337   0.764  0.777  0.257   2.859  1.432      134     1     n   1.03      18      1.00     1.00   +0.000     0     nan
  600000    -6.78       46   7.43    0.349   0.808  0.831  0.245   3.636  1.423      141     1     n   0.79      15      1.00     1.00   +0.000     1   0.936
  620000    -6.69       46   6.90    0.342   0.764  0.805  0.303   3.359  1.432      112     1     n   1.11      15      1.00     1.00   +0.000     0     nan
  640000    -6.50       46   7.26    0.329   0.764  0.806  0.391   3.082  1.428      149     1     n   0.88      15      1.00     1.00   +0.000     1   0.881
  660000    -6.65       66  14.41      nan     nan    nan    nan   3.417  1.425        0     0     n    nan       0      1.00     1.00   +0.000     1   0.925
  680000    -6.77       52  12.11      nan     nan    nan    nan   3.760  1.402        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.86       66  11.99      nan     nan    nan    nan   3.697  1.403        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.81       66  12.45      nan     nan    nan    nan   3.890  1.409        0     0     n    nan       0      1.00     1.00   +0.000     1   0.740
  740000    -6.83       64  12.13      nan     nan    nan    nan   3.688  1.385       56     1     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.99       64  10.79      nan     nan    nan    nan   3.609  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.76       64  11.04      nan     nan    nan    nan   3.617  1.416        0     0     n    nan       0      1.00     1.00   +0.000     1   0.706
  800000    -6.65       64  11.07      nan     nan    nan    nan   3.504  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.93       64  11.22      nan     nan    nan    nan   3.602  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.72       64  11.75      nan     nan    nan    nan   3.469  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.76       96  15.03      nan     nan    nan    nan   3.529  1.438      163     2     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -7.05       96  14.36      nan     nan    nan    nan   3.591  1.441      125     2     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.95       64  10.11      nan     nan    nan    nan   3.926  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.77       96  13.44      nan     nan    nan    nan   3.323  1.426      124     2     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.86       96  13.83      nan     nan    nan    nan   3.661  1.433      128     2     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.83       96  13.60      nan     nan    nan    nan   3.643  1.433      160     2     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.77       96  13.25      nan     nan    nan    nan   3.529  1.429      147     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.97       74  10.25      nan     nan    nan    nan   3.324  1.445      138     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.70       96  13.03      nan     nan    nan    nan   3.409  1.440      143     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.74       76  10.59      nan     nan    nan    nan   3.533  1.412      125     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.82       76  10.25      nan     nan    nan    nan   3.720  1.437      115     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.78       96  12.23      nan     nan    nan    nan   3.490  1.424      148     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.91       96  12.23      nan     nan    nan    nan   3.490  1.419      127     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.87       96  12.10      nan     nan    nan    nan   3.508  1.426      127     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.87       96  12.40      nan     nan    nan    nan   3.747  1.442      299     1     n    nan       0      1.00     1.00   +0.000     1   0.821
 1160000    -6.77      160  23.85      nan     nan    nan    nan   3.308  1.427      291     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.85      160  23.04      nan     nan    nan    nan   3.611  1.417      136     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.86      160  23.81      nan     nan    nan    nan   3.539  1.429      184     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.97      160  23.30      nan     nan    nan    nan   3.794  1.429      147     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.80      160  23.85      nan     nan    nan    nan   3.773  1.433      175     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.78      160  22.90      nan     nan    nan    nan   3.555  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -7.00      160  22.05      nan     nan    nan    nan   3.730  1.418      150     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.04      159  23.38      nan     nan    nan    nan   3.649  1.421      168     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.67       93  21.90      nan     nan    nan    nan   3.532  1.414       45     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.81      158  22.82      nan     nan    nan    nan   3.864  1.432       58     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.67      159  23.92      nan     nan    nan    nan   3.351  1.432       57     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.98      160  22.50      nan     nan    nan    nan   3.517  1.423       59     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.84      160  22.25      nan     nan    nan    nan   3.516  1.441      112     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.80      139  21.56      nan     nan    nan    nan   3.572  1.431      140     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.24      160  23.17      nan     nan    nan    nan   3.620  1.421      141     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.92      160  22.27      nan     nan    nan    nan   3.497  1.422      149     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.99      160  22.54      nan     nan    nan    nan   3.545  1.424      142     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.99      160  22.84      nan     nan    nan    nan   3.464  1.422      122     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -7.07      160  22.77      nan     nan    nan    nan   3.391  1.428      137     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.98      160  21.99      nan     nan    nan    nan   3.556  1.433      136     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.96      160  23.20      nan     nan    nan    nan   3.450  1.428      148     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.82      160  22.92      nan     nan    nan    nan   3.364  1.412      137     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.94      160  22.39      nan     nan    nan    nan   3.897  1.430      125     3     n    nan       0      1.00     1.00   +0.000     0     nan
