steric push-off: E/lipid -17.3 -> -20.7, min non-bonded r 0.663 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  125000    -7.08       80  14.77      nan     nan    nan    nan   3.869  1.435     1340     1     n    nan       0      1.00     1.00   +0.000     1   1.023
  130000    -7.19       80  14.07      nan     nan    nan    nan   3.250  1.411     1308     1     n    nan       0      1.00     1.00   +0.000     1   1.051
  135000    -7.46       80  12.64      nan     nan    nan    nan   3.578  1.415     1153     1     n    nan       0      1.00     1.00   +0.000     1   1.132
  140000    -7.36       80  12.82      nan     nan    nan    nan   3.463  1.439     1179     1     n    nan       0      1.00     1.00   +0.000     1   1.130
  145000    -7.22       80  13.25      nan     nan    nan    nan   3.650  1.430     1248     1     n    nan       0      1.00     1.00   +0.000     1   1.076
  150000    -7.20       80  13.18      nan     nan    nan    nan   3.484  1.437     1217     1     n    nan       0      1.00     1.00   +0.000     1   1.102
  155000    -7.12       80  13.15      nan     nan    nan    nan   3.519  1.441     1207     1     n    nan       0      1.00     1.00   +0.000     1   1.098
  160000    -7.11       80  13.40      nan     nan    nan    nan   3.169  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  165000    -7.12       80  13.69      nan     nan    nan    nan   3.600  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  170000    -7.61       80  13.15      nan     nan    nan    nan   3.644  1.453     1236     1     n    nan       0      1.00     1.00   +0.000     1   1.092
  175000    -7.14       80  13.16      nan     nan    nan    nan   3.434  1.440     1246     1     n    nan       0      1.00     1.00   +0.000     1   1.075
  180000    -7.35       80  12.81      nan     nan    nan    nan   3.584  1.431     1181     1     n    nan       0      1.00     1.00   +0.000     1   1.140
  185000    -7.34       80  13.15      nan     nan    nan    nan   3.450  1.435     1256     1     n    nan       0      1.00     1.00   +0.000     1   1.073
  190000    -7.27       80  13.78      nan     nan    nan    nan   3.656  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  195000    -7.02       80  13.48      nan     nan    nan    nan   3.466  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -7.26       80  13.31      nan     nan    nan    nan   3.675  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  205000    -7.08       80  13.82      nan     nan    nan    nan   3.784  1.456        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -7.48       80  13.71      nan     nan    nan    nan   3.606  1.451        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -7.51       80  13.74      nan     nan    nan    nan   3.594  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.99       80  14.01      nan     nan    nan    nan   3.612  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.19       80  14.11      nan     nan    nan    nan   3.650  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.41       80  13.69      nan     nan    nan    nan   3.631  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.24       80  13.47      nan     nan    nan    nan   3.544  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.49       80  13.63      nan     nan    nan    nan   3.591  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.34       80  13.68      nan     nan    nan    nan   3.403  1.459        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.07       80  13.53      nan     nan    nan    nan   3.450  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.26       77  14.00      nan     nan    nan    nan   3.584  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.24       80  13.92      nan     nan    nan    nan   3.781  1.456        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.19       80  13.94      nan     nan    nan    nan   3.506  1.456        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.27       80  13.83      nan     nan    nan    nan   3.672  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.66       80  13.93      nan     nan    nan    nan   3.691  1.451        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.47       80  13.85      nan     nan    nan    nan   3.434  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.36       80  13.73      nan     nan    nan    nan   3.547  1.457        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.41       80  13.76      nan     nan    nan    nan   3.387  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.37       80  13.80      nan     nan    nan    nan   3.481  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.41       80  13.48      nan     nan    nan    nan   3.581  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
