MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     7.53       10   2.95    0.494   3.059  0.896 -0.117   0.875  1.216        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.89       15   3.82    0.457   1.965  0.899 -0.031   3.317  1.383        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -6.57       17   4.04    0.500   3.034  0.820 -0.109   4.000  1.437        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.51       31   7.96    0.433   1.882  0.869  0.089   3.532  1.409        0     0     n   0.79      20      1.00     1.00   +0.000     0     nan
   80000    -6.79       31   7.71    0.435   2.051  0.843  0.239   3.613  1.389        0     0     n   0.86      19      1.00     1.00   +0.000     0     nan
  100000    -6.51       31   8.07    0.452   2.226  0.859  0.161   4.040  1.420        0     0     n   0.86      23      1.00     1.00   +0.000     0     nan
  120000    -6.63       31   7.04    0.514   3.200  0.875  0.023   3.984  1.404        0     0     n   0.47       7      1.00     1.00   +0.000     0     nan
  140000    -6.64       31   7.49    0.525   3.308  0.830  0.046   3.315  1.407        0     0     n   0.46       9      1.00     1.00   +0.000     0     nan
  160000    -6.73       31   7.02    0.527   3.308  0.844  0.118   4.008  1.411        0     0     n   0.27       4      1.00     1.00   +0.000     0     nan
  180000    -6.65       31   7.25    0.516   3.529  0.833  0.108   3.581  1.408        0     0     n   0.53       9      1.00     1.00   +0.000     0     nan
  200000    -6.87       31   7.44    0.490   2.889  0.837  0.231   3.331  1.418        0     0     n   0.84      16      1.00     1.00   +0.000     0     nan
  220000    -6.69       31   6.84    0.500   3.094  0.872  0.098   3.831  1.393        0     0     n   0.69       9      1.00     1.00   +0.000     0     nan
  240000    -6.78       31   6.84    0.438   2.051  0.823  0.371   3.452  1.421        0     0     n   0.93      12      1.00     1.00   +0.000     0     nan
  260000    -6.81       31   7.37    0.492   2.789  0.847  0.129   3.637  1.397        0     0     n   0.60      11      1.00     1.00   +0.000     0     nan
  280000    -6.74       50  10.26    0.326   0.279  0.816  0.179   4.060  1.439        0     0     n   1.40      88      1.00     1.00   +0.000     0     nan
  300000    -6.82       50   9.88    0.315   0.243  0.847  0.175   3.705  1.445        0     0     n   1.44      80      1.00     1.00   +0.000     0     nan
  320000    -6.81       50  10.64    0.309   0.389  0.844  0.344   3.695  1.427        0     0     n   1.23      87      1.00     1.00   +0.000     0     nan
  340000    -6.82       50   9.91    0.319   0.427  0.849  0.382   3.855  1.434        0     0     n   1.28      72      1.00     1.00   +0.000     0     nan
  360000    -6.84       50   9.90    0.356   0.943  0.799  0.357   3.350  1.440        0     0     n   1.29      72      1.00     1.00   +0.000     0     nan
  380000    -6.70       50  10.44    0.344   0.737  0.838  0.158   3.440  1.435        0     0     n   1.04      69      1.00     1.00   +0.000     0     nan
  400000    -6.99       50  10.01    0.326   0.502  0.794  0.164   3.685  1.439        0     0     n   1.28      74      1.00     1.00   +0.000     0     nan
  420000    -6.69       50  10.60    0.345   0.778  0.785  0.088   3.885  1.446        0     0     n   1.13      79      1.00     1.00   +0.000     0     nan
  440000    -6.95       51  10.25      nan     nan    nan    nan   3.721  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.79       51  10.29      nan     nan    nan    nan   3.480  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.88       51  10.90    0.334   0.643  0.844  0.150   3.471  1.411        0     0     n   1.06      81      1.00     1.00   +0.000     0     nan
  500000    -6.98       66  12.77      nan     nan    nan    nan   3.932  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.93       66  12.45      nan     nan    nan    nan   3.905  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.94       66  11.91      nan     nan    nan    nan   3.693  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -7.05       66  12.37      nan     nan    nan    nan   3.470  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.87       66  11.51      nan     nan    nan    nan   3.481  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.75       66  11.55      nan     nan    nan    nan   3.803  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
