steric push-off: E/lipid -1.1 -> -21.3, min non-bonded r 0.063 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.70       80  17.46      nan     nan    nan    nan   2.694  1.459     1293     1     n    nan       0      1.00     1.00   +0.000     1   0.502
    5000    -7.44       80  17.37      nan     nan    nan    nan   3.559  1.451     1302     1     n    nan       0      1.00     1.00   +0.000     1   0.495
   10000    -7.40       80  14.52      nan     nan    nan    nan   3.528  1.430     1258     1     n    nan       0      1.00     1.00   +0.000     1   0.526
   15000    -7.38       80  13.79      nan     nan    nan    nan   3.556  1.437     1363     1     n    nan       0      1.00     1.00   +0.000     1   0.471
   20000    -7.54       80  14.24      nan     nan    nan    nan   3.712  1.433     1379     1     n    nan       0      1.00     1.00   +0.000     1   0.478
   25000    -7.33       80  13.39      nan     nan    nan    nan   3.353  1.434     1315     1     n    nan       0      1.00     1.00   +0.000     1   0.486
   30000    -7.26       80  13.31      nan     nan    nan    nan   3.838  1.452     1303     1     n    nan       0      1.00     1.00   +0.000     1   0.496
   35000    -7.30       80  16.11      nan     nan    nan    nan   3.650  1.444     1313     1     n    nan       0      1.00     1.00   +0.000     1   0.495
   40000    -7.42       80  16.24      nan     nan    nan    nan   3.662  1.449     1305     1     n    nan       0      1.00     1.00   +0.000     1   0.499
   45000    -7.06       80  17.56      nan     nan    nan    nan   3.497  1.433     1445     1     n    nan       0      1.00     1.00   +0.000     1   0.445
   50000    -7.21       80  17.65      nan     nan    nan    nan   3.344  1.443     1376     1     n    nan       0      1.00     1.00   +0.000     1   0.462
   55000    -7.32       80  17.93      nan     nan    nan    nan   3.722  1.437     1470     1     n    nan       0      1.00     1.00   +0.000     1   0.446
   60000    -7.38       80  16.47      nan     nan    nan    nan   3.372  1.428     1522     1     n    nan       0      1.00     1.00   +0.000     1   0.421
   65000    -7.07       80  17.90      nan     nan    nan    nan   3.306  1.442     1467     1     n    nan       0      1.00     1.00   +0.000     1   0.444
   70000    -7.44       80  19.00      nan     nan    nan    nan   3.762  1.451     1399     1     n    nan       0      1.00     1.00   +0.000     1   0.465
   75000    -7.06       80  16.80      nan     nan    nan    nan   3.728  1.433     1347     1     n    nan       0      1.00     1.00   +0.000     1   0.492
   80000    -7.30       80  19.11      nan     nan    nan    nan   3.506  1.454     1399     1     n    nan       0      1.00     1.00   +0.000     1   0.459
   85000    -7.27       80  18.42      nan     nan    nan    nan   3.825  1.451     1519     1     n    nan       0      1.00     1.00   +0.000     1   0.435
   90000    -7.49       80  17.62      nan     nan    nan    nan   4.159  1.454     1456     1     n    nan       0      1.00     1.00   +0.000     1   0.452
   95000    -7.24       80  17.16      nan     nan    nan    nan   3.644  1.453     1463     1     n    nan       0      1.00     1.00   +0.000     1   0.439
  100000    -7.35       80  17.78      nan     nan    nan    nan   3.816  1.437     1497     1     n    nan       0      1.00     1.00   +0.000     1   0.444
  105000    -7.10       80  17.26      nan     nan    nan    nan   3.450  1.446     1363     1     n    nan       0      1.00     1.00   +0.000     1   0.474
  110000    -7.32       80  17.84      nan     nan    nan    nan   3.359  1.444     1312     1     n    nan       0      1.00     1.00   +0.000     1   0.492
  115000    -7.04       80  17.75      nan     nan    nan    nan   3.337  1.444     1317     1     n    nan       0      1.00     1.00   +0.000     1   0.494
  120000    -7.24       80  17.35      nan     nan    nan    nan   3.466  1.435     1394     1     n    nan       0      1.00     1.00   +0.000     1   0.462
  125000    -7.24       80  16.53      nan     nan    nan    nan   3.416  1.438     1416     1     n    nan       0      1.00     1.00   +0.000     1   0.442
  130000    -7.22       80  16.41      nan     nan    nan    nan   3.500  1.429     1262     1     n    nan       0      1.00     1.00   +0.000     1   0.519
  135000    -7.15       80  16.88      nan     nan    nan    nan   3.475  1.441     1336     1     n    nan       0      1.00     1.00   +0.000     1   0.482
  140000    -7.07       80  16.79      nan     nan    nan    nan   3.425  1.433     1339     1     n    nan       0      1.00     1.00   +0.000     1   0.477
  145000    -7.05       80  16.92      nan     nan    nan    nan   3.447  1.446     1405     1     n    nan       0      1.00     1.00   +0.000     1   0.456
  150000    -7.26       80  16.39      nan     nan    nan    nan   3.653  1.431     1470     1     n    nan       0      1.00     1.00   +0.000     1   0.435
  155000    -7.39       80  17.03      nan     nan    nan    nan   3.556  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  160000    -7.08       80  16.48      nan     nan    nan    nan   3.809  1.451        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  165000    -7.47       80  15.91      nan     nan    nan    nan   3.572  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  170000    -7.03       80  16.68      nan     nan    nan    nan   3.553  1.452        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  175000    -7.11       80  16.37      nan     nan    nan    nan   3.597  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -6.96       80  16.79      nan     nan    nan    nan   3.525  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  185000    -7.29       80  17.15      nan     nan    nan    nan   3.638  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  190000    -7.27       80  16.75      nan     nan    nan    nan   3.131  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
