steric push-off: E/lipid -2.2 -> -21.7, min non-bonded r 0.033 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.94       80  17.47      nan     nan    nan    nan   2.650  1.461     1294     1     n    nan       0      1.00     1.00   +0.000     1   0.491
    5000    -7.59       80  17.53      nan     nan    nan    nan   3.653  1.459     1367     1     n    nan       0      1.00     1.00   +0.000     1   0.467
   10000    -7.38       80  17.62      nan     nan    nan    nan   3.822  1.429     1367     1     n    nan       0      1.00     1.00   +0.000     1   0.467
   15000    -7.24       80  17.58      nan     nan    nan    nan   3.656  1.425     1296     1     n    nan       0      1.00     1.00   +0.000     1   0.475
   20000    -7.17       80  17.32      nan     nan    nan    nan   3.478  1.430     1308     1     n    nan       0      1.00     1.00   +0.000     1   0.484
   25000    -7.32       80  16.98      nan     nan    nan    nan   3.384  1.439     1286     1     n    nan       0      1.00     1.00   +0.000     1   0.497
   30000    -7.16       80  17.14      nan     nan    nan    nan   3.409  1.423     1156     1     n    nan       0      1.00     1.00   +0.000     1   0.559
   35000    -7.33       80  17.74      nan     nan    nan    nan   3.453  1.416     1229     1     n    nan       0      1.00     1.00   +0.000     1   0.525
   40000    -7.20       80  13.94      nan     nan    nan    nan   3.541  1.440     1066     1     n    nan       0      1.00     1.00   +0.000     1   0.593
   45000    -6.91       80  14.29      nan     nan    nan    nan   3.347  1.437     1157     1     n    nan       0      1.00     1.00   +0.000     1   0.553
   50000    -7.29       80  12.15      nan     nan    nan    nan   3.422  1.443     1000     1     n    nan       0      1.00     1.00   +0.000     1   0.618
   55000    -7.30       80  12.35      nan     nan    nan    nan   3.419  1.441      994     1     n    nan       0      1.00     1.00   +0.000     1   0.627
   60000    -7.24       80  13.08      nan     nan    nan    nan   3.362  1.439      960     1     n    nan       0      1.00     1.00   +0.000     1   0.651
   65000    -7.00       80  14.03      nan     nan    nan    nan   3.097  1.441     1096     1     n    nan       0      1.00     1.00   +0.000     1   0.580
   70000    -7.11       80  12.16      nan     nan    nan    nan   3.403  1.436      979     1     n    nan       0      1.00     1.00   +0.000     1   0.634
   75000    -7.09       80  12.10      nan     nan    nan    nan   3.531  1.445      982     1     n    nan       0      1.00     1.00   +0.000     1   0.626
   80000    -7.14       80  12.29      nan     nan    nan    nan   3.434  1.438     1010     1     n    nan       0      1.00     1.00   +0.000     1   0.625
   85000    -7.31       80  12.05      nan     nan    nan    nan   3.497  1.435      910     1     n    nan       0      1.00     1.00   +0.000     1   0.678
   90000    -7.01       80  12.53      nan     nan    nan    nan   3.362  1.433     1014     1     n    nan       0      1.00     1.00   +0.000     1   0.619
   95000    -6.85       80  12.05      nan     nan    nan    nan   3.034  1.424      922     1     n    nan       0      1.00     1.00   +0.000     1   0.660
  100000    -6.95       80  12.19      nan     nan    nan    nan   3.275  1.430      894     1     n    nan       0      1.00     1.00   +0.000     1   0.682
  105000    -7.15       80  12.30      nan     nan    nan    nan   3.350  1.412      839     1     n    nan       0      1.00     1.00   +0.000     1   0.729
  110000    -6.97       80  11.57      nan     nan    nan    nan   3.266  1.415      834     1     n    nan       0      1.00     1.00   +0.000     1   0.711
  115000    -7.22       80  12.21      nan     nan    nan    nan   3.478  1.435      918     1     n    nan       0      1.00     1.00   +0.000     1   0.685
  120000    -6.86       80  13.23      nan     nan    nan    nan   3.347  1.440      958     1     n    nan       0      1.00     1.00   +0.000     1   0.640
  125000    -7.27       80  12.31      nan     nan    nan    nan   3.666  1.433      955     1     n    nan       0      1.00     1.00   +0.000     1   0.668
  130000    -7.30       80  12.08      nan     nan    nan    nan   3.431  1.432      954     1     n    nan       0      1.00     1.00   +0.000     1   0.643
  135000    -7.38       80  11.81      nan     nan    nan    nan   3.484  1.444      918     1     n    nan       0      1.00     1.00   +0.000     1   0.693
  140000    -7.10       80  11.94      nan     nan    nan    nan   3.312  1.424      915     1     n    nan       0      1.00     1.00   +0.000     1   0.649
  145000    -7.10       80  11.87      nan     nan    nan    nan   3.378  1.449      920     1     n    nan       0      1.00     1.00   +0.000     1   0.675
  150000    -7.03       80  11.85      nan     nan    nan    nan   3.059  1.438      931     1     n    nan       0      1.00     1.00   +0.000     1   0.667
  155000    -7.05       80  11.85      nan     nan    nan    nan   3.344  1.443      872     1     n    nan       0      1.00     1.00   +0.000     1   0.693
  160000    -7.01       80  11.78      nan     nan    nan    nan   3.416  1.434      907     1     n    nan       0      1.00     1.00   +0.000     1   0.695
  165000    -7.40       80  11.65      nan     nan    nan    nan   3.662  1.432      827     1     n    nan       0      1.00     1.00   +0.000     1   0.756
  170000    -7.41       80  11.55      nan     nan    nan    nan   3.713  1.441      817     1     n    nan       0      1.00     1.00   +0.000     1   0.759
  175000    -7.44       80  11.29      nan     nan    nan    nan   3.612  1.437      777     1     n    nan       0      1.00     1.00   +0.000     1   0.793
  180000    -7.24       80  11.44      nan     nan    nan    nan   3.744  1.437      759     1     n    nan       0      1.00     1.00   +0.000     1   0.799
  185000    -7.48       80  11.47      nan     nan    nan    nan   3.716  1.433      785     1     n    nan       0      1.00     1.00   +0.000     1   0.779
  190000    -7.23       80  11.75      nan     nan    nan    nan   3.522  1.439      836     1     n    nan       0      1.00     1.00   +0.000     1   0.746
  195000    -7.33       80  11.65      nan     nan    nan    nan   3.478  1.440      802     1     n    nan       0      1.00     1.00   +0.000     1   0.753
  200000    -7.03       80  11.99      nan     nan    nan    nan   3.353  1.458      941     1     n    nan       0      1.00     1.00   +0.000     1   0.666
  205000    -7.47       80  12.11      nan     nan    nan    nan   3.578  1.451      932     1     n    nan       0      1.00     1.00   +0.000     1   0.687
  210000    -7.20       80  12.35      nan     nan    nan    nan   3.206  1.434      946     1     n    nan       0      1.00     1.00   +0.000     1   0.656
  215000    -7.18       80  11.84      nan     nan    nan    nan   3.534  1.451      867     1     n    nan       0      1.00     1.00   +0.000     1   0.725
  220000    -7.34       80  12.27      nan     nan    nan    nan   3.431  1.459      948     1     n    nan       0      1.00     1.00   +0.000     1   0.656
  225000    -7.21       80  12.34      nan     nan    nan    nan   3.356  1.450      969     1     n    nan       0      1.00     1.00   +0.000     1   0.653
  230000    -7.52       80  12.02      nan     nan    nan    nan   3.491  1.450      846     1     n    nan       0      1.00     1.00   +0.000     1   0.709
  235000    -7.29       80  12.02      nan     nan    nan    nan   3.225  1.447      948     1     n    nan       0      1.00     1.00   +0.000     1   0.665
