MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     4.54        6   2.38    0.464   2.182  0.985  0.231   1.125  1.240        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.80       16   5.29    0.475   2.857  0.890  0.068   3.141  1.375        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -6.32       16   5.66    0.502   2.857  0.818  0.050   3.672  1.451        0     0     n   0.23       1      1.00     1.00   +0.000     0     nan
   60000    -6.29       16   4.60    0.472   2.483  0.826 -0.043   3.656  1.456        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   80000    -6.45       24   5.89    0.506   2.857  0.806 -0.008   3.771  1.465        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  100000    -6.33       24   6.55    0.376   1.212  0.866  0.132   3.365  1.424        0     0     n   0.96      10      1.00     1.00   +0.000     0     nan
  120000    -6.43       29   7.38    0.407   1.530  0.852  0.347   3.776  1.407        0     0     n   0.87      16      1.00     1.00   +0.000     0     nan
  140000    -6.66       29   7.48    0.467   2.538  0.880  0.098   4.164  1.430        0     0     n   0.72      14      1.00     1.00   +0.000     0     nan
  160000    -6.46       29   7.25    0.444   2.055  0.841  0.132   3.767  1.440        0     0     n   0.65      11      1.00     1.00   +0.000     0     nan
  180000    -6.50       29   6.99    0.433   1.874  0.849  0.030   3.647  1.425        0     0     n   1.19      17      1.00     1.00   +0.000     0     nan
  200000    -6.69       28   7.19    0.491   2.969  0.822 -0.048   3.312  1.414        0     0     n   0.67      11      1.00     1.00   +0.000     0     nan
  220000    -6.75       34   8.29    0.443   1.984  0.837 -0.108   3.221  1.421        0     0     n   0.47      14      1.00     1.00   +0.000     0     nan
  240000    -6.92       34   6.95    0.425   1.684  0.798  0.079   3.750  1.422        0     0     n   1.08      15      1.00     1.00   +0.000     0     nan
  260000    -6.81       34   6.68    0.466   2.557  0.872  0.082   3.750  1.437        0     0     n   1.13      13      1.00     1.00   +0.000     0     nan
  280000    -6.91       34   7.05    0.466   2.645  0.813  0.019   3.897  1.445        0     0     n   0.81      12      1.00     1.00   +0.000     0     nan
  300000    -6.83       34   7.92    0.378   1.070  0.789  0.381   3.669  1.438        0     0     n   1.14      28      1.00     1.00   +0.000     0     nan
  320000    -6.65       34   7.65    0.375   1.070  0.821  0.086   3.610  1.433        0     0     n   1.17      25      1.00     1.00   +0.000     0     nan
  340000    -6.80       34   7.69    0.365   0.883  0.833  0.263   3.625  1.431        0     0     n   0.96      21      1.00     1.00   +0.000     0     nan
  360000    -6.70       34   7.79    0.415   1.832  0.839  0.269   3.301  1.403        0     0     n   0.82      19      1.00     1.00   +0.000     0     nan
  380000    -6.82       45  10.52      nan     nan    nan    nan   3.550  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.64       45   9.80    0.441   2.143  0.817 -0.136   3.544  1.434        0     0     n   0.83      45      1.00     1.00   +0.000     0     nan
  420000    -6.68       45  10.30    0.481   2.390  0.828  0.009   3.272  1.425        0     0     n   0.68      43      1.00     1.00   +0.000     0     nan
  440000    -6.93       45   9.52    0.510   3.065  0.817 -0.077   3.144  1.429        0     0     n   0.69      34      1.00     1.00   +0.000     0     nan
  460000    -6.60       45  11.22    0.494   2.650  0.836 -0.068   3.567  1.415        0     0     n   0.97      81      1.00     1.00   +0.000     0     nan
  480000    -6.82       45  10.88      nan     nan    nan    nan   3.333  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.57       45  10.91      nan     nan    nan    nan   3.511  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.81       45  11.78      nan     nan    nan    nan   3.744  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.78       45  10.22      nan     nan    nan    nan   3.500  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.71       55  11.12      nan     nan    nan    nan   3.623  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.55       45   9.43      nan     nan    nan    nan   3.417  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.81       55  10.87      nan     nan    nan    nan   3.441  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.96       55  10.74      nan     nan    nan    nan   3.691  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.87       55  10.41      nan     nan    nan    nan   3.577  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.77       59  13.60      nan     nan    nan    nan   3.581  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.86       59  13.15      nan     nan    nan    nan   3.682  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -7.08       67  15.73      nan     nan    nan    nan   3.821  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -7.02       67  15.73      nan     nan    nan    nan   3.840  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.78       67  15.12      nan     nan    nan    nan   3.653  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.94       67  15.00      nan     nan    nan    nan   3.515  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.91       67  15.03      nan     nan    nan    nan   3.720  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.84       68  15.95      nan     nan    nan    nan   3.746  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.94       80  19.06      nan     nan    nan    nan   3.544  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.71       69  15.62      nan     nan    nan    nan   3.667  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.73       69  17.15      nan     nan    nan    nan   3.725  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.90       69  16.70      nan     nan    nan    nan   3.366  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.79       69  16.63      nan     nan    nan    nan   3.449  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -7.00       69  16.80      nan     nan    nan    nan   3.645  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.84       69  16.71      nan     nan    nan    nan   3.496  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.82       69  15.82      nan     nan    nan    nan   3.554  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.88       69  15.67      nan     nan    nan    nan   3.859  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.69       69  16.27      nan     nan    nan    nan   3.348  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.66       69  21.88      nan     nan    nan    nan   3.330  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.71       64  11.78      nan     nan    nan    nan   3.816  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.62       69  19.61      nan     nan    nan    nan   3.594  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.95      133  20.30      nan     nan    nan    nan   3.701  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -7.29      133  20.52      nan     nan    nan    nan   3.571  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -7.00       69  21.21      nan     nan    nan    nan   3.341  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.63      133  21.19      nan     nan    nan    nan   3.485  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.97       80  18.37      nan     nan    nan    nan   3.875  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.74       80  17.61      nan     nan    nan    nan   3.784  1.401        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.88       80  17.08      nan     nan    nan    nan   3.997  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.82       80  16.52      nan     nan    nan    nan   3.853  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.73       80  16.41      nan     nan    nan    nan   3.725  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.89       80  16.13      nan     nan    nan    nan   3.684  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -7.00       80  16.72      nan     nan    nan    nan   3.481  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.14       80  16.77      nan     nan    nan    nan   3.878  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -7.04       80  15.77      nan     nan    nan    nan   3.559  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -7.18       80  15.24      nan     nan    nan    nan   3.806  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -7.18       80  15.58      nan     nan    nan    nan   3.756  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -7.01       80  15.80      nan     nan    nan    nan   3.731  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.68       80  15.82      nan     nan    nan    nan   3.397  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.98      107  15.45      nan     nan    nan    nan   3.773  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -6.80      107  15.39      nan     nan    nan    nan   3.593  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.70      107  15.44      nan     nan    nan    nan   3.463  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.81      160  21.46      nan     nan    nan    nan   3.737  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.76      157  21.41      nan     nan    nan    nan   3.524  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.85      160  22.18      nan     nan    nan    nan   3.761  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.87      160  22.03      nan     nan    nan    nan   3.816  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.85      160  22.56      nan     nan    nan    nan   3.559  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.98      160  22.57      nan     nan    nan    nan   3.464  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -7.16      160  23.13      nan     nan    nan    nan   3.844  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
