MIXTURE 2-D: 0 short (2 tails) + 320 long (4 tails) + 4327 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     5.42        9   3.30    0.431   1.882  0.861 -0.070   2.667  1.333        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -6.10       17   5.61    0.494   3.034  0.862 -0.220   3.544  1.448        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -6.33       32   6.32    0.462   2.133  0.847 -0.010   3.359  1.411        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.51       35   7.91    0.531   4.411  0.836 -0.007   3.957  1.433        0     0     n   0.41      10      1.00     1.00   +0.000     0     nan
   80000    -6.51       35   8.69    0.541   3.548  0.807 -0.144   4.164  1.431        0     0     n   0.59      21      1.00     1.00   +0.000     0     nan
  100000    -6.48       35   8.79    0.524   3.254  0.830 -0.115   3.500  1.419        0     0     n   0.43      16      1.00     1.00   +0.000     0     nan
  120000    -6.80       47   8.41    0.537   4.476  0.848  0.047   3.691  1.427       40     1     n   0.19       6      1.00     1.00   +0.000     0     nan
  140000    -6.62       68  17.63      nan     nan    nan    nan   3.809  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  160000    -6.75       68  18.05      nan     nan    nan    nan   3.956  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -6.63      115  28.85      nan     nan    nan    nan   3.633  1.425       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -6.73      115  27.71      nan     nan    nan    nan   3.817  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.76      115  29.90      nan     nan    nan    nan   3.661  1.437       46     1     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -6.87       62  16.39      nan     nan    nan    nan   3.468  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.67      141  21.58      nan     nan    nan    nan   3.718  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.84      100  20.29      nan     nan    nan    nan   3.702  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.83      141  22.84      nan     nan    nan    nan   3.638  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.86      158  27.12      nan     nan    nan    nan   3.595  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.94      135  22.44      nan     nan    nan    nan   3.754  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.91       86  14.16    0.423   1.861  0.826 -0.019   3.756  1.443        0     0     n   0.81     135      1.00     1.00   +0.000     0     nan
  380000    -6.72      135  22.45      nan     nan    nan    nan   3.770  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -7.01      134  22.32      nan     nan    nan    nan   3.556  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.90      146  24.50      nan     nan    nan    nan   3.741  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -7.05      119  21.42      nan     nan    nan    nan   3.725  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.94      160  24.99      nan     nan    nan    nan   3.566  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.93      167  24.48      nan     nan    nan    nan   3.678  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.97      167  24.57      nan     nan    nan    nan   3.672  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.85      164  25.04      nan     nan    nan    nan   3.683  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.87      167  24.93      nan     nan    nan    nan   3.921  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.85      167  24.37      nan     nan    nan    nan   3.428  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.86      166  25.53      nan     nan    nan    nan   3.613  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.85      167  25.53      nan     nan    nan    nan   3.635  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.91      167  26.23      nan     nan    nan    nan   3.624  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.92      167  25.63      nan     nan    nan    nan   3.692  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -7.04      167  25.72      nan     nan    nan    nan   3.617  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.90      175  27.65      nan     nan    nan    nan   3.561  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.89      175  28.01      nan     nan    nan    nan   3.636  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.94      175  27.39      nan     nan    nan    nan   3.623  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.88      173  27.49      nan     nan    nan    nan   3.490  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.83      173  27.40      nan     nan    nan    nan   3.728  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.83      202  30.33      nan     nan    nan    nan   3.530  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.92      202  31.74      nan     nan    nan    nan   3.782  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -7.11      204  32.92      nan     nan    nan    nan   3.686  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.84      206  33.41      nan     nan    nan    nan   3.604  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.97      226  27.11      nan     nan    nan    nan   3.644  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -7.00      274  31.74      nan     nan    nan    nan   3.674  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.94      274  31.46      nan     nan    nan    nan   3.587  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -7.05      274  31.09      nan     nan    nan    nan   3.532  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -7.07      274  31.45      nan     nan    nan    nan   3.720  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -7.00      274  32.30      nan     nan    nan    nan   3.620  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -7.04      274  35.72      nan     nan    nan    nan   3.471  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -7.03      262  32.80      nan     nan    nan    nan   3.607  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.95      274  33.05      nan     nan    nan    nan   3.535  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -7.14      156  24.35      nan     nan    nan    nan   3.505  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.89      274  33.21      nan     nan    nan    nan   3.636  1.427       75     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -7.12      181  37.14      nan     nan    nan    nan   3.693  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -7.10      139  22.55      nan     nan    nan    nan   3.347  1.425       80     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.77      139  22.70      nan     nan    nan    nan   3.459  1.437       75     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -7.00      147  27.29      nan     nan    nan    nan   3.650  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -7.05      147  27.35      nan     nan    nan    nan   3.449  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -7.11      147  27.51      nan     nan    nan    nan   3.651  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -7.00      139  22.47      nan     nan    nan    nan   3.869  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.92      139  22.62      nan     nan    nan    nan   3.450  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -7.13      139  22.68      nan     nan    nan    nan   3.638  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -7.03      146  27.72      nan     nan    nan    nan   3.771  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -7.04      146  28.17      nan     nan    nan    nan   3.592  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.04      146  28.18      nan     nan    nan    nan   3.818  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -7.13      146  28.46      nan     nan    nan    nan   3.531  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -7.27      146  27.68      nan     nan    nan    nan   3.774  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.93      146  27.56      nan     nan    nan    nan   3.716  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -7.10      145  27.44      nan     nan    nan    nan   3.721  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.98      145  26.80      nan     nan    nan    nan   3.519  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -7.08      145  26.54      nan     nan    nan    nan   3.747  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.06      145  27.31      nan     nan    nan    nan   3.516  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.06      145  27.55      nan     nan    nan    nan   3.728  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -7.01      145  26.39      nan     nan    nan    nan   3.519  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.90      145  25.53      nan     nan    nan    nan   3.674  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.85      145  26.06      nan     nan    nan    nan   3.438  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -7.05      145  25.68      nan     nan    nan    nan   3.629  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -7.18      153  22.17      nan     nan    nan    nan   3.595  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -7.05      153  22.76      nan     nan    nan    nan   3.513  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -7.13      153  22.36      nan     nan    nan    nan   3.507  1.428       40     1     n    nan       0      1.00     1.00   +0.000     0     nan
