steric push-off: E/lipid -4.8 -> -21.1, min non-bonded r 0.032 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.86       80  17.47      nan     nan    nan    nan   2.675  1.462     1291     1     n    nan       0      1.00     1.00   +0.000     1   0.621
    5000    -7.40       80  17.63      nan     nan    nan    nan   3.772  1.454     1300     1     n    nan       0      1.00     1.00   +0.000     1   0.632
   10000    -7.55       80  17.36      nan     nan    nan    nan   3.544  1.442     1404     1     n    nan       0      1.00     1.00   +0.000     1   0.581
   15000    -7.23       80  17.35      nan     nan    nan    nan   3.603  1.443     1369     1     n    nan       0      1.00     1.00   +0.000     1   0.596
   20000    -7.11       80  16.87      nan     nan    nan    nan   3.444  1.448     1301     1     n    nan       0      1.00     1.00   +0.000     1   0.629
   25000    -6.82       80  16.54      nan     nan    nan    nan   3.269  1.436     1316     1     n    nan       0      1.00     1.00   +0.000     1   0.613
   30000    -7.13       80  17.31      nan     nan    nan    nan   3.069  1.429     1388     1     n    nan       0      1.00     1.00   +0.000     1   0.576
   35000    -7.12       80  15.16      nan     nan    nan    nan   3.306  1.405     1292     1     n    nan       0      1.00     1.00   +0.000     1   0.609
   40000    -7.29       80  14.30      nan     nan    nan    nan   3.450  1.426     1197     1     n    nan       0      1.00     1.00   +0.000     1   0.681
   45000    -7.19       80  16.49      nan     nan    nan    nan   3.419  1.403     1222     1     n    nan       0      1.00     1.00   +0.000     1   0.656
   50000    -7.20       80  15.81      nan     nan    nan    nan   3.600  1.404     1277     1     n    nan       0      1.00     1.00   +0.000     1   0.621
   55000    -7.36       80  13.29      nan     nan    nan    nan   3.856  1.424     1196     1     n    nan       0      1.00     1.00   +0.000     1   0.670
   60000    -7.23       80  13.37      nan     nan    nan    nan   3.441  1.434     1273     1     n    nan       0      1.00     1.00   +0.000     1   0.634
   65000    -7.12       80  14.27      nan     nan    nan    nan   3.459  1.438     1212     1     n    nan       0      1.00     1.00   +0.000     1   0.660
   70000    -7.15       80  13.97      nan     nan    nan    nan   3.578  1.447     1311     1     n    nan       0      1.00     1.00   +0.000     1   0.604
   75000    -7.15       80  13.26      nan     nan    nan    nan   3.400  1.433     1207     1     n    nan       0      1.00     1.00   +0.000     1   0.678
   80000    -6.93       80  13.30      nan     nan    nan    nan   3.575  1.418     1185     1     n    nan       0      1.00     1.00   +0.000     1   0.675
   85000    -7.01       80  12.94      nan     nan    nan    nan   3.450  1.439     1180     1     n    nan       0      1.00     1.00   +0.000     1   0.675
   90000    -7.10       80  15.63      nan     nan    nan    nan   3.644  1.426     1181     1     n    nan       0      1.00     1.00   +0.000     1   0.680
   95000    -7.08       80  16.03      nan     nan    nan    nan   3.059  1.433     1122     1     n    nan       0      1.00     1.00   +0.000     1   0.702
  100000    -7.34       80  12.67      nan     nan    nan    nan   3.294  1.431     1056     1     n    nan       0      1.00     1.00   +0.000     1   0.736
  105000    -7.30       80  12.95      nan     nan    nan    nan   3.494  1.438     1075     1     n    nan       0      1.00     1.00   +0.000     1   0.732
  110000    -7.23       80  12.66      nan     nan    nan    nan   3.575  1.448     1040     1     n    nan       0      1.00     1.00   +0.000     1   0.748
  115000    -7.21       80  12.47      nan     nan    nan    nan   3.672  1.435     1059     1     n    nan       0      1.00     1.00   +0.000     1   0.760
  120000    -7.10       80  12.38      nan     nan    nan    nan   3.544  1.436     1050     1     n    nan       0      1.00     1.00   +0.000     1   0.746
  125000    -7.34       80  12.21      nan     nan    nan    nan   3.647  1.432     1019     1     n    nan       0      1.00     1.00   +0.000     1   0.779
  130000    -7.56       80  12.37      nan     nan    nan    nan   3.609  1.435     1059     1     n    nan       0      1.00     1.00   +0.000     1   0.744
  135000    -7.31       80  12.54      nan     nan    nan    nan   3.613  1.449     1081     1     n    nan       0      1.00     1.00   +0.000     1   0.737
  140000    -7.59       80  12.22      nan     nan    nan    nan   3.869  1.437     1050     1     n    nan       0      1.00     1.00   +0.000     1   0.770
  145000    -7.32       80  12.63      nan     nan    nan    nan   3.594  1.440     1116     1     n    nan       0      1.00     1.00   +0.000     1   0.716
  150000    -7.45       80  12.74      nan     nan    nan    nan   3.353  1.450     1166     1     n    nan       0      1.00     1.00   +0.000     1   0.697
  155000    -7.19       80  13.10      nan     nan    nan    nan   3.631  1.430     1177     1     n    nan       0      1.00     1.00   +0.000     1   0.685
  160000    -7.48       80  13.03      nan     nan    nan    nan   3.606  1.450     1185     1     n    nan       0      1.00     1.00   +0.000     1   0.672
  165000    -7.01       80  13.00      nan     nan    nan    nan   3.578  1.427     1163     1     n    nan       0      1.00     1.00   +0.000     1   0.678
  170000    -6.93       80  12.89      nan     nan    nan    nan   3.419  1.428     1159     1     n    nan       0      1.00     1.00   +0.000     1   0.690
  175000    -7.42       80  13.10      nan     nan    nan    nan   3.550  1.454     1177     1     n    nan       0      1.00     1.00   +0.000     1   0.675
  180000    -7.58       80  13.21      nan     nan    nan    nan   3.791  1.448     1240     1     n    nan       0      1.00     1.00   +0.000     1   0.654
  185000    -7.50       80  12.68      nan     nan    nan    nan   3.800  1.454     1098     1     n    nan       0      1.00     1.00   +0.000     1   0.714
  190000    -7.19       80  12.69      nan     nan    nan    nan   3.716  1.464     1136     1     n    nan       0      1.00     1.00   +0.000     1   0.688
  195000    -7.57       80  12.94      nan     nan    nan    nan   3.612  1.465     1213     1     n    nan       0      1.00     1.00   +0.000     1   0.656
  200000    -7.36       80  13.31      nan     nan    nan    nan   3.513  1.447     1320     1     n    nan       0      1.00     1.00   +0.000     1   0.606
  205000    -6.82       80  13.56      nan     nan    nan    nan   3.153  1.444     1332     1     n    nan       0      1.00     1.00   +0.000     1   0.603
  210000    -7.69       80  13.49      nan     nan    nan    nan   4.034  1.450     1362     1     n    nan       0      1.00     1.00   +0.000     1   0.597
