steric push-off: E/lipid -17.2 -> -21.0, min non-bonded r 0.660 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  215000    -7.70       80  16.64      nan     nan    nan    nan   3.541  1.432      939     1     n    nan       0      1.00     1.00   +0.000     1   1.409
  220000    -7.82       80  17.43      nan     nan    nan    nan   3.887  1.456      957     1     n    nan       0      1.00     1.00   +0.000     1   1.420
  225000    -7.66       80  17.60      nan     nan    nan    nan   3.406  1.447      901     1     n    nan       0      1.00     1.00   +0.000     1   1.473
  230000    -7.58       80  16.76      nan     nan    nan    nan   3.609  1.432      988     1     n    nan       0      1.00     1.00   +0.000     1   1.351
  235000    -7.42       80  16.51      nan     nan    nan    nan   3.559  1.446      980     1     n    nan       0      1.00     1.00   +0.000     1   1.396
  240000    -7.72       80  17.68      nan     nan    nan    nan   3.497  1.442      938     1     n    nan       0      1.00     1.00   +0.000     1   1.417
  245000    -7.70       80  17.22      nan     nan    nan    nan   3.662  1.440      932     1     n    nan       0      1.00     1.00   +0.000     1   1.449
  250000    -7.60       80  16.97      nan     nan    nan    nan   3.587  1.425     1014     1     n    nan       0      1.00     1.00   +0.000     1   1.365
  255000    -7.75       80  16.67      nan     nan    nan    nan   3.803  1.443     1016     1     n    nan       0      1.00     1.00   +0.000     1   1.333
  260000    -7.58       80  17.47      nan     nan    nan    nan   3.506  1.427      978     1     n    nan       0      1.00     1.00   +0.000     1   1.364
  265000    -7.63       80  17.99      nan     nan    nan    nan   3.763  1.460     1020     1     n    nan       0      1.00     1.00   +0.000     1   1.330
  270000    -7.39       80  18.12      nan     nan    nan    nan   3.675  1.445     1048     1     n    nan       0      1.00     1.00   +0.000     1   1.320
  275000    -7.46       80  18.06      nan     nan    nan    nan   3.475  1.450     1067     1     n    nan       0      1.00     1.00   +0.000     1   1.210
  280000    -7.86       80  13.27      nan     nan    nan    nan   3.703  1.447      995     1     n    nan       0      1.00     1.00   +0.000     1   1.279
  285000    -7.60       80  17.45      nan     nan    nan    nan   3.631  1.437     1015     1     n    nan       0      1.00     1.00   +0.000     1   1.280
  290000    -7.37       80  17.74      nan     nan    nan    nan   3.691  1.444     1026     1     n    nan       0      1.00     1.00   +0.000     1   1.311
  295000    -7.49       80  17.83      nan     nan    nan    nan   3.609  1.447      943     1     n    nan       0      1.00     1.00   +0.000     1   1.351
  300000    -7.37       80  17.21      nan     nan    nan    nan   3.928  1.460     1086     1     n    nan       0      1.00     1.00   +0.000     1   1.196
