steric push-off: E/lipid -6.6 -> -21.2, min non-bonded r 0.073 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.97       80  17.47      nan     nan    nan    nan   2.650  1.462     1293     1     n    nan       0      1.00     1.00   +0.000     1   0.659
    5000    -7.65       80  17.14      nan     nan    nan    nan   3.603  1.441     1432     1     n    nan       0      1.00     1.00   +0.000     1   0.599
   10000    -7.44       80  17.41      nan     nan    nan    nan   3.769  1.443     1468     1     n    nan       0      1.00     1.00   +0.000     1   0.590
   15000    -7.31       80  16.86      nan     nan    nan    nan   3.494  1.442     1474     1     n    nan       0      1.00     1.00   +0.000     1   0.575
   20000    -7.36       80  16.92      nan     nan    nan    nan   3.681  1.453     1523     1     n    nan       0      1.00     1.00   +0.000     1   0.576
   25000    -7.23       80  17.40      nan     nan    nan    nan   3.516  1.445     1546     1     n    nan       0      1.00     1.00   +0.000     1   0.563
   30000    -7.12       80  17.57      nan     nan    nan    nan   3.734  1.435     1519     1     n    nan       0      1.00     1.00   +0.000     1   0.568
   35000    -7.11       80  16.90      nan     nan    nan    nan   3.597  1.447     1531     1     n    nan       0      1.00     1.00   +0.000     1   0.560
   40000    -7.29       80  17.49      nan     nan    nan    nan   3.562  1.432     1633     1     n    nan       0      1.00     1.00   +0.000     1   0.527
   45000    -7.49       80  17.03      nan     nan    nan    nan   3.875  1.446     1564     1     n    nan       0      1.00     1.00   +0.000     1   0.553
   50000    -7.18       80  17.73      nan     nan    nan    nan   3.872  1.449     1560     1     n    nan       0      1.00     1.00   +0.000     1   0.550
   55000    -7.43       80  17.78      nan     nan    nan    nan   3.663  1.450     1503     1     n    nan       0      1.00     1.00   +0.000     1   0.567
   60000    -7.47       80  17.23      nan     nan    nan    nan   3.797  1.447     1639     1     n    nan       0      1.00     1.00   +0.000     1   0.531
   65000    -7.41       80  18.03      nan     nan    nan    nan   3.853  1.445     1583     1     n    nan       0      1.00     1.00   +0.000     1   0.532
   70000    -7.30       80  17.63      nan     nan    nan    nan   3.631  1.443     1580     1     n    nan       0      1.00     1.00   +0.000     1   0.550
   75000    -7.22       80  17.45      nan     nan    nan    nan   3.781  1.424     1579     1     n    nan       0      1.00     1.00   +0.000     1   0.555
   80000    -7.05       80  17.33      nan     nan    nan    nan   3.503  1.454     1617     1     n    nan       0      1.00     1.00   +0.000     1   0.532
   85000    -7.11       79  17.61      nan     nan    nan    nan   3.617  1.444     1598     1     n    nan       0      1.00     1.00   +0.000     1   0.532
   90000    -7.08       80  18.02      nan     nan    nan    nan   3.603  1.430     1637     1     n    nan       0      1.00     1.00   +0.000     1   0.528
   95000    -7.32       80  17.03      nan     nan    nan    nan   3.628  1.433     1589     1     n    nan       0      1.00     1.00   +0.000     1   0.549
  100000    -7.33       80  16.67      nan     nan    nan    nan   3.525  1.440     1599     1     n    nan       0      1.00     1.00   +0.000     1   0.538
  105000    -7.30       80  17.42      nan     nan    nan    nan   3.566  1.418     1481     1     n    nan       0      1.00     1.00   +0.000     1   0.581
  110000    -7.27       80  13.97      nan     nan    nan    nan   3.616  1.439     1449     1     n    nan       0      1.00     1.00   +0.000     1   0.594
  115000    -7.24       80  14.78      nan     nan    nan    nan   3.447  1.421     1464     1     n    nan       0      1.00     1.00   +0.000     1   0.586
  120000    -7.61       80  16.15      nan     nan    nan    nan   3.916  1.448     1392     1     n    nan       0      1.00     1.00   +0.000     1   0.614
  125000    -7.37       80  15.69      nan     nan    nan    nan   3.506  1.428     1390     1     n    nan       0      1.00     1.00   +0.000     1   0.614
  130000    -7.20       80  13.83      nan     nan    nan    nan   3.350  1.443     1200     1     n    nan       0      1.00     1.00   +0.000     1   0.697
  135000    -7.21       80  12.92      nan     nan    nan    nan   3.812  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  140000    -7.09       80  14.61      nan     nan    nan    nan   3.416  1.460     1288     1     n    nan       0      1.00     1.00   +0.000     1   0.660
  145000    -7.52       80  14.09      nan     nan    nan    nan   3.678  1.444     1270     1     n    nan       0      1.00     1.00   +0.000     1   0.683
  150000    -7.21       80  14.14      nan     nan    nan    nan   3.412  1.444     1334     1     n    nan       0      1.00     1.00   +0.000     1   0.638
  155000    -7.45       80  13.69      nan     nan    nan    nan   3.628  1.441     1311     1     n    nan       0      1.00     1.00   +0.000     1   0.636
  160000    -7.50       80  13.39      nan     nan    nan    nan   3.669  1.446     1324     1     n    nan       0      1.00     1.00   +0.000     1   0.644
  165000    -7.22       80  13.32      nan     nan    nan    nan   3.481  1.438     1348     1     n    nan       0      1.00     1.00   +0.000     1   0.627
  170000    -7.22       80  13.24      nan     nan    nan    nan   3.384  1.419     1259     1     n    nan       0      1.00     1.00   +0.000     1   0.655
  175000    -7.12       80  12.98      nan     nan    nan    nan   3.753  1.444     1203     1     n    nan       0      1.00     1.00   +0.000     1   0.696
  180000    -7.65       80  13.06      nan     nan    nan    nan   3.572  1.449     1242     1     n    nan       0      1.00     1.00   +0.000     1   0.676
  185000    -7.37       80  13.06      nan     nan    nan    nan   3.641  1.451     1261     1     n    nan       0      1.00     1.00   +0.000     1   0.660
  190000    -7.45       80  15.01      nan     nan    nan    nan   3.469  1.448     1444     1     n    nan       0      1.00     1.00   +0.000     1   0.576
  195000    -7.59       80  14.04      nan     nan    nan    nan   3.578  1.444     1313     1     n    nan       0      1.00     1.00   +0.000     1   0.653
  200000    -7.31       80  13.83      nan     nan    nan    nan   3.672  1.447     1289     1     n    nan       0      1.00     1.00   +0.000     1   0.662
  205000    -7.43       80  14.48      nan     nan    nan    nan   3.681  1.449     1264     1     n    nan       0      1.00     1.00   +0.000     1   0.666
  210000    -7.66       80  14.22      nan     nan    nan    nan   3.775  1.443     1202     1     n    nan       0      1.00     1.00   +0.000     1   0.701
  215000    -6.97       80  14.68      nan     nan    nan    nan   3.319  1.439     1235     1     n    nan       0      1.00     1.00   +0.000     1   0.674
  220000    -7.38       80  14.09      nan     nan    nan    nan   3.616  1.425     1243     1     n    nan       0      1.00     1.00   +0.000     1   0.693
  225000    -7.29       80  14.14      nan     nan    nan    nan   3.756  1.439     1170     1     n    nan       0      1.00     1.00   +0.000     1   0.704
  230000    -7.27       80  13.94      nan     nan    nan    nan   3.453  1.428     1130     1     n    nan       0      1.00     1.00   +0.000     1   0.725
  235000    -7.49       80  13.18      nan     nan    nan    nan   3.547  1.430     1173     1     n    nan       0      1.00     1.00   +0.000     1   0.722
  240000    -7.28       80  12.52      nan     nan    nan    nan   3.484  1.446     1093     1     n    nan       0      1.00     1.00   +0.000     1   0.755
  245000    -7.50       80  12.25      nan     nan    nan    nan   3.663  1.454     1005     1     n    nan       0      1.00     1.00   +0.000     1   0.809
  250000    -7.52       80  12.11      nan     nan    nan    nan   3.737  1.440      962     1     n    nan       0      1.00     1.00   +0.000     1   0.871
  255000    -7.48       80  12.06      nan     nan    nan    nan   3.450  1.438      943     1     n    nan       0      1.00     1.00   +0.000     1   0.858
  260000    -7.52       80  12.07      nan     nan    nan    nan   3.672  1.449      945     1     n    nan       0      1.00     1.00   +0.000     1   0.879
  265000    -7.47       80  12.14      nan     nan    nan    nan   3.475  1.442      924     1     n    nan       0      1.00     1.00   +0.000     1   0.876
  270000    -7.65       80  11.72      nan     nan    nan    nan   3.597  1.461      817     1     n    nan       0      1.00     1.00   +0.000     1   0.979
  275000    -7.60       80  11.63      nan     nan    nan    nan   3.800  1.441      804     1     n    nan       0      1.00     1.00   +0.000     1   1.013
  280000    -7.45       80  11.74      nan     nan    nan    nan   3.816  1.439      827     1     n    nan       0      1.00     1.00   +0.000     1   0.973
  285000    -7.45       80  11.22      nan     nan    nan    nan   3.603  1.461      694     1     n    nan       0      1.00     1.00   +0.000     1   1.131
  290000    -7.38       80  11.17      nan     nan    nan    nan   3.559  1.439      710     1     n    nan       0      1.00     1.00   +0.000     1   1.118
  295000    -7.38       80  11.77      nan     nan    nan    nan   3.528  1.440      829     1     n    nan       0      1.00     1.00   +0.000     1   0.961
  300000    -7.16       79  11.75      nan     nan    nan    nan   3.437  1.421      778     1     n    nan       0      1.00     1.00   +0.000     1   0.988
