steric push-off: E/lipid -17.5 -> -20.9, min non-bonded r 0.644 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  255000    -7.21       80  15.20      nan     nan    nan    nan   3.681  1.444     1107     1     n    nan       0      1.00     1.00   +0.000     1   1.369
  260000    -7.43       80  14.76      nan     nan    nan    nan   3.853  1.442     1133     1     n    nan       0      1.00     1.00   +0.000     1   1.357
  265000    -7.29       80  15.03      nan     nan    nan    nan   3.478  1.428     1106     1     n    nan       0      1.00     1.00   +0.000     1   1.361
  270000    -7.10       80  15.10      nan     nan    nan    nan   3.609  1.453     1176     1     n    nan       0      1.00     1.00   +0.000     1   1.289
  275000    -7.70       80  15.85      nan     nan    nan    nan   3.934  1.454     1123     1     n    nan       0      1.00     1.00   +0.000     1   1.339
  280000    -7.41       80  14.90      nan     nan    nan    nan   3.650  1.446     1110     1     n    nan       0      1.00     1.00   +0.000     1   1.378
  285000    -7.33       80  14.41      nan     nan    nan    nan   3.534  1.443     1072     1     n    nan       0      1.00     1.00   +0.000     1   1.424
  290000    -7.67       80  15.13      nan     nan    nan    nan   3.925  1.455     1136     1     n    nan       0      1.00     1.00   +0.000     1   1.346
  295000    -7.50       80  14.66      nan     nan    nan    nan   3.678  1.450     1075     1     n    nan       0      1.00     1.00   +0.000     1   1.415
  300000    -7.66       80  14.19      nan     nan    nan    nan   3.756  1.453     1139     1     n    nan       0      1.00     1.00   +0.000     1   1.353
