steric push-off: E/lipid -1.8 -> -21.3, min non-bonded r 0.031 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  125000    -7.23       80  12.58      nan     nan    nan    nan   3.484  1.444     1152     1     n    nan       0      1.00     1.00   +0.000     1   0.543
  130000    -6.97       80  12.66      nan     nan    nan    nan   3.450  1.436     1097     1     n    nan       0      1.00     1.00   +0.000     1   0.572
  135000    -7.30       80  14.72      nan     nan    nan    nan   3.641  1.432     1212     1     n    nan       0      1.00     1.00   +0.000     1   0.502
  140000    -7.10       80  17.84      nan     nan    nan    nan   3.434  1.446     1264     1     n    nan       0      1.00     1.00   +0.000     1   0.498
  145000    -7.00       80  17.52      nan     nan    nan    nan   3.488  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  150000    -6.82       80  17.53      nan     nan    nan    nan   3.275  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  155000    -6.97       80  18.27      nan     nan    nan    nan   3.128  1.405     1171     1     n    nan       0      1.00     1.00   +0.000     1   0.535
  160000    -7.04       80  15.69      nan     nan    nan    nan   3.500  1.437     1211     1     n    nan       0      1.00     1.00   +0.000     1   0.524
  165000    -7.56       80  13.44      nan     nan    nan    nan   3.303  1.445     1099     1     n    nan       0      1.00     1.00   +0.000     1   0.557
  170000    -7.30       80  12.86      nan     nan    nan    nan   3.825  1.456     1043     1     n    nan       0      1.00     1.00   +0.000     1   0.593
  175000    -7.14       80  12.86      nan     nan    nan    nan   3.397  1.430     1083     1     n    nan       0      1.00     1.00   +0.000     1   0.536
  180000    -7.38       80  12.73      nan     nan    nan    nan   3.441  1.442     1095     1     n    nan       0      1.00     1.00   +0.000     1   0.561
  185000    -7.28       80  13.09      nan     nan    nan    nan   3.694  1.442     1058     1     n    nan       0      1.00     1.00   +0.000     1   0.588
  190000    -7.34       80  14.59      nan     nan    nan    nan   3.534  1.440     1147     1     n    nan       0      1.00     1.00   +0.000     1   0.527
  195000    -7.18       80  16.69      nan     nan    nan    nan   3.613  1.414     1205     1     n    nan       0      1.00     1.00   +0.000     1   0.503
  200000    -6.92       80  17.67      nan     nan    nan    nan   3.369  1.446     1351     1     n    nan       0      1.00     1.00   +0.000     1   0.464
  205000    -6.85       80  15.69      nan     nan    nan    nan   3.381  1.450     1304     1     n    nan       0      1.00     1.00   +0.000     1   0.485
  210000    -7.05       63  12.63      nan     nan    nan    nan   3.615  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -7.18       80  14.96      nan     nan    nan    nan   3.687  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.88       80  17.93      nan     nan    nan    nan   3.316  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.28       80  18.27      nan     nan    nan    nan   3.706  1.462        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.37       80  17.35      nan     nan    nan    nan   3.569  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.30       80  15.10      nan     nan    nan    nan   4.103  1.460        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.48       80  14.15      nan     nan    nan    nan   3.903  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.20       80  14.80      nan     nan    nan    nan   3.128  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.34       80  15.81      nan     nan    nan    nan   3.519  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.24       80  16.14      nan     nan    nan    nan   3.309  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.94       80  17.61      nan     nan    nan    nan   3.206  1.454        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.09       80  17.55      nan     nan    nan    nan   3.569  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.08       80  16.10      nan     nan    nan    nan   3.638  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.17       80  16.28      nan     nan    nan    nan   3.425  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.56       80  16.14      nan     nan    nan    nan   4.034  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.31       80  17.95      nan     nan    nan    nan   3.566  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.23       80  17.81      nan     nan    nan    nan   3.428  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.12       80  17.88      nan     nan    nan    nan   3.400  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.34       80  18.26      nan     nan    nan    nan   3.844  1.453        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
