MIXTURE 2-D: 0 short (2 tails) + 208 long (4 tails) + 4887 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     2.32        5   1.79    0.544   3.500  0.991  0.136   2.750  1.032        0     0     n   0.00       0      1.00      nan   +nan     0     nan
   20000    -5.71       13   3.87    0.423   1.760  0.800  0.408   2.788  1.453        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -6.26       14   4.03    0.429   1.962  0.764  0.132   3.768  1.465        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.56       14   4.46    0.482   2.776  0.825  0.237   2.911  1.442        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   80000    -6.48       14   4.45    0.482   3.234  0.842 -0.035   3.750  1.495        0     0     n   0.00       0      1.00      nan   +nan     0     nan
  100000    -6.35       14   4.29    0.439   1.778  0.850  0.082   3.518  1.455        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  120000    -6.57       14   3.89    0.453   2.353  0.842  0.310   4.036  1.454        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  140000    -6.55       14   4.04    0.479   2.560  0.859 -0.135   4.196  1.473        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  160000    -6.72       17   4.73    0.353   0.889  0.820  0.367   3.441  1.417        0     0     n   1.04       1      1.00     1.00   +0.000     0     nan
  180000    -6.73       17   4.69    0.442   2.159  0.776  0.385   3.706  1.479        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  200000    -6.73       28   8.01    0.482   2.747  0.872  0.102   3.402  1.430        0     0     n   0.52      15      1.00     1.00   +0.000     0     nan
  220000    -6.67       26   6.96    0.493   2.933  0.804 -0.076   3.596  1.435        0     0     n   0.31       5      1.00     1.00   +0.000     0     nan
  240000    -6.70       36   7.64    0.323   0.393  0.821  0.410   3.771  1.449        0     0     n   1.24      30      1.00     1.00   +0.000     0     nan
  260000    -6.75       36   7.46    0.340   0.826  0.855  0.465   3.583  1.431        0     0     n   1.06      23      1.00     1.00   +0.000     0     nan
  280000    -6.89       36   7.94    0.307   0.444  0.837  0.499   3.507  1.434        0     0     n   1.14      32      1.00     1.00   +0.000     0     nan
  300000    -6.96       36   7.61    0.347   0.826  0.878  0.541   3.708  1.434        0     0     n   0.93      22      1.00     1.00   +0.000     0     nan
  320000    -6.96       36   7.36    0.342   0.941  0.852  0.517   3.875  1.431        0     0     n   0.83      17      1.00     1.00   +0.000     0     nan
  340000    -7.15       36   6.55    0.392   1.370  0.771  0.412   3.500  1.442        0     0     n   0.60       7      1.00     1.00   +0.000     0     nan
  360000    -6.94       36   6.97    0.376   0.941  0.846  0.498   3.667  1.413        0     0     n   0.87      14      1.00     1.00   +0.000     0     nan
  380000    -6.76       36   7.36    0.351   1.000  0.840  0.308   3.549  1.462        0     0     n   1.07      22      1.00     1.00   +0.000     0     nan
  400000    -7.01       36   7.19    0.370   1.000  0.860  0.258   3.507  1.433        0     0     n   0.65      12      1.00     1.00   +0.000     0     nan
  420000    -7.04       36   6.81    0.307   0.497  0.824  0.619   3.597  1.443        0     0     n   1.05      15      1.00     1.00   +0.000     0     nan
  440000    -6.83       36   6.54    0.328   0.769  0.875  0.388   3.389  1.411      135     1     n   0.94      11      1.00     1.00   +0.000     1   0.984
  460000    -6.91       36   7.15    0.341   0.769  0.870  0.410   3.743  1.421        0     0     n   0.78      14      1.00     1.00   +0.000     0     nan
  480000    -7.06       36   6.51    0.380   1.181  0.865  0.210   3.194  1.412        0     0     n   0.44       5      1.00     1.00   +0.000     0     nan
  500000    -7.08       36   6.68    0.417   1.500  0.845  0.226   3.590  1.418        0     0     n   0.46       6      1.00     1.00   +0.000     0     nan
  520000    -7.19       36   6.85    0.380   1.306  0.858  0.350   3.750  1.431        0     0     n   0.54       8      1.00     1.00   +0.000     0     nan
  540000    -6.80       36   6.60    0.417   1.566  0.836  0.353   3.972  1.452        0     0     n   0.33       4      1.00     1.00   +0.000     0     nan
  560000    -7.16       36   6.96    0.443   1.771  0.789  0.312   3.271  1.437        0     0     n   0.19       3      1.00     1.00   +0.000     0     nan
  580000    -7.10       36   6.73    0.402   1.434  0.840  0.325   4.194  1.421        0     0     n   0.59       8      1.00     1.00   +0.000     0     nan
  600000    -7.01       36   6.10    0.447   1.985  0.785  0.140   3.951  1.429        0     0     n   0.12       1      1.00     1.00   +0.000     0     nan
  620000    -7.06       36   7.07    0.459   2.286  0.839  0.167   3.215  1.424        0     0     n   0.12       2      1.00     1.00   +0.000     0     nan
  640000    -6.88       36   7.29    0.465   2.209  0.851  0.062   3.757  1.425        0     0     n   0.20       4      1.00     1.00   +0.000     0     nan
  660000    -7.02       36   7.13    0.447   2.209  0.833  0.226   3.201  1.393        0     0     n   0.17       3      1.00     1.00   +0.000     0     nan
  680000    -7.12       36   7.33    0.481   2.605  0.827  0.055   3.958  1.459        0     0     n   0.15       3      1.00     1.00   +0.000     0     nan
  700000    -6.92       36   7.27    0.464   2.364  0.793  0.088   3.722  1.464        0     0     n   0.05       1      1.00     1.00   +0.000     0     nan
  720000    -7.07       36   7.10    0.486   2.772  0.818  0.092   3.667  1.452        0     0     n   0.34       6      1.00     1.00   +0.000     0     nan
  740000    -7.05       36   6.90    0.489   2.857  0.821  0.126   3.347  1.445        0     0     n   0.20       3      1.00     1.00   +0.000     0     nan
  760000    -6.90       36   7.25    0.494   3.400  0.833  0.018   3.340  1.438        0     0     n   0.05       1      1.00     1.00   +0.000     0     nan
  780000    -6.96       36   7.05    0.490   2.944  0.827  0.013   3.562  1.439        0     0     n   0.12       2      1.00     1.00   +0.000     0     nan
  800000    -7.02       31   8.12    0.490   3.200  0.795 -0.091   3.468  1.474        0     0     n   0.29       9      1.00     1.00   +0.000     0     nan
  820000    -7.06       31   8.03    0.483   2.500  0.873 -0.094   3.782  1.445        0     0     n   0.44      13      1.00     1.00   +0.000     0     nan
  840000    -7.05       36   7.68    0.521   3.306  0.843 -0.085   3.743  1.440        0     0     n   0.08       2      1.00     1.00   +0.000     0     nan
  860000    -7.11       36   7.13    0.506   2.857  0.798 -0.030   3.625  1.432        0     0     n   0.11       2      1.00     1.00   +0.000     0     nan
  880000    -6.90       44   8.32    0.532   4.204  0.838  0.011   3.443  1.427        0     0     n   0.38      13      1.00     1.00   +0.000     0     nan
  900000    -7.18       44   8.77    0.510   3.221  0.833 -0.013   4.170  1.455        0     0     n   0.56      23      1.00     1.00   +0.000     0     nan
  920000    -7.25       48  10.28    0.462   2.423  0.843  0.112   3.568  1.446        0     0     n   0.59      42      1.00     1.00   +0.000     0     nan
  940000    -7.06       44   8.55    0.547   4.204  0.836  0.041   3.972  1.463        0     0     n   0.37      14      1.00     1.00   +0.000     0     nan
  960000    -6.96       48   9.74    0.443   2.364  0.820  0.070   3.750  1.452        0     0     n   0.48      29      1.00     1.00   +0.000     0     nan
  980000    -6.97       48   9.73    0.446   2.247  0.866  0.018   3.656  1.408        0     0     n   0.50      30      1.00     1.00   +0.000     0     nan
 1000000    -7.14       48   8.82    0.486   2.922  0.819  0.017   3.099  1.436        0     0     n   0.50      21      1.00     1.00   +0.000     0     nan
 1020000    -7.25       48   9.39    0.456   2.667  0.866 -0.013   3.484  1.420        0     0     n   0.59      31      1.00     1.00   +0.000     0     nan
 1040000    -6.97       48   8.44    0.489   3.190  0.831  0.230   3.651  1.433        0     0     n   0.48      17      1.00     1.00   +0.000     0     nan
 1060000    -7.21       48   8.46    0.494   2.793  0.808  0.092   3.745  1.438        0     0     n   0.50      18      1.00     1.00   +0.000     0     nan
 1080000    -7.29       48   9.06    0.489   2.988  0.812  0.172   3.307  1.431        0     0     n   0.47      22      1.00     1.00   +0.000     0     nan
 1100000    -6.99       48   9.60    0.470   2.922  0.829 -0.057   3.490  1.421        0     0     n   0.49      28      1.00     1.00   +0.000     0     nan
 1120000    -7.20       48   9.03    0.491   2.988  0.829 -0.057   3.594  1.430        0     0     n   0.48      22      1.00     1.00   +0.000     0     nan
 1140000    -7.12       48   9.39    0.480   2.667  0.824 -0.024   4.073  1.417        0     0     n   0.51      27      1.00     1.00   +0.000     0     nan
 1160000    -7.20       48   9.93    0.468   2.605  0.871  0.038   3.854  1.440        0     0     n   0.56      36      1.00     1.00   +0.000     0     nan
 1180000    -7.08       48  10.11    0.479   2.483  0.814  0.071   3.911  1.460        0     0     n   0.65      44      1.00     1.00   +0.000     0     nan
 1200000    -6.96       48   9.82    0.484   2.793  0.817 -0.001   3.469  1.427        0     0     n   0.49      30      1.00     1.00   +0.000     0     nan
 1220000    -7.18       48   9.27    0.464   2.190  0.831  0.115   3.693  1.428        0     0     n   0.61      31      1.00     1.00   +0.000     0     nan
 1240000    -7.16       48   9.37    0.489   2.857  0.817 -0.034   3.891  1.465        0     0     n   0.50      26      1.00     1.00   +0.000     0     nan
 1260000    -7.22       48   9.35    0.471   2.364  0.820 -0.156   3.698  1.417        0     0     n   0.54      28      1.00     1.00   +0.000     0     nan
 1280000    -7.13       48   9.00    0.500   2.793  0.833  0.023   3.297  1.417        0     0     n   0.29      13      1.00     1.00   +0.000     0     nan
 1300000    -7.28       48   8.58    0.492   2.857  0.838 -0.136   3.750  1.435        0     0     n   0.13       5      1.00     1.00   +0.000     0     nan
 1320000    -7.09       48   8.41    0.496   2.988  0.833 -0.042   3.516  1.431        0     0     n   0.08       3      1.00     1.00   +0.000     0     nan
 1340000    -7.14       48   8.41    0.508   3.259  0.812 -0.183   3.646  1.437        0     0     n   0.11       4      1.00     1.00   +0.000     0     nan
 1360000    -7.11       48   9.08    0.482   2.729  0.847  0.025   3.443  1.443        0     0     n   0.36      17      1.00     1.00   +0.000     0     nan
 1380000    -7.22       48   9.05    0.494   2.857  0.812  0.020   3.573  1.442        0     0     n   0.32      15      1.00     1.00   +0.000     0     nan
 1400000    -6.93       48   8.94    0.512   3.329  0.796 -0.017   3.667  1.448        0     0     n   0.32      14      1.00     1.00   +0.000     0     nan
 1420000    -7.06       48   9.37    0.481   2.793  0.790  0.049   3.792  1.441        0     0     n   0.42      22      1.00     1.00   +0.000     0     nan
 1440000    -6.88       60  10.60    0.429   2.044  0.818  0.089   3.446  1.429        0     0     n   0.40      32      1.00     1.00   +0.000     0     nan
 1460000    -7.06       60  10.33    0.457   2.364  0.849  0.097   3.533  1.445        0     0     n   0.52      38      1.00     1.00   +0.000     0     nan
 1480000    -7.26       60  10.12    0.446   2.317  0.826  0.044   3.696  1.449        0     0     n   0.55      37      1.00     1.00   +0.000     0     nan
 1500000    -7.15       60   9.61    0.442   2.088  0.794  0.127   3.392  1.447        0     0     n   0.42      24      1.00     1.00   +0.000     0     nan
 1520000    -7.13       60   9.69    0.435   2.044  0.800  0.014   3.450  1.449        0     0     n   0.39      23      1.00     1.00   +0.000     0     nan
 1540000    -7.02       60   9.67    0.433   2.088  0.809  0.061   3.429  1.439        0     0     n   0.41      24      1.00     1.00   +0.000     0     nan
 1560000    -7.33       58   8.60    0.439   2.046  0.798  0.100   3.418  1.430        0     0     n   0.21       8      1.00     1.00   +0.000     0     nan
 1580000    -7.03       58   8.83    0.458   2.526  0.804  0.039   3.625  1.422        0     0     n   0.19       8      1.00     1.00   +0.000     0     nan
 1600000    -7.27       58   8.55    0.465   3.055  0.777  0.014   3.466  1.460        0     0     n   0.16       6      1.00     1.00   +0.000     0     nan
