MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     5.73        9   2.76    0.394   1.333  0.893 -0.178   1.028  1.416        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -6.08       20   6.03    0.471   2.704  0.875  0.040   3.913  1.419        0     0     n   0.30       2      1.00     1.00   +0.000     0     nan
   40000    -6.38       25   7.10    0.511   2.977  0.880 -0.074   3.820  1.459        0     0     n   0.58       9      1.00     1.00   +0.000     0     nan
   60000    -6.39       25   7.01    0.506   2.977  0.838 -0.058   3.250  1.419        0     0     n   0.21       3      1.00     1.00   +0.000     0     nan
   80000    -6.46       25   7.07    0.433   1.937  0.867  0.328   3.810  1.392        0     0     n   0.40       6      1.00     1.00   +0.000     0     nan
  100000    -6.58       25   6.71    0.470   2.727  0.876 -0.012   3.420  1.450        0     0     n   0.43       5      1.00     1.00   +0.000     0     nan
  120000    -6.42       25   7.10    0.508   3.373  0.889  0.243   2.940  1.394        0     0     n   0.32       5      1.00     1.00   +0.000     0     nan
  140000    -6.54       35   7.43    0.444   1.985  0.846  0.033   3.171  1.440        0     0     n   0.32       6      1.00     1.00   +0.000     0     nan
  160000    -6.42       35   7.61    0.437   1.985  0.856  0.100   3.529  1.431        0     0     n   0.62      13      1.00     1.00   +0.000     0     nan
  180000    -6.94       61  12.39      nan     nan    nan    nan   3.836  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -6.68       61  12.10      nan     nan    nan    nan   3.652  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.98       61  11.56      nan     nan    nan    nan   3.406  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -6.74       61  12.56      nan     nan    nan    nan   3.496  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.84       61  11.88      nan     nan    nan    nan   3.512  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.00       61  11.92      nan     nan    nan    nan   3.311  1.459        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.75       61  11.61      nan     nan    nan    nan   3.697  1.453        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.81       61  11.65      nan     nan    nan    nan   3.529  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.93       61  11.33      nan     nan    nan    nan   3.750  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.91       61  11.28      nan     nan    nan    nan   3.217  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.82       61  11.72      nan     nan    nan    nan   3.381  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.89       60  11.12      nan     nan    nan    nan   3.175  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.88       61  12.21      nan     nan    nan    nan   3.488  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -7.09       61  11.71      nan     nan    nan    nan   3.566  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.99       61  11.32      nan     nan    nan    nan   3.332  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.86       61  12.04      nan     nan    nan    nan   3.426  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.98       61  11.67      nan     nan    nan    nan   3.459  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.74       73  11.54      nan     nan    nan    nan   3.538  1.436       73     1     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -7.00       73  11.39      nan     nan    nan    nan   3.565  1.449      102     1     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.97       73  11.55      nan     nan    nan    nan   3.500  1.429       76     1     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -7.04       73  11.48      nan     nan    nan    nan   3.671  1.439       83     1     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -7.01       73  11.52      nan     nan    nan    nan   3.812  1.431       73     1     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.98       73  11.06      nan     nan    nan    nan   3.705  1.448       81     1     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.94       73  11.07      nan     nan    nan    nan   3.479  1.436      112     1     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.85       73  11.42      nan     nan    nan    nan   3.747  1.457        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.94       73  12.06      nan     nan    nan    nan   3.161  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -7.15       73  12.24      nan     nan    nan    nan   3.514  1.458        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -7.09       73  11.56      nan     nan    nan    nan   3.620  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.87       73  12.34      nan     nan    nan    nan   3.760  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -7.11       73  11.63      nan     nan    nan    nan   3.623  1.447       56     1     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.85       73  11.57      nan     nan    nan    nan   3.620  1.424       57     1     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -7.10       60   8.67      nan     nan    nan    nan   3.446  1.451       50     1     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.78       73  11.13      nan     nan    nan    nan   3.216  1.448       84     2     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.86       73  11.91      nan     nan    nan    nan   3.527  1.418       77     2     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.94       73  11.85      nan     nan    nan    nan   3.267  1.432       59     2     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -7.14       73  11.65      nan     nan    nan    nan   3.185  1.420       66     1     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -7.08       73  11.12      nan     nan    nan    nan   3.709  1.441       62     2     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.60       74  12.06      nan     nan    nan    nan   3.422  1.430       76     2     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.98       83  12.80      nan     nan    nan    nan   3.220  1.422       69     2     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.97       83  12.38      nan     nan    nan    nan   3.542  1.442       67     1     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -7.02       83  12.17      nan     nan    nan    nan   3.458  1.433       68     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.99       83  11.84      nan     nan    nan    nan   3.596  1.409       72     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.93       83  12.20      nan     nan    nan    nan   3.042  1.426       86     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.98       73  10.01      nan     nan    nan    nan   3.685  1.416       83     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.85       73  10.14      nan     nan    nan    nan   3.414  1.437       71     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.87       73   9.85      nan     nan    nan    nan   3.531  1.405       81     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.74       58   8.34      nan     nan    nan    nan   3.250  1.431       69     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.94       58   8.90      nan     nan    nan    nan   3.091  1.449       70     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.98       73   9.87      nan     nan    nan    nan   3.236  1.422       89     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.75       59   8.71      nan     nan    nan    nan   3.534  1.428      141     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.95       73   9.35      nan     nan    nan    nan   3.473  1.431      125     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.82       73   9.32      nan     nan    nan    nan   3.887  1.438      113     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -7.13       73   9.62      nan     nan    nan    nan   3.760  1.445      120     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.90       73  10.48      nan     nan    nan    nan   3.490  1.434      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -7.05       73  10.55      nan     nan    nan    nan   3.596  1.418      101     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.97       73  10.69      nan     nan    nan    nan   3.438  1.438      152     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -6.98       73  10.22      nan     nan    nan    nan   3.366  1.441      122     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.92       59  10.06      nan     nan    nan    nan   3.606  1.446      114     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.79       73  10.99      nan     nan    nan    nan   3.853  1.442      129     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.92       73  10.61      nan     nan    nan    nan   3.812  1.446      104     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.81       73  10.46      nan     nan    nan    nan   3.688  1.428      105     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -7.11       72  10.24      nan     nan    nan    nan   3.757  1.435      122     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.85       73  10.43      nan     nan    nan    nan   3.123  1.430      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.12       73   9.72      nan     nan    nan    nan   3.928  1.453      103     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.30       73  10.14      nan     nan    nan    nan   3.887  1.446       98     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -7.14       73  10.46      nan     nan    nan    nan   3.709  1.446      135     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.71       73  10.30      nan     nan    nan    nan   3.757  1.440      128     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -7.11       68   9.10      nan     nan    nan    nan   3.651  1.424      113     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -7.03       73  10.34      nan     nan    nan    nan   3.565  1.436      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.95       73  10.42      nan     nan    nan    nan   3.538  1.447      145     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -7.03       73  10.70      nan     nan    nan    nan   3.445  1.449      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -7.02       73  10.07      nan     nan    nan    nan   3.750  1.443      104     1     n    nan       0      1.00     1.00   +0.000     0     nan
