MIXTURE 2-D: 0 short (2 tails) + 320 long (4 tails) + 4327 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     6.46       11   4.49    0.391   1.455  0.922 -0.378   1.318  1.266        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.71       20   5.49    0.458   2.000  0.844  0.083   3.188  1.394        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -5.81       36   9.56    0.473   2.857  0.808 -0.040   3.486  1.396        0     0     n   0.62      31      1.00     1.00   +0.000     0     nan
   60000    -5.97       36   9.36    0.475   2.443  0.804 -0.079   2.667  1.412        0     0     n   0.69      32      1.00     1.00   +0.000     0     nan
   80000    -6.25       54  12.36    0.473   3.011  0.833  0.141   4.019  1.422        0     0     n   0.87      98      1.00     1.00   +0.000     0     nan
  100000    -6.28       53  12.63    0.501   2.973  0.816 -0.065   3.500  1.414        0     0     n   0.79      95      1.00     1.00   +0.000     0     nan
  120000    -6.26       66  13.40    0.459   3.031  0.837  0.090   3.708  1.400        0     0     n   0.65      92      1.00     1.00   +0.000     0     nan
  140000    -6.55       72  14.52      nan     nan    nan    nan   3.507  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  160000    -6.31       72  14.41      nan     nan    nan    nan   3.431  1.394        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -6.54       72  14.66      nan     nan    nan    nan   3.514  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -6.43       76  15.11      nan     nan    nan    nan   3.398  1.410        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.54       76  15.15    0.503   3.151  0.829  0.017   3.684  1.410        0     0     n   0.77     154      1.00     1.00   +0.000     0     nan
  240000    -6.66       76  15.28    0.504   3.151  0.826  0.047   3.526  1.399        0     0     n   0.75     154      1.00     1.00   +0.000     0     nan
  260000    -6.55       76  14.48    0.494   3.237  0.824  0.014   3.664  1.414        0     0     n   0.81     142      1.00     1.00   +0.000     0     nan
  280000    -6.60       80  16.14      nan     nan    nan    nan   3.644  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.66       80  14.92      nan     nan    nan    nan   3.684  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.69       80  15.34      nan     nan    nan    nan   3.544  1.403        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.55       80  15.56      nan     nan    nan    nan   3.838  1.402        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.68       80  15.29      nan     nan    nan    nan   3.553  1.398        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.68       80  16.02      nan     nan    nan    nan   3.484  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.70       80  16.34      nan     nan    nan    nan   3.856  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.85       80  15.76      nan     nan    nan    nan   3.691  1.398        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -6.66       80  15.67      nan     nan    nan    nan   3.316  1.397        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.57       79  15.86      nan     nan    nan    nan   3.377  1.386        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.57       79  16.12      nan     nan    nan    nan   3.383  1.408        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.65       79  16.36      nan     nan    nan    nan   3.247  1.391        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.50       84  15.49      nan     nan    nan    nan   3.333  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.77      105  20.69      nan     nan    nan    nan   3.781  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.63      105  20.37      nan     nan    nan    nan   3.752  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.67      105  20.60      nan     nan    nan    nan   3.452  1.398        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.79      105  19.49      nan     nan    nan    nan   3.395  1.399        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.89       68  12.43    0.390   1.196  0.824  0.142   3.599  1.423        0     0     n   0.99     113      1.00     1.00   +0.000     0     nan
  640000    -6.68      105  19.35      nan     nan    nan    nan   3.524  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.75      105  19.31      nan     nan    nan    nan   3.617  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.71      123  19.41      nan     nan    nan    nan   3.677  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.87      123  19.21      nan     nan    nan    nan   3.612  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.80      113  18.09      nan     nan    nan    nan   3.564  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.87      123  20.07      nan     nan    nan    nan   3.652  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.79      123  20.62      nan     nan    nan    nan   3.652  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.74       85  16.80      nan     nan    nan    nan   3.465  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.85      123  19.81      nan     nan    nan    nan   3.705  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.78      123  19.07      nan     nan    nan    nan   3.644  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.93      123  19.48      nan     nan    nan    nan   3.624  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.75      123  18.99      nan     nan    nan    nan   3.453  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.92      123  19.64      nan     nan    nan    nan   3.622  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.86      228  31.62      nan     nan    nan    nan   3.806  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.77      171  28.31      nan     nan    nan    nan   3.418  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.92      178  28.90      nan     nan    nan    nan   3.558  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.87      176  28.76      nan     nan    nan    nan   3.634  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.81      228  31.28      nan     nan    nan    nan   3.454  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.75      178  30.68      nan     nan    nan    nan   3.419  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.78      154  28.35      nan     nan    nan    nan   3.557  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.88      228  31.50      nan     nan    nan    nan   3.743  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.84      228  31.84      nan     nan    nan    nan   3.576  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.85      228  31.00      nan     nan    nan    nan   3.572  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.83      228  30.84      nan     nan    nan    nan   3.679  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.83      228  29.83      nan     nan    nan    nan   3.468  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.88      227  30.06      nan     nan    nan    nan   3.666  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.93      227  29.66      nan     nan    nan    nan   3.811  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.84      227  29.87      nan     nan    nan    nan   3.656  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.87      227  28.77      nan     nan    nan    nan   3.722  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.76      227  28.59      nan     nan    nan    nan   3.675  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.91      243  31.51      nan     nan    nan    nan   3.657  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.91      243  32.98      nan     nan    nan    nan   3.723  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.68      133  20.55      nan     nan    nan    nan   3.635  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -6.92      186  31.31      nan     nan    nan    nan   3.579  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.81      167  28.73      nan     nan    nan    nan   3.801  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.83      167  28.40      nan     nan    nan    nan   3.537  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.73      171  25.54      nan     nan    nan    nan   3.512  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.98      185  30.97      nan     nan    nan    nan   3.811  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.84      242  32.07      nan     nan    nan    nan   3.597  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.72      242  30.60      nan     nan    nan    nan   3.371  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -6.67      199  29.60      nan     nan    nan    nan   3.383  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.86      212  32.33      nan     nan    nan    nan   3.525  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.91      243  30.75      nan     nan    nan    nan   3.486  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.96      243  32.10      nan     nan    nan    nan   3.475  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.93      243  30.76      nan     nan    nan    nan   3.566  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.91      224  28.15      nan     nan    nan    nan   3.449  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.95      228  28.99      nan     nan    nan    nan   3.512  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -7.07      243  29.20      nan     nan    nan    nan   3.671  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.83      210  29.21      nan     nan    nan    nan   3.489  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
