steric push-off: E/lipid -1.0 -> -21.3, min non-bonded r 0.060 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.52       80  17.47      nan     nan    nan    nan   2.600  1.458     1292     1     n    nan       0      1.00     1.00   +0.000     1   0.497
    5000    -7.75       80  17.63      nan     nan    nan    nan   3.903  1.470     1349     1     n    nan       0      1.00     1.00   +0.000     1   0.478
   10000    -7.74       80  18.16      nan     nan    nan    nan   3.909  1.454     1385     1     n    nan       0      1.00     1.00   +0.000     1   0.471
   15000    -7.33       80  17.42      nan     nan    nan    nan   3.759  1.439     1471     1     n    nan       0      1.00     1.00   +0.000     1   0.446
   20000    -7.41       80  17.35      nan     nan    nan    nan   3.775  1.449     1477     1     n    nan       0      1.00     1.00   +0.000     1   0.438
   25000    -7.30       80  17.66      nan     nan    nan    nan   3.638  1.457     1368     1     n    nan       0      1.00     1.00   +0.000     1   0.476
   30000    -7.29       80  16.77      nan     nan    nan    nan   3.572  1.435     1349     1     n    nan       0      1.00     1.00   +0.000     1   0.475
   35000    -7.19       80  17.94      nan     nan    nan    nan   3.453  1.425     1365     1     n    nan       0      1.00     1.00   +0.000     1   0.463
   40000    -7.28       80  17.61      nan     nan    nan    nan   3.616  1.440     1333     1     n    nan       0      1.00     1.00   +0.000     1   0.484
   45000    -7.32       80  16.63      nan     nan    nan    nan   3.606  1.454     1261     1     n    nan       0      1.00     1.00   +0.000     1   0.515
   50000    -7.31       80  17.44      nan     nan    nan    nan   3.684  1.446     1343     1     n    nan       0      1.00     1.00   +0.000     1   0.482
   55000    -7.45       80  17.32      nan     nan    nan    nan   3.688  1.446     1317     1     n    nan       0      1.00     1.00   +0.000     1   0.488
   60000    -7.30       80  17.53      nan     nan    nan    nan   3.525  1.448     1361     1     n    nan       0      1.00     1.00   +0.000     1   0.486
   65000    -7.45       80  16.57      nan     nan    nan    nan   3.575  1.442     1348     1     n    nan       0      1.00     1.00   +0.000     1   0.487
   70000    -7.15       80  15.57      nan     nan    nan    nan   3.938  1.444     1244     1     n    nan       0      1.00     1.00   +0.000     1   0.527
   75000    -7.27       80  16.78      nan     nan    nan    nan   3.491  1.439     1278     1     n    nan       0      1.00     1.00   +0.000     1   0.501
   80000    -7.31       80  14.66      nan     nan    nan    nan   3.316  1.425     1192     1     n    nan       0      1.00     1.00   +0.000     1   0.538
   85000    -7.21       80  14.65      nan     nan    nan    nan   3.606  1.455     1308     1     n    nan       0      1.00     1.00   +0.000     1   0.492
   90000    -7.15       80  14.95      nan     nan    nan    nan   3.525  1.433     1322     1     n    nan       0      1.00     1.00   +0.000     1   0.490
   95000    -7.49       80  16.21      nan     nan    nan    nan   3.559  1.449     1313     1     n    nan       0      1.00     1.00   +0.000     1   0.507
  100000    -7.33       80  13.38      nan     nan    nan    nan   3.816  1.452     1229     1     n    nan       0      1.00     1.00   +0.000     1   0.521
  105000    -7.35       80  14.31      nan     nan    nan    nan   3.728  1.465     1192     1     n    nan       0      1.00     1.00   +0.000     1   0.542
  110000    -7.37       80  13.71      nan     nan    nan    nan   3.525  1.437     1168     1     n    nan       0      1.00     1.00   +0.000     1   0.554
  115000    -7.31       80  14.66      nan     nan    nan    nan   3.637  1.439     1257     1     n    nan       0      1.00     1.00   +0.000     1   0.516
  120000    -7.14       80  15.44      nan     nan    nan    nan   3.822  1.419     1243     1     n    nan       0      1.00     1.00   +0.000     1   0.512
  125000    -7.24       80  16.17      nan     nan    nan    nan   3.322  1.429     1284     1     n    nan       0      1.00     1.00   +0.000     1   0.509
  130000    -6.93       80  16.72      nan     nan    nan    nan   3.569  1.428     1319     1     n    nan       0      1.00     1.00   +0.000     1   0.493
  135000    -7.05       80  16.46      nan     nan    nan    nan   3.409  1.434     1192     1     n    nan       0      1.00     1.00   +0.000     1   0.538
  140000    -6.87       80  16.32      nan     nan    nan    nan   3.106  1.430     1280     1     n    nan       0      1.00     1.00   +0.000     1   0.499
  145000    -7.19       80  16.34      nan     nan    nan    nan   3.200  1.442     1397     1     n    nan       0      1.00     1.00   +0.000     1   0.467
  150000    -7.13       80  16.79      nan     nan    nan    nan   3.731  1.438     1283     1     n    nan       0      1.00     1.00   +0.000     1   0.511
  155000    -7.27       80  17.01      nan     nan    nan    nan   3.438  1.432     1311     1     n    nan       0      1.00     1.00   +0.000     1   0.491
  160000    -7.29       80  16.54      nan     nan    nan    nan   3.822  1.438     1356     1     n    nan       0      1.00     1.00   +0.000     1   0.486
  165000    -6.97       80  16.45      nan     nan    nan    nan   3.350  1.429     1336     1     n    nan       0      1.00     1.00   +0.000     1   0.487
  170000    -6.86       80  17.09      nan     nan    nan    nan   3.253  1.442     1242     1     n    nan       0      1.00     1.00   +0.000     1   0.518
  175000    -7.19       80  16.96      nan     nan    nan    nan   3.675  1.443     1343     1     n    nan       0      1.00     1.00   +0.000     1   0.487
  180000    -7.20       80  16.79      nan     nan    nan    nan   3.659  1.457     1374     1     n    nan       0      1.00     1.00   +0.000     1   0.480
