steric push-off: E/lipid -17.4 -> -21.0, min non-bonded r 0.640 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.84       80  17.46      nan     nan    nan    nan   2.687  1.462     1295     1     n    nan       0      1.00     1.00   +0.000     1   1.077
    5000    -7.36       80  16.56      nan     nan    nan    nan   3.212  1.442     1345     1     n    nan       0      1.00     1.00   +0.000     1   1.037
   10000    -7.60       80  17.11      nan     nan    nan    nan   3.769  1.455     1388     1     n    nan       0      1.00     1.00   +0.000     1   1.023
   15000    -7.48       80  15.61      nan     nan    nan    nan   3.609  1.452     1419     1     n    nan       0      1.00     1.00   +0.000     1   0.991
   20000    -7.28       80  15.71      nan     nan    nan    nan   3.616  1.435     1331     1     n    nan       0      1.00     1.00   +0.000     1   1.040
   25000    -7.52       80  13.82      nan     nan    nan    nan   3.347  1.451     1300     1     n    nan       0      1.00     1.00   +0.000     1   1.069
   30000    -7.64       80  14.66      nan     nan    nan    nan   4.159  1.445     1369     1     n    nan       0      1.00     1.00   +0.000     1   1.033
   35000    -7.44       80  16.14      nan     nan    nan    nan   3.619  1.449     1284     1     n    nan       0      1.00     1.00   +0.000     1   1.104
   40000    -7.24       80  17.19      nan     nan    nan    nan   3.441  1.437     1309     1     n    nan       0      1.00     1.00   +0.000     1   1.063
   45000    -7.11       64  17.45      nan     nan    nan    nan   3.500  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   50000    -7.30       80  16.17      nan     nan    nan    nan   3.716  1.455     1535     1     n    nan       0      1.00     1.00   +0.000     1   0.909
   55000    -7.40       80  15.99      nan     nan    nan    nan   3.753  1.444     1545     1     n    nan       0      1.00     1.00   +0.000     1   0.912
   60000    -7.05       80  16.37      nan     nan    nan    nan   3.378  1.420     1569     1     n    nan       0      1.00     1.00   +0.000     1   0.901
   65000    -7.38       80  16.13      nan     nan    nan    nan   3.662  1.437     1529     1     n    nan       0      1.00     1.00   +0.000     1   0.899
