MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     9.13        5   1.82    0.477   2.824  1.000 -0.085   4.350  1.308        0     0     n   0.00       0      1.00      nan   +nan     0     nan
   20000    -5.74       12   3.95    0.489   2.605  0.833 -0.324   3.292  1.475        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -5.99       19   5.30    0.497   3.077  0.833  0.066   3.645  1.441        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.27       24   7.01    0.435   1.913  0.869  0.059   3.531  1.454        0     0     n   0.62       9      1.00     1.00   +0.000     0     nan
   80000    -6.35       24   5.92    0.445   2.247  0.828  0.240   3.594  1.474        0     0     n   0.84       5      1.00     1.00   +0.000     0     nan
  100000    -6.41       24   6.98    0.474   2.729  0.818  0.121   3.417  1.456        0     0     n   0.07       1      1.00     1.00   +0.000     0     nan
  120000    -6.41       26   6.94    0.522   3.714  0.824 -0.228   3.865  1.473        0     0     n   0.07       1      1.00     1.00   +0.000     0     nan
  140000    -6.43       26   7.21    0.512   3.442  0.907 -0.138   3.606  1.452        0     0     n   0.12       2      1.00     1.00   +0.000     0     nan
  160000    -6.40       32   8.14    0.459   2.393  0.804  0.017   2.930  1.440        0     0     n   0.40      11      1.00     1.00   +0.000     0     nan
  180000    -6.44       29   5.82    0.296   0.366  0.830  0.883   3.672  1.419        0     0     n   1.88      10      1.00     1.00   +0.000     0     nan
  200000    -6.42       29   6.12    0.295   0.241  0.877  0.823   3.664  1.406        0     0     n   1.52      11      1.00     1.00   +0.000     0     nan
  220000    -6.50       29   6.00    0.377   1.288  0.845  0.403   3.897  1.407        0     0     n   1.25       8      1.00     1.00   +0.000     0     nan
  240000    -6.59       61  12.01      nan     nan    nan    nan   3.734  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.65       61  11.79      nan     nan    nan    nan   3.602  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.78       93  15.86      nan     nan    nan    nan   3.602  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.53       76  13.24      nan     nan    nan    nan   3.286  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.76       93  16.50      nan     nan    nan    nan   3.634  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.88       93  15.56      nan     nan    nan    nan   3.925  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.93       93  15.53      nan     nan    nan    nan   3.629  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.75       93  15.76      nan     nan    nan    nan   3.460  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.60       93  15.38      nan     nan    nan    nan   3.473  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.61       93  15.48      nan     nan    nan    nan   3.976  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -6.74       93  15.66      nan     nan    nan    nan   3.742  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.62       93  16.03      nan     nan    nan    nan   3.503  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.65       92  16.25      nan     nan    nan    nan   3.592  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.84       93  15.54      nan     nan    nan    nan   3.602  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.83       93  15.92      nan     nan    nan    nan   3.366  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.74       92  16.01      nan     nan    nan    nan   4.030  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.64       92  15.87      nan     nan    nan    nan   3.639  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.73       92  15.42      nan     nan    nan    nan   3.261  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.82       92  15.09      nan     nan    nan    nan   3.576  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.55       92  15.66      nan     nan    nan    nan   3.511  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.72       92  16.25      nan     nan    nan    nan   3.543  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.60       92  16.36      nan     nan    nan    nan   3.723  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.84       92  16.95      nan     nan    nan    nan   3.829  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.71       91  16.67      nan     nan    nan    nan   3.387  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.62       92  16.82      nan     nan    nan    nan   3.668  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.78       92  16.35      nan     nan    nan    nan   3.750  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.79       92  16.89      nan     nan    nan    nan   3.750  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.67       93  16.93      nan     nan    nan    nan   3.901  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.55       69  11.12      nan     nan    nan    nan   3.670  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.73       99  16.51      nan     nan    nan    nan   3.497  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.81       99  16.19      nan     nan    nan    nan   3.371  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.95       99  16.49      nan     nan    nan    nan   3.669  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.79       99  16.09      nan     nan    nan    nan   3.821  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.97      118  17.67      nan     nan    nan    nan   3.714  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.50      118  16.32      nan     nan    nan    nan   3.381  1.420       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.72      118  16.04      nan     nan    nan    nan   3.489  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.67      124  16.28      nan     nan    nan    nan   3.597  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.80      124  17.23      nan     nan    nan    nan   3.520  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.87      119  17.13      nan     nan    nan    nan   3.830  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.90      124  17.19      nan     nan    nan    nan   3.754  1.440       46     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.80      124  16.75      nan     nan    nan    nan   3.534  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.76      124  16.86      nan     nan    nan    nan   3.762  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -7.11      124  16.32      nan     nan    nan    nan   3.484  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -7.12      124  16.71      nan     nan    nan    nan   3.849  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.98      124  17.12      nan     nan    nan    nan   3.655  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.91      124  16.02      nan     nan    nan    nan   3.730  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.94      124  15.91      nan     nan    nan    nan   3.625  1.412       42     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.89      124  16.08      nan     nan    nan    nan   3.591  1.428       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.82      124  16.93      nan     nan    nan    nan   3.478  1.426       52     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.84      123  17.63      nan     nan    nan    nan   3.774  1.429       47     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.82      113  14.52      nan     nan    nan    nan   3.338  1.429       54     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.93      124  16.34      nan     nan    nan    nan   3.365  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.87      124  16.39      nan     nan    nan    nan   3.560  1.419       58     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -6.92      124  16.32      nan     nan    nan    nan   3.726  1.432       52     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.81      124  16.31      nan     nan    nan    nan   3.573  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.89      124  16.29      nan     nan    nan    nan   3.490  1.416       47     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -7.11      156  22.93      nan     nan    nan    nan   3.660  1.416       58     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.92      156  20.12      nan     nan    nan    nan   3.763  1.431       46     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.69      156  22.17      nan     nan    nan    nan   3.433  1.434       49     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.99      156  19.20      nan     nan    nan    nan   3.671  1.425       51     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.07      156  19.51      nan     nan    nan    nan   3.756  1.424       49     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.89      156  16.81      nan     nan    nan    nan   3.508  1.428      243     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -7.00      156  19.09      nan     nan    nan    nan   3.593  1.422      229     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.80      156  17.08      nan     nan    nan    nan   3.409  1.421      229     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.83      156  16.83      nan     nan    nan    nan   3.569  1.412      285     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.65      156  18.47      nan     nan    nan    nan   3.317  1.417      244     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.88      156  17.32      nan     nan    nan    nan   3.551  1.421      224     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.64      156  18.29      nan     nan    nan    nan   3.322  1.413      280     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.63      156  20.58      nan     nan    nan    nan   3.567  1.414       65     2     n    nan       0      1.00     1.00   +0.000     0     nan
