steric push-off: E/lipid 1.8 -> -21.2, min non-bonded r 0.054 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   70000    -7.33       80  17.32      nan     nan    nan    nan   3.634  1.440     1315     1     n    nan       0      1.00     1.00   +0.000     1   0.444
   75000    -7.44       80  13.81      nan     nan    nan    nan   3.531  1.440     1268     1     n    nan       0      1.00     1.00   +0.000     1   0.466
   80000    -7.17       80  15.62      nan     nan    nan    nan   3.609  1.457        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   85000    -7.26       80  17.36      nan     nan    nan    nan   3.488  1.460        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   90000    -7.23       80  16.51      nan     nan    nan    nan   3.813  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   95000    -7.32       80  16.94      nan     nan    nan    nan   3.656  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  100000    -7.21       77  16.55      nan     nan    nan    nan   3.471  1.454        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  105000    -7.18       80  18.08      nan     nan    nan    nan   3.525  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  110000    -7.02       80  17.53      nan     nan    nan    nan   3.509  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  115000    -7.01       80  17.29      nan     nan    nan    nan   3.225  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  120000    -7.23       80  16.97      nan     nan    nan    nan   3.447  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  125000    -7.32       80  17.83      nan     nan    nan    nan   3.606  1.453        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  130000    -7.50       80  18.18      nan     nan    nan    nan   3.881  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  135000    -7.10       80  18.43      nan     nan    nan    nan   3.344  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  140000    -7.38       80  18.18      nan     nan    nan    nan   3.553  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  145000    -7.19       80  18.56      nan     nan    nan    nan   3.663  1.437     1295     1     n    nan       0      1.00     1.00   +0.000     1   0.492
  150000    -6.97       80  14.90      nan     nan    nan    nan   3.206  1.440     1279     1     n    nan       0      1.00     1.00   +0.000     1   0.484
  155000    -6.91       80  19.09      nan     nan    nan    nan   3.366  1.442     1283     1     n    nan       0      1.00     1.00   +0.000     1   0.486
  160000    -7.42       80  14.33      nan     nan    nan    nan   3.359  1.439     1258     1     n    nan       0      1.00     1.00   +0.000     1   0.484
  165000    -7.19       80  14.92      nan     nan    nan    nan   3.700  1.439     1234     1     n    nan       0      1.00     1.00   +0.000     1   0.507
  170000    -7.08       78  12.26      nan     nan    nan    nan   3.359  1.431     1055     1     n    nan       0      1.00     1.00   +0.000     1   0.591
  175000    -7.40       78  13.36      nan     nan    nan    nan   3.510  1.449     1029     1     n    nan       0      1.00     1.00   +0.000     1   0.603
  180000    -7.17       78  12.47      nan     nan    nan    nan   3.337  1.441     1043     1     n    nan       0      1.00     1.00   +0.000     1   0.601
  185000    -7.17       78  12.11      nan     nan    nan    nan   3.516  1.435      995     1     n    nan       0      1.00     1.00   +0.000     1   0.616
  190000    -7.13       78  12.34      nan     nan    nan    nan   3.282  1.446     1044     1     n    nan       0      1.00     1.00   +0.000     1   0.584
  195000    -7.23       78  12.17      nan     nan    nan    nan   3.545  1.455     1013     1     n    nan       0      1.00     1.00   +0.000     1   0.592
  200000    -7.31       78  12.08      nan     nan    nan    nan   3.821  1.448     1001     1     n    nan       0      1.00     1.00   +0.000     1   0.622
  205000    -6.99       78  12.36      nan     nan    nan    nan   3.593  1.426     1070     1     n    nan       0      1.00     1.00   +0.000     1   0.574
  210000    -7.06       78  12.28      nan     nan    nan    nan   3.397  1.455     1045     1     n    nan       0      1.00     1.00   +0.000     1   0.595
  215000    -7.22       77  12.09      nan     nan    nan    nan   3.591  1.455     1025     1     n    nan       0      1.00     1.00   +0.000     1   0.619
  220000    -7.13       77  12.17      nan     nan    nan    nan   3.500  1.443     1090     1     n    nan       0      1.00     1.00   +0.000     1   0.572
  225000    -7.08       77  12.25      nan     nan    nan    nan   3.828  1.436     1092     1     n    nan       0      1.00     1.00   +0.000     1   0.570
  230000    -6.98       77  12.09      nan     nan    nan    nan   3.536  1.450     1051     1     n    nan       0      1.00     1.00   +0.000     1   0.592
  235000    -6.76       77  12.34      nan     nan    nan    nan   3.555  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.02       77  11.93      nan     nan    nan    nan   3.192  1.431      974     1     n    nan       0      1.00     1.00   +0.000     1   0.615
  245000    -7.01       77  12.07      nan     nan    nan    nan   3.516  1.443      997     1     n    nan       0      1.00     1.00   +0.000     1   0.588
  250000    -7.18       77  12.23      nan     nan    nan    nan   3.523  1.441     1068     1     n    nan       0      1.00     1.00   +0.000     1   0.589
  255000    -7.15       77  12.37      nan     nan    nan    nan   3.289  1.438     1123     1     n    nan       0      1.00     1.00   +0.000     1   0.566
  260000    -7.32       77  12.47      nan     nan    nan    nan   3.802  1.440     1138     1     n    nan       0      1.00     1.00   +0.000     1   0.553
  265000    -7.23       80  12.68      nan     nan    nan    nan   3.281  1.443     1130     1     n    nan       0      1.00     1.00   +0.000     1   0.544
  270000    -7.15       80  12.44      nan     nan    nan    nan   3.581  1.442     1104     1     n    nan       0      1.00     1.00   +0.000     1   0.555
  275000    -7.22       80  12.91      nan     nan    nan    nan   3.728  1.452     1091     1     n    nan       0      1.00     1.00   +0.000     1   0.568
  280000    -6.62       80  14.00      nan     nan    nan    nan   3.112  1.419     1037     1     n    nan       0      1.00     1.00   +0.000     1   0.584
  285000    -7.27       80  12.21      nan     nan    nan    nan   3.306  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.23       80  12.11      nan     nan    nan    nan   3.244  1.445     1048     1     n    nan       0      1.00     1.00   +0.000     1   0.587
  295000    -7.10       80  12.35      nan     nan    nan    nan   3.250  1.436     1097     1     n    nan       0      1.00     1.00   +0.000     1   0.556
  300000    -6.79       80  12.44      nan     nan    nan    nan   3.188  1.425     1045     1     n    nan       0      1.00     1.00   +0.000     1   0.582
