MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  560000    -6.80      106  18.97      nan     nan    nan    nan   3.538  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.81      106  18.83      nan     nan    nan    nan   3.545  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.87      106  18.22      nan     nan    nan    nan   3.436  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.94      106  19.82      nan     nan    nan    nan   3.882  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -7.02      106  18.71      nan     nan    nan    nan   3.821  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -7.07      106  19.13      nan     nan    nan    nan   3.863  1.452        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.96      106  19.18      nan     nan    nan    nan   3.634  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.73      106  19.52      nan     nan    nan    nan   3.524  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.95      106  19.40      nan     nan    nan    nan   3.689  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.89      140  20.08      nan     nan    nan    nan   3.679  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -7.06      140  20.36      nan     nan    nan    nan   3.423  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.96      140  20.45      nan     nan    nan    nan   3.693  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -7.05      140  20.91      nan     nan    nan    nan   3.464  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -7.04      140  20.85      nan     nan    nan    nan   3.757  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -7.00      140  20.71      nan     nan    nan    nan   3.470  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -7.00      140  20.88      nan     nan    nan    nan   3.650  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.96      140  21.24      nan     nan    nan    nan   3.673  1.423      160     1     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -7.16      140  21.07      nan     nan    nan    nan   3.484  1.444      157     1     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -7.29      140  20.89      nan     nan    nan    nan   3.723  1.439      168     1     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.89      140  21.00      nan     nan    nan    nan   3.632  1.427      158     1     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -7.13      130  24.98      nan     nan    nan    nan   3.781  1.431      164     1     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.95      140  21.39      nan     nan    nan    nan   3.429  1.423      164     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.95      140  21.32      nan     nan    nan    nan   3.588  1.436      171     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -7.12      140  25.26      nan     nan    nan    nan   3.611  1.432      156     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -7.23      140  21.72      nan     nan    nan    nan   3.804  1.433      169     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -7.02      140  21.50      nan     nan    nan    nan   3.902  1.434      171     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -7.13      140  21.88      nan     nan    nan    nan   3.771  1.430      154     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.97      140  25.31      nan     nan    nan    nan   3.689  1.437      155     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -7.09      140  21.28      nan     nan    nan    nan   3.648  1.441      190     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -7.07      140  21.44      nan     nan    nan    nan   3.379  1.426      166     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -7.04      140  21.70      nan     nan    nan    nan   3.666  1.434      167     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.87      140  20.33      nan     nan    nan    nan   3.487  1.428      154     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -7.11      139  20.83      nan     nan    nan    nan   3.777  1.434      154     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -7.18      140  19.60      nan     nan    nan    nan   3.511  1.425      165     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -7.15      140  20.57      nan     nan    nan    nan   3.659  1.435      163     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.92      140  20.37      nan     nan    nan    nan   3.618  1.430      165     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.92      140  20.07      nan     nan    nan    nan   3.682  1.436      159     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.15      140  19.46      nan     nan    nan    nan   3.662  1.432      149     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.96      140  20.02      nan     nan    nan    nan   3.450  1.423      148     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.97      140  19.39      nan     nan    nan    nan   3.671  1.434      160     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -7.32      140  19.32      nan     nan    nan    nan   3.827  1.431      170     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -7.21      140  20.16      nan     nan    nan    nan   3.696  1.434      165     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -7.13      140  19.98      nan     nan    nan    nan   3.807  1.440      163     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -7.28      140  20.82      nan     nan    nan    nan   3.686  1.420      145     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.16      140  20.54      nan     nan    nan    nan   3.518  1.423      195     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.17      140  22.45      nan     nan    nan    nan   3.741  1.438      159     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -7.04      140  24.28      nan     nan    nan    nan   3.795  1.442      157     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -7.16      140  20.53      nan     nan    nan    nan   3.498  1.442      172     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.97      140  23.54      nan     nan    nan    nan   3.430  1.432      154     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.97      110  24.80      nan     nan    nan    nan   3.543  1.432      156     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -7.06      140  20.10      nan     nan    nan    nan   3.625  1.421      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.91      104  17.94      nan     nan    nan    nan   3.779  1.435        0     0     n    nan       0      1.00     1.00   +0.000     1   1.147
 1600000    -7.32      140  20.10      nan     nan    nan    nan   3.788  1.433      153     1     n    nan       0      1.00     1.00   +0.000     0     nan
