steric push-off: E/lipid 3.2 -> -21.8, min non-bonded r 0.061 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  115000    -7.18       80  11.78      nan     nan    nan    nan   3.219  1.419      871     1     n    nan       0      1.00     1.00   +0.000     1   0.541
  120000    -7.01       80  11.97      nan     nan    nan    nan   3.553  1.436      730     1     n    nan       0      1.00     1.00   +0.000     1   0.641
  125000    -7.17       80  11.28      nan     nan    nan    nan   3.478  1.455      708     1     n    nan       0      1.00     1.00   +0.000     1   0.647
  130000    -7.31       80  11.34      nan     nan    nan    nan   3.784  1.435      655     1     n    nan       0      1.00     1.00   +0.000     1   0.694
  135000    -7.44       80  11.29      nan     nan    nan    nan   3.603  1.458      708     1     n    nan       0      1.00     1.00   +0.000     1   0.647
  140000    -7.14       80  11.29      nan     nan    nan    nan   3.100  1.439      693     1     n    nan       0      1.00     1.00   +0.000     1   0.642
  145000    -7.09       79  11.53      nan     nan    nan    nan   2.972  1.460      670     1     n    nan       0      1.00     1.00   +0.000     1   0.677
  150000    -7.14       80  11.54      nan     nan    nan    nan   3.153  1.446      678     1     n    nan       0      1.00     1.00   +0.000     1   0.655
  155000    -7.25       80  11.41      nan     nan    nan    nan   3.394  1.439      686     1     n    nan       0      1.00     1.00   +0.000     1   0.685
  160000    -6.89       80  11.27      nan     nan    nan    nan   3.344  1.453      633     1     n    nan       0      1.00     1.00   +0.000     1   0.674
  165000    -7.38       80  11.43      nan     nan    nan    nan   3.116  1.436      647     1     n    nan       0      1.00     1.00   +0.000     1   0.662
  170000    -6.95       80  11.22      nan     nan    nan    nan   3.550  1.427      641     2     n    nan       0      1.00     1.00   +0.000     0     nan
  175000    -7.29       80  11.13      nan     nan    nan    nan   3.584  1.426      638     1     n    nan       0      1.00     1.00   +0.000     1   0.656
  180000    -6.87       80  11.11      nan     nan    nan    nan   3.238  1.427      668     1     n    nan       0      1.00     1.00   +0.000     1   0.631
  185000    -7.30       80  11.00      nan     nan    nan    nan   3.716  1.444      601     2     n    nan       0      1.00     1.00   +0.000     0     nan
  190000    -6.93       80  11.26      nan     nan    nan    nan   3.113  1.445      661     2     n    nan       0      1.00     1.00   +0.000     0     nan
  195000    -7.25       80  10.97      nan     nan    nan    nan   3.434  1.435      591     2     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -6.96       80  10.90      nan     nan    nan    nan   3.062  1.442      592     2     n    nan       0      1.00     1.00   +0.000     0     nan
  205000    -7.21       80  11.34      nan     nan    nan    nan   3.362  1.443      597     2     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -7.10       80  11.17      nan     nan    nan    nan   3.600  1.450      646     2     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -7.41       80  11.03      nan     nan    nan    nan   3.725  1.448      625     2     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.57       80  10.81      nan     nan    nan    nan   3.794  1.437      527     2     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.24       80  10.80      nan     nan    nan    nan   3.531  1.446      531     1     n    nan       0      1.00     1.00   +0.000     1   0.764
  230000    -7.41       80  11.31      nan     nan    nan    nan   3.266  1.446      606     2     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.23       80  11.27      nan     nan    nan    nan   3.253  1.457      620     1     n    nan       0      1.00     1.00   +0.000     1   0.679
  240000    -6.91       80  11.50      nan     nan    nan    nan   3.694  1.449      626     2     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.08       80  11.42      nan     nan    nan    nan   3.241  1.446      609     2     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.48       80  11.15      nan     nan    nan    nan   3.772  1.446      640     2     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.23       80  11.16      nan     nan    nan    nan   3.619  1.444      641     2     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.07       80  11.39      nan     nan    nan    nan   3.481  1.421      685     1     n    nan       0      1.00     1.00   +0.000     1   0.627
  265000    -7.01       80  11.17      nan     nan    nan    nan   3.319  1.443      576     2     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.42       80  11.04      nan     nan    nan    nan   3.378  1.431       47     1     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.05       80  11.23      nan     nan    nan    nan   3.719  1.445       43     1     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.29       80  11.29      nan     nan    nan    nan   3.619  1.433       48     1     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.15       80  11.32      nan     nan    nan    nan   3.275  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.02       80  11.44      nan     nan    nan    nan   3.513  1.413       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.32       80  11.37      nan     nan    nan    nan   3.350  1.438       40     1     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.97       80  11.28      nan     nan    nan    nan   3.128  1.444       54     1     n    nan       0      1.00     1.00   +0.000     0     nan
