steric push-off: E/lipid 1.9 -> -21.1, min non-bonded r 0.019 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  215000    -7.04       80  13.11      nan     nan    nan    nan   3.578  1.436     1254     1     n    nan       0      1.00     1.00   +0.000     1   0.490
  220000    -7.53       80  16.09      nan     nan    nan    nan   3.828  1.442     1234     1     n    nan       0      1.00     1.00   +0.000     1   0.504
  225000    -7.10       80  17.76      nan     nan    nan    nan   3.219  1.440     1273     1     n    nan       0      1.00     1.00   +0.000     1   0.493
  230000    -6.92       80  17.21      nan     nan    nan    nan   3.237  1.449     1339     1     n    nan       0      1.00     1.00   +0.000     1   0.471
  235000    -7.14       80  16.00      nan     nan    nan    nan   3.500  1.444     1331     1     n    nan       0      1.00     1.00   +0.000     1   0.464
  240000    -7.17       80  12.93      nan     nan    nan    nan   3.650  1.436     1237     1     n    nan       0      1.00     1.00   +0.000     1   0.503
  245000    -7.04       80  12.61      nan     nan    nan    nan   3.584  1.447     1122     1     n    nan       0      1.00     1.00   +0.000     1   0.553
  250000    -7.20       80  12.64      nan     nan    nan    nan   3.509  1.439     1169     1     n    nan       0      1.00     1.00   +0.000     1   0.521
  255000    -6.88       80  12.78      nan     nan    nan    nan   3.256  1.427     1171     1     n    nan       0      1.00     1.00   +0.000     1   0.521
  260000    -7.41       80  12.57      nan     nan    nan    nan   3.678  1.450     1054     1     n    nan       0      1.00     1.00   +0.000     1   0.594
  265000    -7.19       80  12.47      nan     nan    nan    nan   3.547  1.430     1063     1     n    nan       0      1.00     1.00   +0.000     1   0.569
  270000    -7.20       80  12.36      nan     nan    nan    nan   3.447  1.429     1021     1     n    nan       0      1.00     1.00   +0.000     1   0.580
  275000    -7.37       80  12.85      nan     nan    nan    nan   3.837  1.445     1015     1     n    nan       0      1.00     1.00   +0.000     1   0.586
  280000    -7.41       80  15.01      nan     nan    nan    nan   3.866  1.434     1121     1     n    nan       0      1.00     1.00   +0.000     1   0.547
  285000    -7.71       80  17.30      nan     nan    nan    nan   3.566  1.447     1114     1     n    nan       0      1.00     1.00   +0.000     1   0.551
  290000    -7.53       80  15.31      nan     nan    nan    nan   3.600  1.444     1121     1     n    nan       0      1.00     1.00   +0.000     1   0.541
  295000    -7.28       80  14.52      nan     nan    nan    nan   3.397  1.451     1046     1     n    nan       0      1.00     1.00   +0.000     1   0.582
  300000    -7.15       79  12.20      nan     nan    nan    nan   3.494  1.423      983     1     n    nan       0      1.00     1.00   +0.000     1   0.614
