steric push-off: E/lipid 2.9 -> -21.6, min non-bonded r 0.017 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.69       80  17.47      nan     nan    nan    nan   2.669  1.461     1291     1     n    nan       0      1.00     1.00   +0.000     1   0.483
    5000    -7.30       80  18.18      nan     nan    nan    nan   3.812  1.453     1447     1     n    nan       0      1.00     1.00   +0.000     1   0.433
   10000    -7.65       80  17.20      nan     nan    nan    nan   3.875  1.445     1559     1     n    nan       0      1.00     1.00   +0.000     1   0.404
   15000    -7.35       80  17.12      nan     nan    nan    nan   3.334  1.441     1449     1     n    nan       0      1.00     1.00   +0.000     1   0.429
   20000    -7.43       80  16.19      nan     nan    nan    nan   3.581  1.443     1528     1     n    nan       0      1.00     1.00   +0.000     1   0.403
   25000    -7.19       80  18.31      nan     nan    nan    nan   3.619  1.443     1501     1     n    nan       0      1.00     1.00   +0.000     1   0.434
   30000    -7.23       80  18.39      nan     nan    nan    nan   3.656  1.452     1419     1     n    nan       0      1.00     1.00   +0.000     1   0.444
   35000    -7.17       80  17.09      nan     nan    nan    nan   3.812  1.439     1382     1     n    nan       0      1.00     1.00   +0.000     1   0.451
   40000    -7.38       80  17.93      nan     nan    nan    nan   3.500  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   45000    -7.24       67  14.88      nan     nan    nan    nan   3.627  1.452        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   50000    -7.30       67  14.50      nan     nan    nan    nan   3.515  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   55000    -7.05       80  17.42      nan     nan    nan    nan   3.538  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   60000    -6.98       80  18.00      nan     nan    nan    nan   3.609  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
