steric push-off: E/lipid -16.9 -> -20.7, min non-bonded r 0.653 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.74       80  17.47      nan     nan    nan    nan   2.656  1.462     1293     1     n    nan       0      1.00     1.00   +0.000     1   1.026
    5000    -7.41       80  17.15      nan     nan    nan    nan   3.737  1.436     1327     1     n    nan       0      1.00     1.00   +0.000     1   0.996
   10000    -7.42       80  17.25      nan     nan    nan    nan   3.497  1.446     1357     1     n    nan       0      1.00     1.00   +0.000     1   0.997
   15000    -7.17       80  17.08      nan     nan    nan    nan   3.241  1.454     1407     1     n    nan       0      1.00     1.00   +0.000     1   0.930
   20000    -7.25       80  16.81      nan     nan    nan    nan   3.709  1.456     1475     1     n    nan       0      1.00     1.00   +0.000     1   0.913
   25000    -7.45       80  16.71      nan     nan    nan    nan   3.788  1.444     1452     1     n    nan       0      1.00     1.00   +0.000     1   0.909
   30000    -7.35       80  17.76      nan     nan    nan    nan   3.744  1.442     1377     1     n    nan       0      1.00     1.00   +0.000     1   0.976
   35000    -7.52       80  17.60      nan     nan    nan    nan   3.581  1.416     1423     1     n    nan       0      1.00     1.00   +0.000     1   0.960
   40000    -7.47       80  17.36      nan     nan    nan    nan   3.647  1.448     1541     1     n    nan       0      1.00     1.00   +0.000     1   0.876
   45000    -7.62       80  17.04      nan     nan    nan    nan   3.844  1.444     1465     1     n    nan       0      1.00     1.00   +0.000     1   0.923
   50000    -7.23       80  17.52      nan     nan    nan    nan   3.709  1.454     1500     1     n    nan       0      1.00     1.00   +0.000     1   0.907
   55000    -8.06       80  17.47      nan     nan    nan    nan   3.944  1.444     1428     1     n    nan       0      1.00     1.00   +0.000     1   0.948
   60000    -7.41       80  17.76      nan     nan    nan    nan   3.772  1.447     1409     1     n    nan       0      1.00     1.00   +0.000     1   0.944
   65000    -7.55       80  18.01      nan     nan    nan    nan   4.037  1.450     1428     1     n    nan       0      1.00     1.00   +0.000     1   0.950
   70000    -7.38       80  17.82      nan     nan    nan    nan   3.591  1.445     1513     1     n    nan       0      1.00     1.00   +0.000     1   0.888
   75000    -7.54       80  17.74      nan     nan    nan    nan   3.759  1.442     1599     1     n    nan       0      1.00     1.00   +0.000     1   0.840
