steric push-off: E/lipid -16.4 -> -20.6, min non-bonded r 0.648 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.65       80  17.46      nan     nan    nan    nan   2.656  1.461     1289     1     n    nan       0      1.00     1.00   +0.000     1   1.108
    5000    -7.22       80  17.59      nan     nan    nan    nan   3.812  1.447     1382     1     n    nan       0      1.00     1.00   +0.000     1   1.042
   10000    -7.63       80  17.44      nan     nan    nan    nan   3.491  1.449     1487     1     n    nan       0      1.00     1.00   +0.000     1   0.974
   15000    -7.34       80  17.37      nan     nan    nan    nan   3.588  1.443     1445     1     n    nan       0      1.00     1.00   +0.000     1   0.997
   20000    -7.49       80  17.54      nan     nan    nan    nan   3.491  1.446     1308     1     n    nan       0      1.00     1.00   +0.000     1   1.082
   25000    -7.41       80  17.44      nan     nan    nan    nan   3.594  1.430     1311     1     n    nan       0      1.00     1.00   +0.000     1   1.094
   30000    -7.17       80  16.34      nan     nan    nan    nan   3.275  1.429     1229     1     n    nan       0      1.00     1.00   +0.000     1   1.151
   35000    -7.24       80  15.56      nan     nan    nan    nan   3.381  1.415     1325     1     n    nan       0      1.00     1.00   +0.000     1   1.070
   40000    -7.12       80  16.04      nan     nan    nan    nan   3.587  1.438     1304     1     n    nan       0      1.00     1.00   +0.000     1   1.104
   45000    -7.27       80  16.21      nan     nan    nan    nan   3.603  1.446     1341     1     n    nan       0      1.00     1.00   +0.000     1   1.084
   50000    -7.19       80  16.49      nan     nan    nan    nan   3.638  1.442     1365     1     n    nan       0      1.00     1.00   +0.000     1   1.049
   55000    -7.21       80  16.44      nan     nan    nan    nan   3.438  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   60000    -7.21       80  16.35      nan     nan    nan    nan   3.647  1.436     1444     1     n    nan       0      1.00     1.00   +0.000     1   0.997
   65000    -7.31       80  16.39      nan     nan    nan    nan   3.672  1.440     1302     1     n    nan       0      1.00     1.00   +0.000     1   1.111
   70000    -7.38       80  16.03      nan     nan    nan    nan   3.559  1.431     1289     1     n    nan       0      1.00     1.00   +0.000     1   1.119
   75000    -7.08       80  15.63      nan     nan    nan    nan   3.669  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   80000    -7.41       80  15.65      nan     nan    nan    nan   3.587  1.466        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   85000    -7.39       80  15.84      nan     nan    nan    nan   3.688  1.448        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   90000    -7.33       80  15.61      nan     nan    nan    nan   3.769  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   95000    -7.43       80  15.86      nan     nan    nan    nan   3.759  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  100000    -7.28       80  15.81      nan     nan    nan    nan   3.866  1.462     1321     1     n    nan       0      1.00     1.00   +0.000     1   1.087
  105000    -7.26       80  16.27      nan     nan    nan    nan   3.469  1.440     1383     1     n    nan       0      1.00     1.00   +0.000     1   1.066
  110000    -7.27       80  16.33      nan     nan    nan    nan   3.581  1.448     1354     1     n    nan       0      1.00     1.00   +0.000     1   1.088
  115000    -7.67       80  17.11      nan     nan    nan    nan   3.475  1.442     1360     1     n    nan       0      1.00     1.00   +0.000     1   1.091
  120000    -7.43       80  17.12      nan     nan    nan    nan   3.906  1.448     1266     1     n    nan       0      1.00     1.00   +0.000     1   1.169
  125000    -7.49       80  16.84      nan     nan    nan    nan   3.619  1.430     1218     1     n    nan       0      1.00     1.00   +0.000     1   1.203
  130000    -7.81       80  17.41      nan     nan    nan    nan   3.566  1.452     1155     1     n    nan       0      1.00     1.00   +0.000     1   1.269
  135000    -7.25       80  17.32      nan     nan    nan    nan   3.756  1.447     1189     1     n    nan       0      1.00     1.00   +0.000     1   1.216
  140000    -7.39       80  17.15      nan     nan    nan    nan   3.356  1.444     1191     1     n    nan       0      1.00     1.00   +0.000     1   1.226
  145000    -7.40       80  17.34      nan     nan    nan    nan   3.266  1.433     1079     1     n    nan       0      1.00     1.00   +0.000     1   1.338
  150000    -7.57       80  17.37      nan     nan    nan    nan   3.656  1.444     1114     1     n    nan       0      1.00     1.00   +0.000     1   1.299
  155000    -7.38       80  17.19      nan     nan    nan    nan   3.600  1.442     1117     1     n    nan       0      1.00     1.00   +0.000     1   1.303
  160000    -7.35       80  14.98      nan     nan    nan    nan   3.463  1.462     1043     1     n    nan       0      1.00     1.00   +0.000     1   1.343
  165000    -7.53       80  14.44      nan     nan    nan    nan   3.553  1.447     1077     1     n    nan       0      1.00     1.00   +0.000     1   1.352
  170000    -7.19       80  12.70      nan     nan    nan    nan   3.297  1.439     1034     1     n    nan       0      1.00     1.00   +0.000     1   1.374
  175000    -7.44       80  14.09      nan     nan    nan    nan   3.575  1.453     1076     1     n    nan       0      1.00     1.00   +0.000     1   1.341
  180000    -7.47       80  15.66      nan     nan    nan    nan   3.569  1.444     1050     1     n    nan       0      1.00     1.00   +0.000     1   1.373
  185000    -7.50       80  15.50      nan     nan    nan    nan   3.588  1.466     1103     1     n    nan       0      1.00     1.00   +0.000     1   1.293
  190000    -7.54       80  16.20      nan     nan    nan    nan   3.816  1.463     1060     1     n    nan       0      1.00     1.00   +0.000     1   1.360
  195000    -7.24       80  16.31      nan     nan    nan    nan   3.353  1.447     1089     1     n    nan       0      1.00     1.00   +0.000     1   1.310
  200000    -7.39       80  14.18      nan     nan    nan    nan   3.372  1.440     1064     1     n    nan       0      1.00     1.00   +0.000     1   1.358
  205000    -7.48       80  14.86      nan     nan    nan    nan   3.634  1.450     1077     1     n    nan       0      1.00     1.00   +0.000     1   1.337
  210000    -7.51       80  15.72      nan     nan    nan    nan   3.584  1.461     1202     1     n    nan       0      1.00     1.00   +0.000     1   1.208
  215000    -7.59       80  14.74      nan     nan    nan    nan   3.669  1.459     1148     1     n    nan       0      1.00     1.00   +0.000     1   1.282
  220000    -7.43       80  16.46      nan     nan    nan    nan   3.597  1.435     1195     1     n    nan       0      1.00     1.00   +0.000     1   1.233
  225000    -7.31       80  16.35      nan     nan    nan    nan   3.584  1.440     1160     1     n    nan       0      1.00     1.00   +0.000     1   1.258
  230000    -7.63       80  16.71      nan     nan    nan    nan   3.756  1.447     1213     1     n    nan       0      1.00     1.00   +0.000     1   1.223
  235000    -7.55       80  17.20      nan     nan    nan    nan   3.681  1.463     1243     1     n    nan       0      1.00     1.00   +0.000     1   1.173
  240000    -7.49       80  17.52      nan     nan    nan    nan   3.691  1.463     1269     1     n    nan       0      1.00     1.00   +0.000     1   1.179
  245000    -7.40       80  17.35      nan     nan    nan    nan   3.628  1.442     1231     1     n    nan       0      1.00     1.00   +0.000     1   1.198
  250000    -7.62       80  17.26      nan     nan    nan    nan   3.972  1.435     1192     1     n    nan       0      1.00     1.00   +0.000     1   1.202
  255000    -7.44       80  16.85      nan     nan    nan    nan   3.700  1.444     1121     1     n    nan       0      1.00     1.00   +0.000     1   1.308
  260000    -7.47       80  16.86      nan     nan    nan    nan   3.363  1.445     1160     1     n    nan       0      1.00     1.00   +0.000     1   1.253
  265000    -7.71       80  17.09      nan     nan    nan    nan   3.931  1.427     1173     1     n    nan       0      1.00     1.00   +0.000     1   1.255
  270000    -7.55       80  17.60      nan     nan    nan    nan   3.619  1.441     1228     1     n    nan       0      1.00     1.00   +0.000     1   1.224
  275000    -7.66       80  16.22      nan     nan    nan    nan   3.584  1.455     1212     1     n    nan       0      1.00     1.00   +0.000     1   1.220
  280000    -7.52       80  17.77      nan     nan    nan    nan   4.016  1.444     1184     1     n    nan       0      1.00     1.00   +0.000     1   1.239
  285000    -7.71       80  17.60      nan     nan    nan    nan   4.019  1.457     1177     1     n    nan       0      1.00     1.00   +0.000     1   1.242
  290000    -7.62       80  17.77      nan     nan    nan    nan   3.981  1.448     1181     1     n    nan       0      1.00     1.00   +0.000     1   1.247
  295000    -7.39       80  15.61      nan     nan    nan    nan   3.703  1.456     1294     1     n    nan       0      1.00     1.00   +0.000     1   1.119
  300000    -7.49       80  14.74      nan     nan    nan    nan   3.872  1.446     1272     1     n    nan       0      1.00     1.00   +0.000     1   1.146
