steric push-off: E/lipid -17.2 -> -20.8, min non-bonded r 0.643 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.64       80  17.47      nan     nan    nan    nan   2.669  1.462     1291     1     n    nan       0      1.00     1.00   +0.000     1   1.113
    5000    -7.39       80  18.15      nan     nan    nan    nan   3.553  1.427     1354     1     n    nan       0      1.00     1.00   +0.000     1   1.073
   10000    -7.62       80  17.76      nan     nan    nan    nan   3.619  1.437     1449     1     n    nan       0      1.00     1.00   +0.000     1   1.003
   15000    -7.25       80  17.93      nan     nan    nan    nan   3.847  1.460     1466     1     n    nan       0      1.00     1.00   +0.000     1   1.008
   20000    -7.35       80  16.85      nan     nan    nan    nan   3.869  1.438     1481     1     n    nan       0      1.00     1.00   +0.000     1   0.991
   25000    -7.42       80  17.68      nan     nan    nan    nan   3.619  1.439     1551     1     n    nan       0      1.00     1.00   +0.000     1   0.953
   30000    -7.10       80  18.48      nan     nan    nan    nan   3.588  1.419     1504     1     n    nan       0      1.00     1.00   +0.000     1   0.977
   35000    -7.20       80  18.22      nan     nan    nan    nan   3.688  1.434     1459     1     n    nan       0      1.00     1.00   +0.000     1   0.997
   40000    -7.23       80  17.12      nan     nan    nan    nan   3.556  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   45000    -7.43       80  16.93      nan     nan    nan    nan   3.734  1.431     1630     1     n    nan       0      1.00     1.00   +0.000     1   0.906
   50000    -7.35       80  17.21      nan     nan    nan    nan   3.394  1.440     1549     1     n    nan       0      1.00     1.00   +0.000     1   0.944
   55000    -7.21       80  17.00      nan     nan    nan    nan   3.437  1.420     1564     1     n    nan       0      1.00     1.00   +0.000     1   0.929
   60000    -7.59       80  17.87      nan     nan    nan    nan   3.631  1.453     1606     1     n    nan       0      1.00     1.00   +0.000     1   0.897
   65000    -7.16       80  18.05      nan     nan    nan    nan   3.759  1.459     1369     1     n    nan       0      1.00     1.00   +0.000     1   1.063
   70000    -7.49       80  17.74      nan     nan    nan    nan   3.806  1.453     1476     1     n    nan       0      1.00     1.00   +0.000     1   0.973
   75000    -7.39       80  18.71      nan     nan    nan    nan   3.578  1.438     1495     1     n    nan       0      1.00     1.00   +0.000     1   0.976
   80000    -7.21       80  18.12      nan     nan    nan    nan   3.672  1.442     1368     1     n    nan       0      1.00     1.00   +0.000     1   1.054
