MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     7.78        7   2.27    0.496   3.478  0.964 -0.267   1.321  1.289        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.73       17   4.22    0.458   2.000  0.802  0.297   3.912  1.440        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -5.86       18   5.14    0.431   2.000  0.839  0.133   3.250  1.401        0     0     n   0.48       1      1.00     1.00   +0.000     0     nan
   60000    -6.04       20   5.07    0.356   1.048  0.817  0.479   2.925  1.422        0     0     n   1.10       2      1.00     1.00   +0.000     0     nan
   80000    -6.20       27   7.03    0.372   0.982  0.851  0.258   2.954  1.372        0     0     n   1.36      20      1.00     1.00   +0.000     0     nan
  100000    -6.43       38   9.17    0.514   3.429  0.836  0.021   3.632  1.415        0     0     n   0.42      18      1.00     1.00   +0.000     0     nan
  120000    -6.10       38   9.10    0.545   4.203  0.822 -0.155   3.612  1.391        0     0     n   0.50      21      1.00     1.00   +0.000     0     nan
  140000    -6.35       38   9.23    0.509   3.077  0.850 -0.002   3.921  1.404        0     0     n   0.64      28      1.00     1.00   +0.000     0     nan
  160000    -6.24       38   8.83    0.547   3.803  0.863 -0.174   3.625  1.390        0     0     n   0.51      19      1.00     1.00   +0.000     0     nan
  180000    -6.45       38   8.91    0.515   3.077  0.845 -0.060   3.645  1.435        0     0     n   0.44      17      1.00     1.00   +0.000     0     nan
  200000    -6.37       38   8.78    0.528   3.707  0.820 -0.057   3.914  1.406        0     0     n   0.41      15      1.00     1.00   +0.000     0     nan
  220000    -6.30       38   7.99    0.544   4.101  0.833  0.047   3.507  1.394        0     0     n   0.16       4      1.00     1.00   +0.000     0     nan
  240000    -6.29       67  14.62      nan     nan    nan    nan   2.925  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.22       67  16.08      nan     nan    nan    nan   3.810  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.29       56  12.80      nan     nan    nan    nan   3.411  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.30       67  13.73      nan     nan    nan    nan   3.373  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.38       67  15.06      nan     nan    nan    nan   3.474  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.41       71  13.61      nan     nan    nan    nan   3.208  1.398        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.25       71  14.28      nan     nan    nan    nan   3.440  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.48       71  14.83      nan     nan    nan    nan   3.718  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.49       71  14.77      nan     nan    nan    nan   3.356  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.36       78  15.10      nan     nan    nan    nan   3.234  1.402        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -6.45      100  16.21      nan     nan    nan    nan   3.435  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.49      100  16.32      nan     nan    nan    nan   3.720  1.400        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.70      100  16.11      nan     nan    nan    nan   3.632  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.37      100  15.73      nan     nan    nan    nan   3.670  1.408        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.43      100  15.97      nan     nan    nan    nan   3.767  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.66      100  15.80      nan     nan    nan    nan   3.680  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.54      100  15.53      nan     nan    nan    nan   3.735  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.43      100  15.06      nan     nan    nan    nan   3.415  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.44      100  14.08      nan     nan    nan    nan   3.367  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.48      100  14.53      nan     nan    nan    nan   3.310  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.69      100  15.38      nan     nan    nan    nan   3.420  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.34      100  16.00      nan     nan    nan    nan   3.460  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.45      100  16.40      nan     nan    nan    nan   3.435  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.36      100  16.68      nan     nan    nan    nan   3.525  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.39      100  15.64      nan     nan    nan    nan   3.340  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.71      100  15.50      nan     nan    nan    nan   3.673  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.59      100  15.52      nan     nan    nan    nan   3.720  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.45      100  15.31      nan     nan    nan    nan   3.650  1.402        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.64      100  15.28      nan     nan    nan    nan   3.487  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.47      100  14.92      nan     nan    nan    nan   3.382  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.29      100  15.49      nan     nan    nan    nan   3.468  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.49      100  15.26      nan     nan    nan    nan   3.647  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.66      100  15.18      nan     nan    nan    nan   3.332  1.414       44     1     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.58      100  15.53      nan     nan    nan    nan   3.487  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.56      100  14.98      nan     nan    nan    nan   3.333  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.57      100  15.49      nan     nan    nan    nan   3.610  1.412        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.55      101  15.94      nan     nan    nan    nan   3.703  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.44      101  15.77      nan     nan    nan    nan   3.423  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.65      101  15.55      nan     nan    nan    nan   3.705  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.55      101  16.67      nan     nan    nan    nan   3.505  1.399        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.42      101  16.73      nan     nan    nan    nan   3.505  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.47      101  15.92      nan     nan    nan    nan   3.522  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.64      101  15.80      nan     nan    nan    nan   3.601  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.47      101  16.07      nan     nan    nan    nan   3.653  1.410        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.34      101  16.76      nan     nan    nan    nan   3.498  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.46       92  15.84      nan     nan    nan    nan   3.511  1.399        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.62       92  15.01      nan     nan    nan    nan   3.489  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.84       92  14.80      nan     nan    nan    nan   3.899  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.59      109  15.28      nan     nan    nan    nan   3.791  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.66      125  16.64      nan     nan    nan    nan   3.600  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.74      125  16.33      nan     nan    nan    nan   3.816  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.75      125  16.61      nan     nan    nan    nan   3.568  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.57      125  17.00      nan     nan    nan    nan   3.902  1.408        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -6.64      125  16.86      nan     nan    nan    nan   3.558  1.410        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.65      125  17.47      nan     nan    nan    nan   3.742  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.48      125  17.74      nan     nan    nan    nan   3.424  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.48      125  17.58      nan     nan    nan    nan   3.590  1.403        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.68      125  17.39      nan     nan    nan    nan   3.764  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.73      125  16.82      nan     nan    nan    nan   3.554  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.59      125  17.27      nan     nan    nan    nan   3.590  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -6.53      125  16.40      nan     nan    nan    nan   3.758  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.64      125  17.53      nan     nan    nan    nan   3.646  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.75      125  17.27      nan     nan    nan    nan   3.806  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.50      108  15.30      nan     nan    nan    nan   3.542  1.410        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.46      153  22.77      nan     nan    nan    nan   3.616  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.77      153  21.27      nan     nan    nan    nan   3.747  1.413        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.40      153  20.08      nan     nan    nan    nan   3.598  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.76      153  20.75      nan     nan    nan    nan   3.662  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.46      153  21.73      nan     nan    nan    nan   3.392  1.400        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
