steric push-off: E/lipid -16.7 -> -20.8, min non-bonded r 0.660 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.65       80  17.47      nan     nan    nan    nan   2.744  1.462     1291     1     n    nan       0      1.00     1.00   +0.000     1   1.029
    5000    -7.20       80  17.19      nan     nan    nan    nan   3.447  1.447     1493     1     n    nan       0      1.00     1.00   +0.000     1   0.892
   10000    -7.23       80  15.91      nan     nan    nan    nan   3.400  1.444     1550     1     n    nan       0      1.00     1.00   +0.000     1   0.868
   15000    -7.33       80  16.09      nan     nan    nan    nan   3.584  1.443     1552     1     n    nan       0      1.00     1.00   +0.000     1   0.876
   20000    -7.32       80  16.04      nan     nan    nan    nan   3.612  1.447     1673     1     n    nan       0      1.00     1.00   +0.000     1   0.811
   25000    -7.34       80  16.17      nan     nan    nan    nan   3.753  1.428     1725     1     n    nan       0      1.00     1.00   +0.000     1   0.794
   30000    -7.16       80  16.84      nan     nan    nan    nan   3.622  1.439     1583     1     n    nan       0      1.00     1.00   +0.000     1   0.858
   35000    -7.10       80  16.86      nan     nan    nan    nan   3.337  1.434     1600     1     n    nan       0      1.00     1.00   +0.000     1   0.841
   40000    -7.32       80  17.32      nan     nan    nan    nan   3.734  1.444     1598     1     n    nan       0      1.00     1.00   +0.000     1   0.848
   45000    -7.39       80  17.59      nan     nan    nan    nan   3.541  1.437     1557     1     n    nan       0      1.00     1.00   +0.000     1   0.878
   50000    -7.12       80  17.00      nan     nan    nan    nan   3.516  1.435     1461     1     n    nan       0      1.00     1.00   +0.000     1   0.910
   55000    -7.21       80  17.49      nan     nan    nan    nan   3.791  1.436     1423     1     n    nan       0      1.00     1.00   +0.000     1   0.955
   60000    -7.38       80  17.39      nan     nan    nan    nan   3.700  1.459        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   65000    -7.17       80  17.58      nan     nan    nan    nan   3.500  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   70000    -7.01       80  17.10      nan     nan    nan    nan   3.797  1.451        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   75000    -7.09       80  16.26      nan     nan    nan    nan   3.516  1.454        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   80000    -7.10       80  15.86      nan     nan    nan    nan   3.731  1.452     1571     1     n    nan       0      1.00     1.00   +0.000     1   0.886
   85000    -7.10       80  15.70      nan     nan    nan    nan   3.484  1.437     1594     1     n    nan       0      1.00     1.00   +0.000     1   0.877
   90000    -7.21       80  15.66      nan     nan    nan    nan   3.759  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   95000    -7.27       80  15.59      nan     nan    nan    nan   3.350  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  100000    -7.06       80  15.76      nan     nan    nan    nan   3.562  1.427     1441     1     n    nan       0      1.00     1.00   +0.000     1   0.928
  105000    -7.11       80  16.78      nan     nan    nan    nan   3.606  1.427     1399     1     n    nan       0      1.00     1.00   +0.000     1   0.949
  110000    -7.10       80  17.13      nan     nan    nan    nan   3.509  1.440     1392     1     n    nan       0      1.00     1.00   +0.000     1   0.950
  115000    -7.40       80  17.81      nan     nan    nan    nan   3.688  1.444     1321     1     n    nan       0      1.00     1.00   +0.000     1   0.998
  120000    -7.38       80  16.92      nan     nan    nan    nan   3.669  1.442     1290     1     n    nan       0      1.00     1.00   +0.000     1   1.009
  125000    -7.04       80  17.09      nan     nan    nan    nan   3.369  1.437     1388     1     n    nan       0      1.00     1.00   +0.000     1   0.957
  130000    -7.14       80  17.19      nan     nan    nan    nan   3.291  1.446     1332     1     n    nan       0      1.00     1.00   +0.000     1   0.965
  135000    -7.25       80  17.13      nan     nan    nan    nan   3.609  1.454     1344     1     n    nan       0      1.00     1.00   +0.000     1   0.968
  140000    -7.34       80  17.27      nan     nan    nan    nan   3.644  1.456     1414     1     n    nan       0      1.00     1.00   +0.000     1   0.930
  145000    -7.35       80  16.61      nan     nan    nan    nan   3.575  1.430     1410     1     n    nan       0      1.00     1.00   +0.000     1   0.939
  150000    -7.20       79  16.45      nan     nan    nan    nan   3.810  1.443     1449     1     n    nan       0      1.00     1.00   +0.000     1   0.923
  155000    -7.31       79  15.92      nan     nan    nan    nan   3.623  1.420     1530     1     n    nan       0      1.00     1.00   +0.000     1   0.861
  160000    -7.44       79  16.63      nan     nan    nan    nan   3.807  1.462     1459     1     n    nan       0      1.00     1.00   +0.000     1   0.895
  165000    -7.14       79  16.60      nan     nan    nan    nan   3.576  1.443     1590     1     n    nan       0      1.00     1.00   +0.000     1   0.836
  170000    -7.23       79  16.02      nan     nan    nan    nan   3.614  1.452     1501     1     n    nan       0      1.00     1.00   +0.000     1   0.894
  175000    -7.11       79  15.68      nan     nan    nan    nan   3.671  1.439     1600     1     n    nan       0      1.00     1.00   +0.000     1   0.826
