steric push-off: E/lipid -16.9 -> -20.9, min non-bonded r 0.645 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.68       80  17.46      nan     nan    nan    nan   2.694  1.462     1294     1     n    nan       0      1.00     1.00   +0.000     1   1.117
    5000    -7.53       80  17.92      nan     nan    nan    nan   3.431  1.460     1288     1     n    nan       0      1.00     1.00   +0.000     1   1.119
   10000    -7.48       80  14.63      nan     nan    nan    nan   3.672  1.440     1263     1     n    nan       0      1.00     1.00   +0.000     1   1.129
   15000    -7.65       80  13.34      nan     nan    nan    nan   3.747  1.455     1285     1     n    nan       0      1.00     1.00   +0.000     1   1.123
   20000    -7.37       80  16.92      nan     nan    nan    nan   3.522  1.449     1421     1     n    nan       0      1.00     1.00   +0.000     1   1.040
   25000    -7.71       80  17.19      nan     nan    nan    nan   3.653  1.450     1426     1     n    nan       0      1.00     1.00   +0.000     1   1.024
   30000    -7.11       80  16.16      nan     nan    nan    nan   3.503  1.444     1428     1     n    nan       0      1.00     1.00   +0.000     1   1.015
   35000    -7.15       80  15.90      nan     nan    nan    nan   3.469  1.440     1328     1     n    nan       0      1.00     1.00   +0.000     1   1.088
   40000    -7.42       80  16.03      nan     nan    nan    nan   3.675  1.433     1326     1     n    nan       0      1.00     1.00   +0.000     1   1.103
   45000    -7.54       80  15.33      nan     nan    nan    nan   3.681  1.452     1283     1     n    nan       0      1.00     1.00   +0.000     1   1.131
   50000    -7.22       80  15.21      nan     nan    nan    nan   3.669  1.432     1269     1     n    nan       0      1.00     1.00   +0.000     1   1.147
   55000    -7.50       80  15.20      nan     nan    nan    nan   3.631  1.432     1312     1     n    nan       0      1.00     1.00   +0.000     1   1.113
   60000    -7.17       80  14.00      nan     nan    nan    nan   3.547  1.432     1224     1     n    nan       0      1.00     1.00   +0.000     1   1.155
   65000    -7.14       80  13.78      nan     nan    nan    nan   3.416  1.439     1101     1     n    nan       0      1.00     1.00   +0.000     1   1.278
   70000    -7.08       80  14.41      nan     nan    nan    nan   3.522  1.435     1105     1     n    nan       0      1.00     1.00   +0.000     1   1.295
   75000    -7.15       80  14.06      nan     nan    nan    nan   3.303  1.429     1052     1     n    nan       0      1.00     1.00   +0.000     1   1.347
   80000    -7.33       80  14.00      nan     nan    nan    nan   3.531  1.438     1064     1     n    nan       0      1.00     1.00   +0.000     1   1.356
   85000    -7.42       80  13.58      nan     nan    nan    nan   3.678  1.444     1052     1     n    nan       0      1.00     1.00   +0.000     1   1.343
   90000    -7.23       80  13.42      nan     nan    nan    nan   3.634  1.447     1049     1     n    nan       0      1.00     1.00   +0.000     1   1.335
   95000    -7.20       80  14.27      nan     nan    nan    nan   3.216  1.447     1171     1     n    nan       0      1.00     1.00   +0.000     1   1.238
  100000    -7.26       80  14.31      nan     nan    nan    nan   3.463  1.434     1131     1     n    nan       0      1.00     1.00   +0.000     1   1.274
  105000    -7.29       80  12.67      nan     nan    nan    nan   3.541  1.416     1105     1     n    nan       0      1.00     1.00   +0.000     1   1.299
  110000    -6.96       80  14.30      nan     nan    nan    nan   3.438  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  115000    -7.29       80  13.74      nan     nan    nan    nan   3.603  1.435     1165     1     n    nan       0      1.00     1.00   +0.000     1   1.235
  120000    -7.33       80  13.87      nan     nan    nan    nan   3.584  1.452     1160     1     n    nan       0      1.00     1.00   +0.000     1   1.254
  125000    -7.21       80  15.01      nan     nan    nan    nan   3.250  1.441     1167     1     n    nan       0      1.00     1.00   +0.000     1   1.220
