MIXTURE 2-D: 0 short (2 tails) + 208 long (4 tails) + 4887 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     2.45        6   2.47    0.588   5.176  1.000 -0.005   0.083  1.135        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.73        9   2.77    0.425   1.600  0.927 -0.335   3.139  1.378        0     0     n   0.00       0      1.00      nan   +nan     0     nan
   40000    -6.23       16   4.09    0.432   1.967  0.797 -0.039   3.297  1.420        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.23       16   3.76    0.421   1.806  0.786  0.016   3.828  1.444        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   80000    -6.32       17   4.48    0.448   2.159  0.781 -0.126   3.574  1.444        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  100000    -6.35       17   4.86    0.424   1.697  0.847  0.168   3.971  1.455        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  120000    -6.36       17   4.49    0.409   1.412  0.855  0.019   3.279  1.451        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  140000    -6.55       17   4.93    0.417   1.552  0.819  0.068   3.132  1.458        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  160000    -6.53       17   4.61    0.458   1.846  0.869 -0.043   2.926  1.433        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  180000    -6.54       17   4.64    0.464   2.323  0.833  0.158   3.441  1.458        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  200000    -6.68       23   6.28    0.464   2.506  0.868  0.028   3.598  1.444        0     0     n   0.11       1      1.00     1.00   +0.000     0     nan
  220000    -6.78       23   6.05    0.460   2.259  0.868 -0.004   3.598  1.429        0     0     n   0.13       1      1.00     1.00   +0.000     0     nan
  240000    -6.64       23   5.22    0.423   1.478  0.795  0.146   3.554  1.428        0     0     n   0.74       2      1.00     1.00   +0.000     0     nan
  260000    -6.54       25   7.82    0.532   3.373  0.833 -0.190   3.600  1.437        0     0     n   0.23       6      1.00     1.00   +0.000     0     nan
  280000    -6.50       25   7.25    0.511   3.512  0.815 -0.005   3.730  1.446        0     0     n   0.26       5      1.00     1.00   +0.000     0     nan
  300000    -6.57       25   6.87    0.515   3.106  0.828 -0.098   3.680  1.479        0     0     n   0.27       4      1.00     1.00   +0.000     0     nan
  320000    -6.80       25   7.02    0.521   3.238  0.849  0.082   4.240  1.445        0     0     n   0.18       3      1.00     1.00   +0.000     0     nan
  340000    -6.52       25   7.68    0.496   2.489  0.852 -0.093   3.230  1.428        0     0     n   0.33       8      1.00     1.00   +0.000     0     nan
  360000    -7.01       25   7.02    0.512   3.106  0.829  0.021   3.560  1.465        0     0     n   0.36       6      1.00     1.00   +0.000     0     nan
  380000    -6.83       25   7.00    0.507   3.238  0.820  0.006   3.550  1.463        0     0     n   0.43       7      1.00     1.00   +0.000     0     nan
  400000    -6.69       25   7.00    0.475   2.607  0.838 -0.118   3.190  1.407        0     0     n   0.06       1      1.00     1.00   +0.000     0     nan
  420000    -6.90       26   7.46    0.467   2.581  0.842  0.140   3.471  1.450        0     0     n   0.28       6      1.00     1.00   +0.000     0     nan
  440000    -6.95       25   6.90    0.531   3.373  0.876 -0.245   3.780  1.430        0     0     n   0.07       1      1.00     1.00   +0.000     0     nan
  460000    -6.64       25   6.94    0.554   3.949  0.776 -0.046   3.510  1.451        0     0     n   0.06       1      1.00     1.00   +0.000     0     nan
  480000    -7.03       25   7.29    0.527   3.238  0.843 -0.132   3.860  1.462        0     0     n   0.25       5      1.00     1.00   +0.000     0     nan
  500000    -6.84       33   8.34    0.473   2.487  0.833 -0.016   3.803  1.489        0     0     n   0.64      22      1.00     1.00   +0.000     0     nan
  520000    -6.62       33   7.50    0.447   2.230  0.811  0.067   3.515  1.448        0     0     n   0.76      17      1.00     1.00   +0.000     0     nan
  540000    -7.00       38   8.86    0.450   2.000  0.793 -0.003   3.349  1.441        0     0     n   0.70      30      1.00     1.00   +0.000     0     nan
  560000    -6.77       38   7.68    0.401   1.474  0.807  0.197   3.974  1.442        0     0     n   0.81      20      1.00     1.00   +0.000     0     nan
  580000    -6.98       38   7.57    0.428   1.664  0.816  0.281   3.618  1.435        0     0     n   0.56      13      1.00     1.00   +0.000     0     nan
  600000    -6.78       38   8.51    0.398   1.412  0.836  0.197   3.421  1.415        0     0     n   0.81      30      1.00     1.00   +0.000     0     nan
  620000    -6.90       38   8.32    0.404   1.536  0.859  0.125   3.138  1.413        0     0     n   1.06      36      1.00     1.00   +0.000     0     nan
  640000    -7.03       38   9.79    0.377   1.172  0.810  0.166   3.586  1.443        0     0     n   0.84      51      1.00     1.00   +0.000     0     nan
  660000    -6.98       38   8.53    0.378   1.290  0.876  0.119   3.316  1.428        0     0     n   0.86      32      1.00     1.00   +0.000     0     nan
  680000    -7.00       38   8.86    0.379   0.944  0.816  0.358   3.763  1.427        0     0     n   1.24      53      1.00     1.00   +0.000     0     nan
  700000    -7.11       38   8.84    0.336   0.675  0.881  0.177   3.934  1.433        0     0     n   1.08      46      1.00     1.00   +0.000     0     nan
  720000    -6.99       38   8.80    0.336   0.471  0.828  0.083   3.566  1.423        0     0     n   0.88      37      1.00     1.00   +0.000     0     nan
  740000    -7.05       38   9.69    0.411   1.863  0.785  0.098   4.263  1.450        0     0     n   0.77      45      1.00     1.00   +0.000     0     nan
  760000    -7.12       38   9.80    0.420   2.070  0.830 -0.010   3.539  1.444        0     0     n   0.74      45      1.00     1.00   +0.000     0     nan
  780000    -6.96       38   9.15    0.426   2.000  0.848  0.296   3.757  1.406        0     0     n   0.62      30      1.00     1.00   +0.000     0     nan
  800000    -6.91       38   8.98    0.442   2.360  0.839  0.273   3.618  1.435        0     0     n   0.62      28      1.00     1.00   +0.000     0     nan
  820000    -7.15       38   8.81    0.438   2.000  0.846  0.244   3.868  1.441        0     0     n   0.74      31      1.00     1.00   +0.000     0     nan
  840000    -6.84       42   8.97    0.448   2.076  0.793  0.199   3.905  1.455        0     0     n   0.83      37      1.00     1.00   +0.000     0     nan
  860000    -7.08       43   8.96    0.458   2.529  0.841  0.105   3.913  1.458        0     0     n   1.03      46      1.00     1.00   +0.000     0     nan
  880000    -7.14       43   9.02    0.457   2.200  0.868  0.267   3.448  1.444        0     0     n   0.96      44      1.00     1.00   +0.000     0     nan
  900000    -6.99       43   9.06    0.471   2.137  0.771  0.169   3.599  1.464        0     0     n   0.75      35      1.00     1.00   +0.000     0     nan
  920000    -6.70       43   8.78    0.472   2.074  0.789  0.142   3.256  1.442        0     0     n   0.80      33      1.00     1.00   +0.000     0     nan
  940000    -6.82       43   8.91    0.472   2.395  0.846  0.251   3.669  1.415        0     0     n   0.69      30      1.00     1.00   +0.000     0     nan
  960000    -7.08       43   9.36    0.486   3.333  0.825  0.063   3.820  1.464        0     0     n   0.75      39      1.00     1.00   +0.000     0     nan
  980000    -7.04       43   9.20    0.453   2.264  0.818 -0.035   3.657  1.445        0     0     n   0.74      36      1.00     1.00   +0.000     0     nan
 1000000    -7.16       43   9.13    0.477   2.667  0.828  0.121   3.860  1.429        0     0     n   0.88      42      1.00     1.00   +0.000     0     nan
 1020000    -7.00       43  10.10    0.443   2.137  0.841  0.230   3.547  1.428        0     0     n   1.01      68      1.00     1.00   +0.000     0     nan
 1040000    -6.99       43  10.22    0.483   3.333  0.883  0.010   3.267  1.438        0     0     n   0.70      49      1.00     1.00   +0.000     0     nan
 1060000    -6.83       42   9.91    0.523   3.970  0.808 -0.119   3.679  1.447        0     0     n   0.54      34      1.00     1.00   +0.000     0     nan
 1080000    -6.86       43  10.51    0.543   4.271  0.836 -0.094   3.826  1.419        0     0     n   0.46      35      1.00     1.00   +0.000     0     nan
 1100000    -6.98       43  11.00    0.507   3.912  0.822 -0.045   3.767  1.454        0     0     n   0.76      68      1.00     1.00   +0.000     0     nan
 1120000    -6.94       43  11.61    0.502   3.912  0.815 -0.082   3.401  1.450        0     0     n   0.62      65      1.00     1.00   +0.000     0     nan
 1140000    -6.97       43  10.67    0.514   3.413  0.847  0.084   4.128  1.449        0     0     n   0.69      56      1.00     1.00   +0.000     0     nan
 1160000    -6.98       43  11.12    0.505   3.413  0.841 -0.015   3.692  1.428        0     0     n   0.58      53      1.00     1.00   +0.000     0     nan
 1180000    -6.93       43  10.72    0.519   3.493  0.849 -0.042   3.616  1.426        0     0     n   0.48      39      1.00     1.00   +0.000     0     nan
 1200000    -6.89       43  10.75    0.513   3.333  0.805 -0.086   3.663  1.433        0     0     n   0.74      61      1.00     1.00   +0.000     0     nan
 1220000    -6.85       43  11.41    0.483   2.953  0.818  0.025   3.738  1.429        0     0     n   0.70      70      1.00     1.00   +0.000     0     nan
 1240000    -7.02       43  12.09    0.483   2.529  0.844  0.012   3.953  1.445        0     0     n   0.90     107      1.00     1.00   +0.000     0     nan
 1260000    -7.15       43  11.79    0.500   2.953  0.828 -0.084   3.628  1.428        0     0     n   0.85      93      1.00     1.00   +0.000     0     nan
 1280000    -7.13       43  11.25    0.531   3.574  0.808 -0.180   3.884  1.448        0     0     n   0.78      74      1.00     1.00   +0.000     0     nan
 1300000    -7.03       43  12.04    0.533   3.574  0.826 -0.256   3.512  1.423        0     0     n   0.80      94      1.00     1.00   +0.000     0     nan
 1320000    -6.91       43  12.07    0.514   2.953  0.801 -0.010   3.762  1.448        0     0     n   0.76      90      1.00     1.00   +0.000     0     nan
 1340000    -6.85       43  11.06    0.541   3.493  0.823  0.019   3.919  1.443        0     0     n   0.77      70      1.00     1.00   +0.000     0     nan
 1360000    -7.03       43  11.19    0.545   3.826  0.818 -0.093   3.767  1.449        0     0     n   0.66      62      1.00     1.00   +0.000     0     nan
 1380000    -6.88       43  10.84    0.533   3.493  0.821  0.064   3.140  1.412        0     0     n   0.75      64      1.00     1.00   +0.000     0     nan
 1400000    -6.65       43  11.68    0.514   3.027  0.842  0.085   3.047  1.431        0     0     n   0.70      75      1.00     1.00   +0.000     0     nan
 1420000    -6.91       43  11.43    0.531   3.493  0.846  0.118   3.680  1.425        0     0     n   0.73      73      1.00     1.00   +0.000     0     nan
 1440000    -7.10       43  10.88    0.528   3.178  0.821 -0.210   3.890  1.459        0     0     n   0.64      55      1.00     1.00   +0.000     0     nan
 1460000    -6.65       57  10.95    0.317   0.276  0.786  0.125   3.311  1.440        0     0     n   0.95      83      1.00     1.00   +0.000     0     nan
 1480000    -6.88       57  11.03    0.302   0.213  0.782  0.125   3.768  1.460       65     1     n   1.04      93      1.00     1.00   +0.000     0     nan
 1500000    -6.91       57  11.09    0.329   0.640  0.851  0.249   3.969  1.431       53     1     n   0.94      86      1.00     1.00   +0.000     0     nan
 1520000    -6.94       57  10.54    0.324   0.471  0.829  0.093   3.390  1.439       43     1     n   1.02      79      1.00     1.00   +0.000     0     nan
 1540000    -7.05       57  11.26    0.324   0.538  0.795  0.097   3.654  1.447       54     1     n   0.87      83      1.00     1.00   +0.000     0     nan
 1560000    -7.13       57  11.56    0.334   0.640  0.833  0.103   3.325  1.444       56     1     n   0.82      85      1.00     1.00   +0.000     0     nan
 1580000    -6.92       57  11.40    0.325   0.471  0.829  0.259   3.614  1.428       42     1     n   0.89      88      1.00     1.00   +0.000     0     nan
 1600000    -7.09       57  11.64    0.326   0.571  0.817  0.152   3.750  1.452       44     1     n   0.78      83      1.00     1.00   +0.000     0     nan
