MIXTURE 2-D: 0 short (2 tails) + 320 long (4 tails) + 4327 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     4.44       11   3.74    0.410   1.674  0.875 -0.219   0.977  1.277        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -6.19       22   6.73    0.460   2.532  0.849 -0.132   2.898  1.458        0     0     n   0.33       4      1.00     1.00   +0.000     0     nan
   40000    -6.59       26   7.27    0.503   2.933  0.847  0.024   3.490  1.441        0     0     n   0.17       3      1.00     1.00   +0.000     0     nan
   60000    -6.69       27   6.08    0.486   2.667  0.833 -0.035   3.676  1.448        0     0     n   0.14       1      1.00     1.00   +0.000     0     nan
   80000    -6.79       29   8.88    0.498   3.071  0.829  0.126   3.526  1.438        0     0     n   0.63      24      1.00     1.00   +0.000     0     nan
  100000    -6.77       65  13.54    0.394   1.778  0.856  0.224   3.788  1.441        0     0     n   1.07     156      1.00     1.00   +0.000     0     nan
  120000    -6.89       65  12.98    0.397   1.550  0.832  0.177   3.642  1.419        0     0     n   1.01     131      1.00     1.00   +0.000     0     nan
  140000    -6.77       65  13.64    0.412   1.739  0.832  0.364   3.531  1.419        0     0     n   1.05     156      1.00     1.00   +0.000     0     nan
  160000    -6.84       65  13.37    0.401   1.778  0.850  0.362   3.492  1.394        0     0     n   0.91     128      1.00     1.00   +0.000     0     nan
  180000    -6.78       69  13.58    0.371   1.277  0.836  0.188   3.645  1.443        0     0     n   0.97     143      1.00     1.00   +0.000     0     nan
  200000    -6.97       79  15.02    0.397   1.615  0.822  0.179   3.528  1.427        0     0     n   0.96     188      1.00     1.00   +0.000     0     nan
  220000    -6.78       79  14.95    0.387   1.615  0.826  0.102   3.687  1.430        0     0     n   1.03     199      1.00     1.00   +0.000     0     nan
  240000    -6.98      120  17.09      nan     nan    nan    nan   3.667  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.89      132  20.77      nan     nan    nan    nan   3.453  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.92      132  20.96      nan     nan    nan    nan   3.477  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.81       63  13.12      nan     nan    nan    nan   3.516  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -7.11      132  20.14      nan     nan    nan    nan   3.608  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -7.00      117  18.98      nan     nan    nan    nan   3.855  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -7.00      132  19.28      nan     nan    nan    nan   3.532  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.98      132  18.71      nan     nan    nan    nan   3.682  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -7.09      132  17.83      nan     nan    nan    nan   3.619  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -7.23      132  18.08      nan     nan    nan    nan   3.536  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -7.06      132  17.33      nan     nan    nan    nan   3.816  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -7.13       78  14.98    0.313   0.630  0.835  0.313   3.875  1.426        0     0     n   1.13     218      1.00     1.00   +0.000     0     nan
  480000    -7.04       79  12.64      nan     nan    nan    nan   3.538  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -7.18      138  18.16      nan     nan    nan    nan   3.520  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -7.07      137  17.36      nan     nan    nan    nan   3.578  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -7.16      138  17.76      nan     nan    nan    nan   3.723  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -7.23      138  17.77      nan     nan    nan    nan   3.545  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -7.12      117  15.62      nan     nan    nan    nan   3.665  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -7.18      139  17.46      nan     nan    nan    nan   3.509  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.99      139  18.10      nan     nan    nan    nan   3.466  1.451        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -7.15      139  17.19      nan     nan    nan    nan   3.622  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -7.24      139  17.63      nan     nan    nan    nan   3.579  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -7.14      139  17.87      nan     nan    nan    nan   3.554  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -7.11      139  17.59      nan     nan    nan    nan   3.755  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -7.30      139  16.72      nan     nan    nan    nan   3.610  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -7.20      139  16.73      nan     nan    nan    nan   3.392  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -7.06      139  16.25      nan     nan    nan    nan   3.768  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -7.09      139  16.42      nan     nan    nan    nan   3.640  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -7.32      138  16.29      nan     nan    nan    nan   3.650  1.450     1263     1     n    nan       0      1.00     1.00   +0.000     1   1.281
  820000    -7.17      139  16.38      nan     nan    nan    nan   3.520  1.447     1257     1     n    nan       0      1.00     1.00   +0.000     1   1.398
  840000    -7.16      139  16.08      nan     nan    nan    nan   3.500  1.444     1215     1     n    nan       0      1.00     1.00   +0.000     1   1.375
  860000    -7.16      139  16.26      nan     nan    nan    nan   3.725  1.439     1232     1     n    nan       0      1.00     1.00   +0.000     1   1.360
  880000    -7.14      139  15.77      nan     nan    nan    nan   3.572  1.443     1166     1     n    nan       0      1.00     1.00   +0.000     1   1.331
  900000    -7.30      139  15.63      nan     nan    nan    nan   3.727  1.448     1141     1     n    nan       0      1.00     1.00   +0.000     1   1.492
  920000    -7.25      139  15.91      nan     nan    nan    nan   3.833  1.449     1146     1     n    nan       0      1.00     1.00   +0.000     1   1.295
  940000    -7.22      139  16.13      nan     nan    nan    nan   3.741  1.445     1201     1     n    nan       0      1.00     1.00   +0.000     1   1.200
  960000    -7.13      139  16.05      nan     nan    nan    nan   3.403  1.434     1184     1     n    nan       0      1.00     1.00   +0.000     1   1.133
  980000    -7.19      120  16.13      nan     nan    nan    nan   3.685  1.429     1296     1     n    nan       0      1.00     1.00   +0.000     1   1.117
 1000000    -7.17      139  15.48      nan     nan    nan    nan   3.428  1.440     1163     1     n    nan       0      1.00     1.00   +0.000     1   1.171
 1020000    -7.16      139  15.93      nan     nan    nan    nan   3.399  1.429     1261     1     n    nan       0      1.00     1.00   +0.000     1   1.324
 1040000    -7.25      139  15.75      nan     nan    nan    nan   3.592  1.449     1187     1     n    nan       0      1.00     1.00   +0.000     1   1.414
 1060000    -7.09      139  15.91      nan     nan    nan    nan   3.459  1.441     1235     1     n    nan       0      1.00     1.00   +0.000     1   1.249
 1080000    -7.05      139  15.84      nan     nan    nan    nan   3.599  1.433     1241     1     n    nan       0      1.00     1.00   +0.000     1   1.234
 1100000    -7.25      139  15.18      nan     nan    nan    nan   3.532  1.435     1156     1     n    nan       0      1.00     1.00   +0.000     1   1.386
 1120000    -7.16      139  15.55      nan     nan    nan    nan   3.577  1.444     1210     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -7.01      139  16.35      nan     nan    nan    nan   3.459  1.446     1231     1     n    nan       0      1.00     1.00   +0.000     1   1.370
 1160000    -7.23      139  16.18      nan     nan    nan    nan   3.394  1.440     1274     1     n    nan       0      1.00     1.00   +0.000     1   1.457
 1180000    -7.17      139  15.74      nan     nan    nan    nan   3.502  1.436     1243     1     n    nan       0      1.00     1.00   +0.000     1   1.237
 1200000    -7.23      139  15.71      nan     nan    nan    nan   3.462  1.432     1214     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -7.40      139  16.02      nan     nan    nan    nan   3.487  1.440     1314     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -7.20      136  15.84      nan     nan    nan    nan   3.559  1.438     1230     1     n    nan       0      1.00     1.00   +0.000     1   1.313
 1260000    -7.08      139  16.07      nan     nan    nan    nan   3.318  1.433     1231     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -7.30      139  15.80      nan     nan    nan    nan   3.340  1.435     1131     1     n    nan       0      1.00     1.00   +0.000     1   1.127
 1300000    -7.27      139  16.20      nan     nan    nan    nan   3.617  1.436     1203     1     n    nan       0      1.00     1.00   +0.000     1   1.080
 1320000    -7.30      137  16.01      nan     nan    nan    nan   3.440  1.439     1214     1     n    nan       0      1.00     1.00   +0.000     1   1.043
 1340000    -7.25      138  16.09      nan     nan    nan    nan   3.438  1.436     1174     1     n    nan       0      1.00     1.00   +0.000     1   1.221
 1360000    -7.25      139  16.79      nan     nan    nan    nan   3.478  1.434     1230     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -7.18      139  16.54      nan     nan    nan    nan   3.682  1.443     1319     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -7.19      139  17.04      nan     nan    nan    nan   3.520  1.436     1335     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -7.03      139  17.13      nan     nan    nan    nan   3.646  1.441     1221     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.09      139  16.57      nan     nan    nan    nan   3.541  1.433     1073     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.12      139  16.79      nan     nan    nan    nan   3.255  1.443     1189     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -7.18      131  15.48      nan     nan    nan    nan   3.538  1.427     1076     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -7.09      139  16.35      nan     nan    nan    nan   3.558  1.435      141     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -7.02      139  16.15      nan     nan    nan    nan   3.700  1.430     1179     3     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -7.17      169  19.93      nan     nan    nan    nan   3.660  1.433     1313     1     n    nan       0      1.00     1.00   +0.000     1   1.109
 1560000    -7.23      169  20.19      nan     nan    nan    nan   3.540  1.437     1357     1     n    nan       0      1.00     1.00   +0.000     1   1.085
 1580000    -7.13      169  20.46      nan     nan    nan    nan   3.592  1.426     1296     1     n    nan       0      1.00     1.00   +0.000     1   1.107
 1600000    -7.11      174  20.85      nan     nan    nan    nan   3.392  1.434     1277     1     n    nan       0      1.00     1.00   +0.000     1   1.155
