steric push-off: E/lipid -17.3 -> -20.7, min non-bonded r 0.649 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.67       80  17.47      nan     nan    nan    nan   2.650  1.461     1292     1     n    nan       0      1.00     1.00   +0.000     1   1.125
    5000    -7.62       80  17.69      nan     nan    nan    nan   3.934  1.444     1412     1     n    nan       0      1.00     1.00   +0.000     1   1.046
   10000    -7.29       80  17.51      nan     nan    nan    nan   3.391  1.434     1475     1     n    nan       0      1.00     1.00   +0.000     1   0.980
   15000    -7.29       80  16.72      nan     nan    nan    nan   3.600  1.457     1573     1     n    nan       0      1.00     1.00   +0.000     1   0.935
   20000    -7.10       80  16.54      nan     nan    nan    nan   3.584  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   25000    -7.24       80  16.86      nan     nan    nan    nan   3.481  1.433     1539     1     n    nan       0      1.00     1.00   +0.000     1   0.966
   30000    -7.43       80  17.02      nan     nan    nan    nan   3.787  1.436     1635     1     n    nan       0      1.00     1.00   +0.000     1   0.925
   35000    -7.54       80  17.26      nan     nan    nan    nan   3.750  1.455     1563     1     n    nan       0      1.00     1.00   +0.000     1   0.944
   40000    -7.49       80  17.59      nan     nan    nan    nan   3.506  1.452     1541     1     n    nan       0      1.00     1.00   +0.000     1   0.955
   45000    -7.35       80  17.67      nan     nan    nan    nan   4.009  1.441     1514     1     n    nan       0      1.00     1.00   +0.000     1   0.973
   50000    -7.38       80  17.65      nan     nan    nan    nan   3.809  1.452     1506     1     n    nan       0      1.00     1.00   +0.000     1   0.978
   55000    -7.47       80  16.83      nan     nan    nan    nan   3.569  1.440     1424     1     n    nan       0      1.00     1.00   +0.000     1   1.015
   60000    -7.59       80  16.67      nan     nan    nan    nan   3.541  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   65000    -7.14       80  15.29      nan     nan    nan    nan   3.544  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   70000    -7.64       80  15.62      nan     nan    nan    nan   3.703  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   75000    -7.04       80  15.59      nan     nan    nan    nan   3.603  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   80000    -7.15       80  15.52      nan     nan    nan    nan   3.466  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   85000    -7.46       80  15.23      nan     nan    nan    nan   3.344  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   90000    -7.25       80  14.35      nan     nan    nan    nan   3.547  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   95000    -7.45       80  14.19      nan     nan    nan    nan   3.669  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  100000    -7.23       80  13.67      nan     nan    nan    nan   3.378  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  105000    -7.49       74  14.23      nan     nan    nan    nan   3.395  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  110000    -7.54       80  14.28      nan     nan    nan    nan   3.537  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  115000    -7.57       80  14.83      nan     nan    nan    nan   3.481  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  120000    -7.17       80  14.70      nan     nan    nan    nan   3.591  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  125000    -7.40       80  15.35      nan     nan    nan    nan   3.416  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  130000    -7.34       80  15.49      nan     nan    nan    nan   3.550  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  135000    -7.23       80  14.76      nan     nan    nan    nan   3.647  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  140000    -7.37       80  14.44      nan     nan    nan    nan   3.797  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  145000    -7.34       80  15.00      nan     nan    nan    nan   3.662  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  150000    -7.50       80  14.79      nan     nan    nan    nan   3.628  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  155000    -7.45       80  14.82      nan     nan    nan    nan   3.609  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  160000    -7.37       80  14.64      nan     nan    nan    nan   3.509  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  165000    -7.36       80  14.52      nan     nan    nan    nan   3.578  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  170000    -7.35       80  14.55      nan     nan    nan    nan   3.641  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  175000    -7.04       80  14.85      nan     nan    nan    nan   3.275  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -7.16       80  14.76      nan     nan    nan    nan   3.275  1.455        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  185000    -7.24       80  14.33      nan     nan    nan    nan   3.556  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  190000    -7.36       80  14.55      nan     nan    nan    nan   3.869  1.463        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  195000    -7.31       80  14.38      nan     nan    nan    nan   3.616  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -7.35       80  14.45      nan     nan    nan    nan   3.428  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  205000    -7.31       80  14.51      nan     nan    nan    nan   3.591  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  210000    -7.56       80  14.49      nan     nan    nan    nan   3.559  1.459        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  215000    -7.38       80  13.87      nan     nan    nan    nan   3.966  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.29       80  13.25      nan     nan    nan    nan   3.353  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.58       80  12.83      nan     nan    nan    nan   3.575  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.32       76  13.21      nan     nan    nan    nan   3.559  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.43       80  15.03      nan     nan    nan    nan   3.662  1.457        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.36       80  15.58      nan     nan    nan    nan   3.706  1.456        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.53       80  14.83      nan     nan    nan    nan   3.722  1.447        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.62       80  14.94      nan     nan    nan    nan   3.847  1.462        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.55       80  13.83      nan     nan    nan    nan   3.581  1.450     1122     1     n    nan       0      1.00     1.00   +0.000     1   1.309
  260000    -7.27       80  12.96      nan     nan    nan    nan   3.612  1.441     1060     1     n    nan       0      1.00     1.00   +0.000     1   1.372
  265000    -7.39       80  14.53      nan     nan    nan    nan   3.806  1.458     1075     1     n    nan       0      1.00     1.00   +0.000     1   1.376
  270000    -7.38       80  15.03      nan     nan    nan    nan   3.569  1.461     1127     1     n    nan       0      1.00     1.00   +0.000     1   1.307
  275000    -7.38       80  15.98      nan     nan    nan    nan   3.656  1.445     1224     1     n    nan       0      1.00     1.00   +0.000     1   1.219
  280000    -7.29       80  15.62      nan     nan    nan    nan   3.450  1.439     1209     1     n    nan       0      1.00     1.00   +0.000     1   1.235
  285000    -7.59       80  14.49      nan     nan    nan    nan   3.797  1.436     1154     1     n    nan       0      1.00     1.00   +0.000     1   1.297
  290000    -7.57       80  15.20      nan     nan    nan    nan   3.700  1.446     1202     1     n    nan       0      1.00     1.00   +0.000     1   1.230
  295000    -7.80       80  13.24      nan     nan    nan    nan   3.931  1.448     1153     1     n    nan       0      1.00     1.00   +0.000     1   1.304
  300000    -7.40       80  14.54      nan     nan    nan    nan   3.819  1.442     1262     1     n    nan       0      1.00     1.00   +0.000     1   1.174
