steric push-off: E/lipid -0.8 -> -21.3, min non-bonded r 0.090 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  170000    -7.24       80  13.21      nan     nan    nan    nan   3.622  1.440      921     1     n    nan       0      1.00     1.00   +0.000     1   0.610
  175000    -7.36       80  11.77      nan     nan    nan    nan   3.353  1.431      870     1     n    nan       0      1.00     1.00   +0.000     1   0.651
  180000    -7.51       80  12.82      nan     nan    nan    nan   3.519  1.440      916     1     n    nan       0      1.00     1.00   +0.000     1   0.648
  185000    -7.33       80  11.71      nan     nan    nan    nan   3.203  1.448      855     1     n    nan       0      1.00     1.00   +0.000     1   0.660
  190000    -7.15       80  11.70      nan     nan    nan    nan   3.206  1.448      812     1     n    nan       0      1.00     1.00   +0.000     1   0.679
  195000    -7.58       80  11.48      nan     nan    nan    nan   3.372  1.450      811     1     n    nan       0      1.00     1.00   +0.000     1   0.723
  200000    -7.11       80  11.48      nan     nan    nan    nan   3.278  1.420      784     1     n    nan       0      1.00     1.00   +0.000     1   0.723
  205000    -7.52       80  11.41      nan     nan    nan    nan   3.344  1.440      785     1     n    nan       0      1.00     1.00   +0.000     1   0.709
  210000    -7.14       80  11.61      nan     nan    nan    nan   3.300  1.436      814     1     n    nan       0      1.00     1.00   +0.000     1   0.696
  215000    -7.21       80  11.68      nan     nan    nan    nan   3.469  1.435      824     1     n    nan       0      1.00     1.00   +0.000     1   0.671
  220000    -7.43       80  11.78      nan     nan    nan    nan   3.594  1.438      853     1     n    nan       0      1.00     1.00   +0.000     1   0.672
  225000    -7.23       80  11.67      nan     nan    nan    nan   3.450  1.446      797     1     n    nan       0      1.00     1.00   +0.000     1   0.681
  230000    -7.17       80  11.58      nan     nan    nan    nan   3.534  1.425      783     1     n    nan       0      1.00     1.00   +0.000     1   0.695
  235000    -7.32       80  11.38      nan     nan    nan    nan   3.347  1.441      749     1     n    nan       0      1.00     1.00   +0.000     1   0.747
  240000    -7.47       80  11.24      nan     nan    nan    nan   3.431  1.445      679     1     n    nan       0      1.00     1.00   +0.000     1   0.812
  245000    -7.70       80  11.00      nan     nan    nan    nan   3.719  1.447      628     1     n    nan       0      1.00     1.00   +0.000     1   0.877
  250000    -7.42       80  10.99      nan     nan    nan    nan   3.794  1.441      602     2     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.39       80  11.01      nan     nan    nan    nan   3.181  1.456      581     1     n    nan       0      1.00     1.00   +0.000     1   0.891
  260000    -7.34       80  11.05      nan     nan    nan    nan   3.166  1.430      684     1     n    nan       0      1.00     1.00   +0.000     1   0.822
  265000    -7.46       80  11.09      nan     nan    nan    nan   3.650  1.440      648     1     n    nan       0      1.00     1.00   +0.000     1   0.826
  270000    -6.94       80  10.82      nan     nan    nan    nan   3.384  1.445      541     1     n    nan       0      1.00     1.00   +0.000     1   0.911
  275000    -6.93       80  11.23      nan     nan    nan    nan   3.131  1.443      639     1     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.30       80  11.06      nan     nan    nan    nan   3.569  1.446      613     1     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -6.95       80  10.87      nan     nan    nan    nan   3.266  1.434      548     1     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.07       80  10.98      nan     nan    nan    nan   3.194  1.418      593     1     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.13       80  10.98      nan     nan    nan    nan   3.372  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.98       80  11.18      nan     nan    nan    nan   3.428  1.431      693     1     n    nan       0      1.00     1.00   +0.000     0     nan
