MIXTURE 2-D: 0 short (2 tails) + 208 long (4 tails) + 4887 water, L=92.0, packing fraction 0.55, kT=0.45, start=random
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     2.45        6   2.47    0.588   5.176  1.000 -0.005   0.083  1.135        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.67       10   3.03    0.474   2.444  0.888 -0.188   3.350  1.349        0     0     n   0.00       0      1.00      nan   +nan     0     nan
   40000    -6.13       17   5.37    0.459   2.492  0.859  0.209   3.647  1.413        0     0     n   0.29       1      1.00     1.00   +0.000     0     nan
   60000    -6.14       17   4.80    0.382   1.275  0.871  0.422   3.074  1.397        0     0     n   1.72       2      1.00     1.00   +0.000     0     nan
   80000    -6.47       17   4.40    0.386   1.143  0.853  0.305   3.265  1.399        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  100000    -6.44       17   4.15    0.403   1.552  0.772  0.257   3.221  1.435        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  120000    -6.54       17   4.68    0.469   2.492  0.881 -0.339   3.574  1.448        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
  140000    -6.58       29   7.74    0.528   3.785  0.853 -0.027   3.509  1.455        0     0     n   0.24       6      1.00     1.00   +0.000     0     nan
  160000    -6.77       29   7.42    0.514   3.184  0.830 -0.021   3.853  1.433        0     0     n   0.33       7      1.00     1.00   +0.000     0     nan
  180000    -6.66       29   7.20    0.508   3.417  0.860  0.081   4.009  1.435        0     0     n   0.48       9      1.00     1.00   +0.000     0     nan
  200000    -6.59       29   8.30    0.462   2.438  0.862 -0.166   3.491  1.424        0     0     n   0.54      18      1.00     1.00   +0.000     0     nan
  220000    -6.61       29   7.56    0.521   3.660  0.860 -0.114   4.060  1.394        0     0     n   0.39       9      1.00     1.00   +0.000     0     nan
  240000    -6.69       29   8.45    0.505   3.184  0.833 -0.037   3.414  1.432        0     0     n   0.56      20      1.00     1.00   +0.000     0     nan
  260000    -6.60       29   7.92    0.519   3.299  0.829 -0.064   4.052  1.440        0     0     n   0.25       7      1.00     1.00   +0.000     0     nan
  280000    -6.69       29   7.92    0.507   3.299  0.841 -0.024   2.991  1.410        0     0     n   0.47      13      1.00     1.00   +0.000     0     nan
  300000    -6.78       29   8.18    0.507   3.071  0.875  0.059   3.940  1.416        0     0     n   0.47      15      1.00     1.00   +0.000     0     nan
  320000    -6.71       29   8.02    0.559   4.598  0.825 -0.002   3.750  1.446        0     0     n   0.27       8      1.00     1.00   +0.000     0     nan
  340000    -6.78       29   8.18    0.522   3.184  0.859 -0.023   4.000  1.440        0     0     n   0.44      14      1.00     1.00   +0.000     0     nan
  360000    -6.83       29   7.50    0.523   3.417  0.776 -0.023   4.009  1.439        0     0     n   0.22       5      1.00     1.00   +0.000     0     nan
  380000    -6.63       35   7.55    0.342   0.737  0.836  0.355   4.021  1.440        0     0     n   1.18      27      1.00     1.00   +0.000     0     nan
  400000    -6.89       34   8.26    0.347   0.703  0.837  0.194   3.897  1.449        0     0     n   1.00      33      1.00     1.00   +0.000     0     nan
  420000    -6.83       35   8.37    0.405   1.486  0.870  0.182   4.000  1.442        0     0     n   1.04      36      1.00     1.00   +0.000     0     nan
  440000    -6.84       35   9.09    0.304   0.352  0.847  0.270   3.364  1.424        0     0     n   0.79      37      1.00     1.00   +0.000     0     nan
  460000    -6.93       35   8.11    0.385   1.159  0.840  0.299   3.786  1.441        0     0     n   1.11      34      1.00     1.00   +0.000     0     nan
  480000    -6.71       35   7.85    0.352   1.034  0.821  0.229   3.607  1.453        0     0     n   1.08      29      1.00     1.00   +0.000     0     nan
  500000    -6.84       35   7.82    0.352   0.795  0.808  0.226   3.950  1.457        0     0     n   1.21      32      1.00     1.00   +0.000     0     nan
  520000    -6.89       35   7.93    0.328   0.680  0.873  0.304   4.107  1.442        0     0     n   1.14      32      1.00     1.00   +0.000     0     nan
  540000    -6.92       35   8.25    0.327   0.568  0.840  0.213   4.114  1.442        0     0     n   1.28      42      1.00     1.00   +0.000     0     nan
  560000    -6.72       35   8.03    0.334   0.680  0.820  0.305   3.950  1.458        0     0     n   0.61      18      1.00     1.00   +0.000     0     nan
  580000    -6.84       35   7.68    0.377   1.159  0.782  0.476   4.036  1.453        0     0     n   1.06      26      1.00     1.00   +0.000     0     nan
  600000    -6.72       35   7.50    0.369   1.034  0.824  0.214   3.879  1.429        0     0     n   1.04      23      1.00     1.00   +0.000     0     nan
  620000    -6.85       35   8.22    0.364   1.159  0.799  0.446   3.743  1.456        0     0     n   0.90      29      1.00     1.00   +0.000     0     nan
  640000    -6.71       31   8.31    0.524   3.417  0.812 -0.078   3.758  1.440        0     0     n   0.33      11      1.00     1.00   +0.000     0     nan
  660000    -6.73       35   7.56    0.359   0.853  0.843  0.335   3.707  1.422        0     0     n   0.96      22      1.00     1.00   +0.000     0     nan
  680000    -6.79       45  10.11    0.465   2.327  0.826  0.005   3.306  1.427        0     0     n   0.40      27      1.00     1.00   +0.000     0     nan
  700000    -6.76       54  10.40    0.494   2.667  0.847 -0.006   3.347  1.413        0     0     n   0.44      33      1.00     1.00   +0.000     0     nan
  720000    -6.98       54  10.01    0.494   2.894  0.822 -0.050   3.500  1.403        0     0     n   0.40      26      1.00     1.00   +0.000     0     nan
  740000    -6.88       54  10.08    0.477   2.396  0.857  0.120   3.625  1.406        0     0     n   0.43      29      1.00     1.00   +0.000     0     nan
  760000    -6.93       54  10.02    0.478   2.611  0.818  0.054   3.458  1.404        0     0     n   0.30      20      1.00     1.00   +0.000     0     nan
  780000    -6.74       54   9.48    0.468   2.611  0.833  0.160   3.546  1.396        0     0     n   0.31      17      1.00     1.00   +0.000     0     nan
  800000    -7.09       54   9.40    0.474   2.667  0.818  0.105   3.273  1.408        0     0     n   0.32      17      1.00     1.00   +0.000     0     nan
  820000    -7.06       54   9.64    0.433   2.039  0.854  0.098   3.282  1.411        0     0     n   0.42      24      1.00     1.00   +0.000     0     nan
  840000    -6.98       54  10.23    0.413   1.706  0.831  0.031   3.579  1.410        0     0     n   0.51      36      1.00     1.00   +0.000     0     nan
  860000    -7.14       54   9.05    0.387   1.352  0.824  0.184   3.569  1.419        0     0     n   0.61      28      1.00     1.00   +0.000     0     nan
  880000    -6.93       54   9.51    0.369   1.143  0.848  0.197   3.593  1.404        0     0     n   0.64      35      1.00     1.00   +0.000     0     nan
  900000    -7.06       54   9.29    0.398   1.526  0.837  0.076   3.421  1.400        0     0     n   0.49      25      1.00     1.00   +0.000     0     nan
  920000    -6.87       54   9.41    0.404   1.481  0.829 -0.009   3.796  1.418        0     0     n   0.55      29      1.00     1.00   +0.000     0     nan
  940000    -6.99       54   9.46    0.387   1.394  0.829 -0.006   3.389  1.407        0     0     n   0.63      34      1.00     1.00   +0.000     0     nan
  960000    -7.15       39   7.95    0.245   0.087  0.825  0.498   3.833  1.450        0     0     n   1.34      38      1.00     1.00   +0.000     0     nan
  980000    -7.08       39   7.90    0.255   0.132  0.792  0.747   3.763  1.452        0     0     n   1.20      33      1.00     1.00   +0.000     0     nan
 1000000    -6.91       54   9.37    0.393   1.481  0.820  0.178   3.458  1.414        0     0     n   0.55      29      1.00     1.00   +0.000     0     nan
 1020000    -7.05       54   9.48    0.386   1.438  0.825  0.263   3.569  1.432        0     0     n   0.62      34      1.00     1.00   +0.000     0     nan
 1040000    -7.12       54   8.86    0.384   1.481  0.799  0.145   3.222  1.408        0     0     n   0.68      29      1.00     1.00   +0.000     0     nan
 1060000    -6.95       54   9.41    0.374   1.438  0.789  0.311   3.435  1.435        0     0     n   0.64      34      1.00     1.00   +0.000     0     nan
 1080000    -6.84       54   9.15    0.370   1.225  0.820  0.050   3.787  1.424        0     0     n   0.54      26      1.00     1.00   +0.000     0     nan
 1100000    -7.01       54   9.06    0.391   1.394  0.812  0.139   3.458  1.422        0     0     n   0.45      21      1.00     1.00   +0.000     0     nan
 1120000    -7.17       53   9.01    0.387   1.517  0.831  0.171   3.226  1.399        0     0     n   0.46      21      1.00     1.00   +0.000     0     nan
 1140000    -6.80       47   8.28    0.415   1.802  0.838  0.216   3.303  1.400        0     0     n   0.30      10      1.00     1.00   +0.000     0     nan
 1160000    -7.13       54   8.90    0.369   1.394  0.841  0.162   3.426  1.398        0     0     n   0.23      10      1.00     1.00   +0.000     0     nan
 1180000    -7.17       54   9.08    0.378   1.225  0.803  0.174   3.889  1.413        0     0     n   0.41      19      1.00     1.00   +0.000     0     nan
 1200000    -7.07       55   9.25    0.406   1.534  0.790  0.053   3.268  1.422        0     0     n   0.58      29      1.00     1.00   +0.000     0     nan
 1220000    -6.88       55   9.33    0.415   1.622  0.830  0.051   3.782  1.412        0     0     n   0.54      28      1.00     1.00   +0.000     0     nan
 1240000    -6.94       55   9.14    0.396   1.448  0.845  0.103   2.891  1.410        0     0     n   0.56      27      1.00     1.00   +0.000     0     nan
 1260000    -6.81       55   9.34    0.417   1.849  0.837  0.083   3.400  1.406        0     0     n   0.52      27      1.00     1.00   +0.000     0     nan
 1280000    -7.04       55   9.08    0.414   1.757  0.800 -0.049   2.859  1.417        0     0     n   0.56      26      1.00     1.00   +0.000     0     nan
 1300000    -7.00       55   8.84    0.401   1.667  0.849  0.210   3.055  1.402        0     0     n   0.47      20      1.00     1.00   +0.000     0     nan
 1320000    -6.79       55   8.88    0.379   1.158  0.831  0.010   3.586  1.417        0     0     n   0.65      28      1.00     1.00   +0.000     0     nan
 1340000    -6.68       55   9.18    0.392   1.491  0.833  0.251   3.141  1.400        0     0     n   0.41      20      1.00     1.00   +0.000     0     nan
 1360000    -7.00       55   8.99    0.388   1.239  0.827  0.279   3.595  1.419        0     0     n   0.55      25      1.00     1.00   +0.000     0     nan
 1380000    -6.76       55   9.07    0.371   1.239  0.818  0.341   3.314  1.415        0     0     n   0.49      23      1.00     1.00   +0.000     0     nan
 1400000    -6.87       55   9.15    0.419   1.757  0.822  0.044   3.582  1.431        0     0     n   0.35      17      1.00     1.00   +0.000     0     nan
 1420000    -7.07       55   9.19    0.410   1.448  0.841  0.155   3.345  1.407        0     0     n   0.51      25      1.00     1.00   +0.000     0     nan
 1440000    -6.95       55   8.96    0.398   1.448  0.798  0.183   3.205  1.415        0     0     n   0.54      24      1.00     1.00   +0.000     0     nan
 1460000    -7.02       55   8.78    0.397   1.491  0.833  0.206   3.532  1.410      140     1     n   0.53      22      1.00     1.00   +0.000     1   0.804
 1480000    -6.98       55   9.20    0.395   1.363  0.837  0.146   3.195  1.409      180     1     n   0.53      26      1.00     1.00   +0.000     1   0.693
 1500000    -7.00       55   8.72    0.395   1.622  0.794  0.181   3.564  1.410      138     1     n   0.40      16      1.00     1.00   +0.000     1   0.886
 1520000    -6.87       67  11.92    0.515   2.966  0.858  0.232   3.321  1.412      144     1     n   0.70      80      1.00     1.00   +0.000     0     nan
 1540000    -7.14       67  11.73    0.510   3.207  0.814  0.074   3.750  1.420      142     1     n   0.67      73      1.00     1.00   +0.000     0     nan
 1560000    -7.04       67  10.84    0.476   2.780  0.807  0.204   3.321  1.394      142     1     n   0.57      48      1.00     1.00   +0.000     0     nan
 1580000    -7.07       67  11.30    0.485   2.966  0.818  0.100   3.470  1.423      173     1     n   0.53      51      1.00     1.00   +0.000     1   0.648
 1600000    -7.16       67  11.14    0.507   3.013  0.841  0.105   3.175  1.417      146     1     n   0.57      53      1.00     1.00   +0.000     1   1.346
