steric push-off: E/lipid 8.7 -> -21.6, min non-bonded r 0.023 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   95000    -6.86       80  15.88      nan     nan    nan    nan   3.169  1.420      924     1     n    nan       0      1.00     1.00   +0.000     1   0.486
  100000    -7.04       80  15.88      nan     nan    nan    nan   3.278  1.441      925     1     n    nan       0      1.00     1.00   +0.000     1   0.485
  105000    -7.33       80  15.86      nan     nan    nan    nan   3.378  1.429     1034     1     n    nan       0      1.00     1.00   +0.000     1   0.431
  110000    -6.67       80  16.32      nan     nan    nan    nan   3.231  1.425      981     1     n    nan       0      1.00     1.00   +0.000     1   0.427
  115000    -6.95       80  15.81      nan     nan    nan    nan   3.231  1.423      912     1     n    nan       0      1.00     1.00   +0.000     1   0.490
  120000    -7.10       80  15.80      nan     nan    nan    nan   3.103  1.434      933     1     n    nan       0      1.00     1.00   +0.000     1   0.481
  125000    -7.08       80  15.10      nan     nan    nan    nan   3.303  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  130000    -7.01       80  15.14      nan     nan    nan    nan   3.425  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  135000    -6.63       80  14.46      nan     nan    nan    nan   3.134  1.423      943     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  140000    -7.14       80  15.14      nan     nan    nan    nan   3.594  1.438      860     1     n    nan       0      1.00     1.00   +0.000     1   0.525
  145000    -7.02       79  15.04      nan     nan    nan    nan   3.449  1.424      835     1     n    nan       0      1.00     1.00   +0.000     1   0.534
  150000    -7.05       79  14.37      nan     nan    nan    nan   3.282  1.448      951     1     n    nan       0      1.00     1.00   +0.000     1   0.476
  155000    -7.06       80  15.83      nan     nan    nan    nan   3.184  1.424     1033     1     n    nan       0      1.00     1.00   +0.000     1   0.454
  160000    -7.22       80  15.74      nan     nan    nan    nan   3.222  1.439      946     1     n    nan       0      1.00     1.00   +0.000     1   0.490
  165000    -7.02       80  15.52      nan     nan    nan    nan   3.191  1.448      944     1     n    nan       0      1.00     1.00   +0.000     1   0.474
  170000    -6.94       80  15.38      nan     nan    nan    nan   3.437  1.447      956     1     n    nan       0      1.00     1.00   +0.000     1   0.465
  175000    -7.23       80  14.81      nan     nan    nan    nan   3.547  1.445      906     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  180000    -7.05       80  16.15      nan     nan    nan    nan   3.516  1.448      949     1     n    nan       0      1.00     1.00   +0.000     1   0.484
  185000    -7.38       80  15.85      nan     nan    nan    nan   3.284  1.440      868     1     n    nan       0      1.00     1.00   +0.000     1   0.536
  190000    -7.30       80  16.44      nan     nan    nan    nan   3.612  1.450      766     1     n    nan       0      1.00     1.00   +0.000     1   0.596
  195000    -7.20       80  16.11      nan     nan    nan    nan   3.606  1.441      797     1     n    nan       0      1.00     1.00   +0.000     1   0.561
  200000    -7.48       80  16.18      nan     nan    nan    nan   3.644  1.444      850     1     n    nan       0      1.00     1.00   +0.000     1   0.537
  205000    -7.26       80  15.97      nan     nan    nan    nan   3.344  1.437      877     1     n    nan       0      1.00     1.00   +0.000     1   0.525
  210000    -7.12       80  15.14      nan     nan    nan    nan   3.497  1.433      915     1     n    nan       0      1.00     1.00   +0.000     1   0.477
  215000    -7.25       80  15.73      nan     nan    nan    nan   3.487  1.448      977     1     n    nan       0      1.00     1.00   +0.000     1   0.485
  220000    -7.14       80  16.01      nan     nan    nan    nan   3.281  1.432      866     1     n    nan       0      1.00     1.00   +0.000     1   0.529
  225000    -7.11       80  15.97      nan     nan    nan    nan   3.316  1.440      857     1     n    nan       0      1.00     1.00   +0.000     1   0.532
  230000    -7.14       80  15.66      nan     nan    nan    nan   3.528  1.444      983     1     n    nan       0      1.00     1.00   +0.000     1   0.447
  235000    -7.28       80  15.57      nan     nan    nan    nan   3.553  1.431      931     1     n    nan       0      1.00     1.00   +0.000     1   0.475
  240000    -7.25       80  15.39      nan     nan    nan    nan   3.441  1.434      928     1     n    nan       0      1.00     1.00   +0.000     1   0.475
  245000    -7.11       80  16.03      nan     nan    nan    nan   3.459  1.416      982     1     n    nan       0      1.00     1.00   +0.000     1   0.479
  250000    -7.59       80  16.22      nan     nan    nan    nan   3.566  1.438      968     1     n    nan       0      1.00     1.00   +0.000     1   0.474
  255000    -7.13       80  15.97      nan     nan    nan    nan   3.631  1.437     1016     1     n    nan       0      1.00     1.00   +0.000     1   0.461
  260000    -7.19       80  16.09      nan     nan    nan    nan   3.519  1.417     1021     1     n    nan       0      1.00     1.00   +0.000     1   0.458
  265000    -7.01       80  15.68      nan     nan    nan    nan   3.294  1.441     1020     1     n    nan       0      1.00     1.00   +0.000     1   0.463
  270000    -7.12       80  15.97      nan     nan    nan    nan   3.278  1.429     1069     1     n    nan       0      1.00     1.00   +0.000     1   0.436
  275000    -7.02       80  15.89      nan     nan    nan    nan   3.606  1.434     1055     1     n    nan       0      1.00     1.00   +0.000     1   0.436
  280000    -6.97       80  15.88      nan     nan    nan    nan   3.144  1.438     1076     1     n    nan       0      1.00     1.00   +0.000     1   0.422
  285000    -6.79       80  16.19      nan     nan    nan    nan   3.259  1.427     1077     1     n    nan       0      1.00     1.00   +0.000     1   0.434
  290000    -6.59       80  16.39      nan     nan    nan    nan   3.006  1.445     1021     1     n    nan       0      1.00     1.00   +0.000     1   0.447
  295000    -6.83       80  15.97      nan     nan    nan    nan   3.188  1.432     1086     1     n    nan       0      1.00     1.00   +0.000     1   0.434
  300000    -6.86       80  16.04      nan     nan    nan    nan   3.250  1.421     1157     1     n    nan       0      1.00     1.00   +0.000     1   0.406
