steric push-off: E/lipid -6.5 -> -21.3, min non-bonded r 0.038 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.88       80  17.47      nan     nan    nan    nan   2.719  1.462     1288     1     n    nan       0      1.00     1.00   +0.000     1   0.650
    5000    -7.42       80  16.88      nan     nan    nan    nan   3.831  1.439     1450     1     n    nan       0      1.00     1.00   +0.000     1   0.588
   10000    -7.34       80  16.51      nan     nan    nan    nan   3.566  1.442     1346     1     n    nan       0      1.00     1.00   +0.000     1   0.621
   15000    -7.44       80  16.79      nan     nan    nan    nan   4.069  1.455     1420     1     n    nan       0      1.00     1.00   +0.000     1   0.610
   20000    -7.29       80  16.56      nan     nan    nan    nan   3.456  1.437     1358     1     n    nan       0      1.00     1.00   +0.000     1   0.618
   25000    -7.14       80  17.00      nan     nan    nan    nan   3.669  1.448     1418     1     n    nan       0      1.00     1.00   +0.000     1   0.593
   30000    -7.13       80  16.90      nan     nan    nan    nan   3.369  1.429     1451     1     n    nan       0      1.00     1.00   +0.000     1   0.593
   35000    -6.97       80  16.94      nan     nan    nan    nan   3.700  1.439     1402     1     n    nan       0      1.00     1.00   +0.000     1   0.591
   40000    -7.32       80  16.99      nan     nan    nan    nan   3.806  1.440     1524     1     n    nan       0      1.00     1.00   +0.000     1   0.553
   45000    -7.31       80  16.42      nan     nan    nan    nan   3.694  1.455     1424     1     n    nan       0      1.00     1.00   +0.000     1   0.589
   50000    -7.41       80  16.54      nan     nan    nan    nan   3.650  1.457     1332     1     n    nan       0      1.00     1.00   +0.000     1   0.637
   55000    -6.96       80  16.45      nan     nan    nan    nan   3.466  1.448     1310     1     n    nan       0      1.00     1.00   +0.000     1   0.640
   60000    -7.00       80  15.59      nan     nan    nan    nan   3.406  1.439     1445     1     n    nan       0      1.00     1.00   +0.000     1   0.590
   65000    -6.97       80  13.82      nan     nan    nan    nan   3.247  1.432     1391     1     n    nan       0      1.00     1.00   +0.000     1   0.613
   70000    -7.01       80  16.57      nan     nan    nan    nan   3.300  1.422     1433     1     n    nan       0      1.00     1.00   +0.000     1   0.590
   75000    -7.01       80  15.26      nan     nan    nan    nan   3.100  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
   80000    -7.00       80  15.99      nan     nan    nan    nan   3.522  1.428     1209     1     n    nan       0      1.00     1.00   +0.000     1   0.680
   85000    -7.03       80  15.46      nan     nan    nan    nan   3.531  1.436     1070     1     n    nan       0      1.00     1.00   +0.000     1   0.765
   90000    -7.20       80  16.26      nan     nan    nan    nan   3.612  1.440     1164     1     n    nan       0      1.00     1.00   +0.000     1   0.702
