MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  300000    -6.47       57   9.98      nan     nan    nan    nan   3.513  1.406        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.21      137  27.58      nan     nan    nan    nan   3.454  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.29      101  17.49      nan     nan    nan    nan   3.631  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.49       85  15.93      nan     nan    nan    nan   3.500  1.415        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.58       85  15.84      nan     nan    nan    nan   3.574  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -6.84       85  15.03      nan     nan    nan    nan   3.782  1.407        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.54       85  15.56      nan     nan    nan    nan   3.562  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -6.41      119  21.38      nan     nan    nan    nan   3.599  1.410       53     1     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.76      123  18.19      nan     nan    nan    nan   3.185  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.54      142  22.74      nan     nan    nan    nan   3.407  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.68      111  17.74      nan     nan    nan    nan   3.597  1.420       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -6.54      145  20.88      nan     nan    nan    nan   3.488  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.63      145  21.36      nan     nan    nan    nan   3.731  1.422       44     1     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.53      145  21.80      nan     nan    nan    nan   3.469  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.42      145  20.91      nan     nan    nan    nan   3.483  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.44      145  20.76      nan     nan    nan    nan   3.516  1.404       49     1     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.72      145  21.39      nan     nan    nan    nan   3.559  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.54      131  19.56      nan     nan    nan    nan   3.385  1.397        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.59      131  18.47      nan     nan    nan    nan   3.691  1.413       50     1     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.56      131  19.06      nan     nan    nan    nan   3.563  1.422       42     1     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.46      130  19.11      nan     nan    nan    nan   3.473  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.52      125  18.78      nan     nan    nan    nan   3.490  1.421       41     1     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.71      131  19.13      nan     nan    nan    nan   3.735  1.413      100     1     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.49      105  19.16      nan     nan    nan    nan   3.407  1.412       94     1     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.77      149  20.21      nan     nan    nan    nan   3.829  1.419      104     1     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.69      149  22.90      nan     nan    nan    nan   3.606  1.416      107     1     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -6.73      149  20.98      nan     nan    nan    nan   3.641  1.425       98     1     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.61      123  19.32      nan     nan    nan    nan   3.374  1.404       80     1     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.72       63   7.95      nan     nan    nan    nan   3.401  1.418       73     1     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -6.65      123  18.80      nan     nan    nan    nan   3.486  1.412      119     1     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -6.60      123  18.33      nan     nan    nan    nan   3.693  1.411      122     1     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.52      123  17.43      nan     nan    nan    nan   3.293  1.405      122     1     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.47      123  17.04      nan     nan    nan    nan   3.260  1.406      127     1     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -6.56      123  16.73      nan     nan    nan    nan   3.520  1.411      138     1     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.62      123  17.37      nan     nan    nan    nan   3.526  1.409      106     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.47      123  17.69      nan     nan    nan    nan   3.518  1.421       98     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -6.48      102  13.29      nan     nan    nan    nan   3.324  1.405      109     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.60      103  14.46      nan     nan    nan    nan   3.561  1.418      124     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.42      103  17.51      nan     nan    nan    nan   3.551  1.406      118     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.68      123  18.02      nan     nan    nan    nan   3.557  1.420       98     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -6.36      123  18.50      nan     nan    nan    nan   3.429  1.414      111     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -6.60      123  18.73      nan     nan    nan    nan   3.579  1.420      100     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -6.60      123  17.87      nan     nan    nan    nan   3.610  1.419       82     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.65      123  18.13      nan     nan    nan    nan   3.411  1.422       90     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.55      123  18.89      nan     nan    nan    nan   3.699  1.417      100     2     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.50      123  17.84      nan     nan    nan    nan   3.608  1.419      110     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.72      123  17.64      nan     nan    nan    nan   3.591  1.409      109     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -6.73      123  18.23      nan     nan    nan    nan   3.447  1.424       83     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.79      119  17.19      nan     nan    nan    nan   3.630  1.402      101     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.85      119  17.60      nan     nan    nan    nan   3.487  1.430       99     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -6.68      149  21.73      nan     nan    nan    nan   3.492  1.426       87     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.79      149  21.79      nan     nan    nan    nan   3.453  1.419      108     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.61      149  21.28      nan     nan    nan    nan   3.567  1.403       91     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -6.80      149  21.06      nan     nan    nan    nan   3.359  1.415      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -6.67      105  14.60      nan     nan    nan    nan   3.410  1.408      101     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -6.61      149  20.07      nan     nan    nan    nan   3.611  1.397       97     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -6.50      149  20.19      nan     nan    nan    nan   3.468  1.411      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -6.49      149  19.56      nan     nan    nan    nan   3.579  1.408       92     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -6.60      149  19.69      nan     nan    nan    nan   3.577  1.422       99     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.78      149  20.93      nan     nan    nan    nan   3.510  1.413      108     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -6.90      149  21.47      nan     nan    nan    nan   3.740  1.428       96     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -6.73      149  21.30      nan     nan    nan    nan   3.659  1.426      113     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -6.56      149  21.67      nan     nan    nan    nan   3.616  1.417      126     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -6.50      148  21.70      nan     nan    nan    nan   3.475  1.404      117     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.71      129  18.58      nan     nan    nan    nan   3.459  1.420      105     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.70      129  18.50      nan     nan    nan    nan   3.589  1.416      106     1     n    nan       0      1.00     1.00   +0.000     0     nan
