steric push-off: E/lipid -16.7 -> -20.9, min non-bonded r 0.645 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  215000    -7.06       68  14.71      nan     nan    nan    nan   3.592  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -7.32       78  14.83      nan     nan    nan    nan   3.776  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  225000    -7.11       78  15.14      nan     nan    nan    nan   3.487  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  230000    -7.11       78  15.79      nan     nan    nan    nan   3.391  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.23       78  17.09      nan     nan    nan    nan   3.317  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.03       78  18.29      nan     nan    nan    nan   3.417  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.44       78  17.76      nan     nan    nan    nan   3.599  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.15       80  17.33      nan     nan    nan    nan   3.294  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.05       80  18.27      nan     nan    nan    nan   3.522  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.20       80  17.24      nan     nan    nan    nan   3.478  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.11       80  17.89      nan     nan    nan    nan   3.494  1.432        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.24       80  18.27      nan     nan    nan    nan   3.669  1.452        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.58       80  17.81      nan     nan    nan    nan   3.759  1.452        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.45       80  17.18      nan     nan    nan    nan   3.678  1.464        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.38       80  16.03      nan     nan    nan    nan   3.666  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.59       80  15.81      nan     nan    nan    nan   3.822  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.15       80  16.94      nan     nan    nan    nan   3.750  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.51       80  17.83      nan     nan    nan    nan   3.684  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
