MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     4.00        6   2.79    0.400   1.739  0.817  0.061  -0.458  1.487        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -6.26       20   5.86    0.569   4.459  0.899 -0.083   2.538  1.380        0     0     n   0.18       1      1.00     1.00   +0.000     0     nan
   40000    -6.80       35   7.76    0.435   1.837  0.856  0.296   3.293  1.427        0     0     n   0.92      21      1.00     1.00   +0.000     0     nan
   60000    -6.61       22   5.55    0.466   2.400  0.797  0.206   3.409  1.432        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   80000    -6.93       41   8.65    0.411   1.700  0.839  0.121   3.530  1.448        0     0     n   0.72      25      1.00     1.00   +0.000     0     nan
  100000    -6.68       41   8.59    0.420   1.885  0.831 -0.004   3.671  1.434        0     0     n   0.92      31      1.00     1.00   +0.000     0     nan
  120000    -6.63       41   9.11    0.428   1.885  0.811  0.193   3.537  1.409        0     0     n   0.91      38      1.00     1.00   +0.000     0     nan
  140000    -6.97       41   9.62    0.441   2.144  0.833  0.124   3.835  1.454        0     0     n   0.63      32      1.00     1.00   +0.000     0     nan
  160000    -7.08       49  10.35      nan     nan    nan    nan   3.770  1.416        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  180000    -6.85       49  10.52      nan     nan    nan    nan   3.347  1.411        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  200000    -6.79       49  10.68      nan     nan    nan    nan   3.429  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.97       90  14.03      nan     nan    nan    nan   3.689  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -6.77       61  12.91      nan     nan    nan    nan   3.746  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.00       61  12.57      nan     nan    nan    nan   3.393  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.00       61  12.19      nan     nan    nan    nan   3.791  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -6.77       64  13.87      nan     nan    nan    nan   3.742  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  320000    -6.92       64  12.75      nan     nan    nan    nan   3.551  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  340000    -6.89       71  14.76      nan     nan    nan    nan   3.454  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -7.03       71  15.26      nan     nan    nan    nan   3.549  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.94       71  14.97      nan     nan    nan    nan   3.856  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -7.04       50  12.88      nan     nan    nan    nan   3.380  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.86       71  15.94      nan     nan    nan    nan   3.690  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -7.10       71  15.24      nan     nan    nan    nan   3.592  1.449        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -6.96       71  15.58      nan     nan    nan    nan   3.718  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -7.12       71  15.39      nan     nan    nan    nan   3.729  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -6.92       71  14.88      nan     nan    nan    nan   3.754  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -7.14       71  14.50      nan     nan    nan    nan   3.789  1.465        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.85       71  14.26      nan     nan    nan    nan   3.873  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -6.97       70  14.29      nan     nan    nan    nan   3.521  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.78       68  13.96      nan     nan    nan    nan   3.728  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.93       71  14.89      nan     nan    nan    nan   3.972  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -6.87       70  14.74      nan     nan    nan    nan   3.454  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -7.12      121  18.02      nan     nan    nan    nan   3.913  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -7.06      109  16.59      nan     nan    nan    nan   3.745  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -7.22      121  16.87      nan     nan    nan    nan   3.992  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -7.21      121  16.61      nan     nan    nan    nan   3.994  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -7.07      121  16.48      nan     nan    nan    nan   3.775  1.446        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -7.22      121  17.33      nan     nan    nan    nan   3.618  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -7.21      121  17.15      nan     nan    nan    nan   3.938  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -7.29      121  17.40      nan     nan    nan    nan   3.795  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -7.10      121  17.23      nan     nan    nan    nan   3.717  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -7.14      121  17.87      nan     nan    nan    nan   3.640  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.92      121  18.05      nan     nan    nan    nan   3.570  1.426        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.84      128  17.84      nan     nan    nan    nan   3.574  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -7.02      128  17.90      nan     nan    nan    nan   3.842  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -7.12      128  17.92      nan     nan    nan    nan   3.828  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.98      128  18.09      nan     nan    nan    nan   3.697  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -7.20      128  17.81      nan     nan    nan    nan   3.605  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -7.18      128  18.37      nan     nan    nan    nan   3.455  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.94      128  18.05      nan     nan    nan    nan   3.680  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.95      128  18.07      nan     nan    nan    nan   3.598  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -7.17      128  17.64      nan     nan    nan    nan   3.572  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -7.12      128  17.08      nan     nan    nan    nan   3.219  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -7.38      128  17.26      nan     nan    nan    nan   3.996  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.92      128  17.70      nan     nan    nan    nan   3.557  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -7.09      127  17.49      nan     nan    nan    nan   3.937  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -7.29      128  17.45      nan     nan    nan    nan   3.828  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -7.33      128  18.27      nan     nan    nan    nan   3.902  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -7.14      105  15.22      nan     nan    nan    nan   3.452  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -7.15      128  18.07      nan     nan    nan    nan   3.469  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -7.37      117  18.01      nan     nan    nan    nan   3.876  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -7.00      128  19.08      nan     nan    nan    nan   3.521  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -7.10      128  18.36      nan     nan    nan    nan   3.625  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -6.79      128  18.51      nan     nan    nan    nan   3.664  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -6.80      128  18.93      nan     nan    nan    nan   3.439  1.425        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.03      128  18.62      nan     nan    nan    nan   3.420  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -6.98      128  18.56      nan     nan    nan    nan   3.857  1.445        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -6.97      128  18.84      nan     nan    nan    nan   3.582  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -7.06      104  16.65      nan     nan    nan    nan   3.582  1.425        0     0     n    nan       0      1.00     1.00   +0.000     1   0.596
 1380000    -7.02      127  18.69      nan     nan    nan    nan   3.657  1.444        0     0     n    nan       0      1.00     1.00   +0.000     1   0.662
 1400000    -7.12      127  18.20      nan     nan    nan    nan   3.864  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -7.11      127  18.00      nan     nan    nan    nan   3.555  1.444        0     0     n    nan       0      1.00     1.00   +0.000     1   0.612
 1440000    -7.13      128  18.22      nan     nan    nan    nan   3.441  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.25      128  18.34      nan     nan    nan    nan   3.742  1.453        0     0     n    nan       0      1.00     1.00   +0.000     1   0.592
 1480000    -7.27      128  18.64      nan     nan    nan    nan   3.781  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -7.08       73  15.12      nan     nan    nan    nan   3.565  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -7.13      128  17.76      nan     nan    nan    nan   3.365  1.430        0     0     n    nan       0      1.00     1.00   +0.000     1   0.562
 1540000    -7.14      128  17.83      nan     nan    nan    nan   3.459  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -7.21      128  17.83      nan     nan    nan    nan   3.350  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -6.87      128  18.24      nan     nan    nan    nan   3.383  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -7.20      128  17.76      nan     nan    nan    nan   3.699  1.434        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
