steric push-off: E/lipid 1.5 -> -21.7, min non-bonded r 0.023 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  130000    -7.20       80  14.70      nan     nan    nan    nan   3.566  1.431     1240     1     n    nan       0      1.00     1.00   +0.000     1   0.509
  135000    -7.19       80  16.91      nan     nan    nan    nan   3.428  1.425     1327     1     n    nan       0      1.00     1.00   +0.000     1   0.464
  140000    -7.17       80  16.88      nan     nan    nan    nan   3.578  1.440     1243     1     n    nan       0      1.00     1.00   +0.000     1   0.497
  145000    -7.06       80  15.85      nan     nan    nan    nan   3.353  1.455     1126     1     n    nan       0      1.00     1.00   +0.000     1   0.538
  150000    -7.29       80  16.18      nan     nan    nan    nan   3.450  1.435     1305     1     n    nan       0      1.00     1.00   +0.000     1   0.474
  155000    -7.28       80  14.91      nan     nan    nan    nan   3.741  1.431     1118     1     n    nan       0      1.00     1.00   +0.000     1   0.552
  160000    -7.50       80  14.00      nan     nan    nan    nan   3.659  1.440     1051     1     n    nan       0      1.00     1.00   +0.000     1   0.571
  165000    -7.29       80  14.94      nan     nan    nan    nan   3.778  1.436     1090     1     n    nan       0      1.00     1.00   +0.000     1   0.563
  170000    -7.57       80  14.48      nan     nan    nan    nan   3.750  1.456     1157     1     n    nan       0      1.00     1.00   +0.000     1   0.530
  175000    -7.32       80  14.95      nan     nan    nan    nan   3.422  1.450     1175     1     n    nan       0      1.00     1.00   +0.000     1   0.504
  180000    -7.45       80  14.39      nan     nan    nan    nan   3.769  1.457     1120     1     n    nan       0      1.00     1.00   +0.000     1   0.551
  185000    -7.42       80  15.53      nan     nan    nan    nan   3.628  1.454     1121     1     n    nan       0      1.00     1.00   +0.000     1   0.544
  190000    -7.00       80  14.69      nan     nan    nan    nan   3.838  1.450     1260     1     n    nan       0      1.00     1.00   +0.000     1   0.492
  195000    -7.19       80  13.80      nan     nan    nan    nan   3.603  1.442     1119     1     n    nan       0      1.00     1.00   +0.000     1   0.542
  200000    -7.04       80  15.10      nan     nan    nan    nan   3.394  1.458     1125     1     n    nan       0      1.00     1.00   +0.000     1   0.537
  205000    -7.02       80  14.66      nan     nan    nan    nan   3.178  1.433     1121     1     n    nan       0      1.00     1.00   +0.000     1   0.542
  210000    -7.02       80  15.55      nan     nan    nan    nan   3.422  1.442     1107     1     n    nan       0      1.00     1.00   +0.000     1   0.548
  215000    -7.34       80  16.80      nan     nan    nan    nan   3.669  1.456     1263     1     n    nan       0      1.00     1.00   +0.000     1   0.488
  220000    -7.36       80  16.91      nan     nan    nan    nan   3.609  1.439     1202     1     n    nan       0      1.00     1.00   +0.000     1   0.509
  225000    -7.21       80  16.19      nan     nan    nan    nan   3.512  1.434     1190     1     n    nan       0      1.00     1.00   +0.000     1   0.525
  230000    -7.09       80  16.07      nan     nan    nan    nan   3.294  1.440     1147     1     n    nan       0      1.00     1.00   +0.000     1   0.522
  235000    -6.79       80  17.68      nan     nan    nan    nan   3.294  1.427     1193     1     n    nan       0      1.00     1.00   +0.000     1   0.512
  240000    -6.96       80  16.30      nan     nan    nan    nan   3.294  1.436     1291     1     n    nan       0      1.00     1.00   +0.000     1   0.470
  245000    -6.88       80  15.45      nan     nan    nan    nan   3.572  1.431     1290     1     n    nan       0      1.00     1.00   +0.000     1   0.480
  250000    -7.27       80  16.02      nan     nan    nan    nan   3.444  1.441     1092     1     n    nan       0      1.00     1.00   +0.000     1   0.535
  255000    -7.23       80  12.86      nan     nan    nan    nan   3.606  1.452     1061     1     n    nan       0      1.00     1.00   +0.000     1   0.562
  260000    -7.08       80  13.18      nan     nan    nan    nan   3.566  1.437     1119     1     n    nan       0      1.00     1.00   +0.000     1   0.546
  265000    -7.08       80  14.08      nan     nan    nan    nan   3.572  1.446     1027     1     n    nan       0      1.00     1.00   +0.000     1   0.588
  270000    -7.25       80  12.49      nan     nan    nan    nan   3.303  1.443      958     1     n    nan       0      1.00     1.00   +0.000     1   0.633
  275000    -7.41       80  12.91      nan     nan    nan    nan   3.300  1.415     1047     1     n    nan       0      1.00     1.00   +0.000     1   0.576
  280000    -7.40       80  13.53      nan     nan    nan    nan   3.469  1.436     1049     1     n    nan       0      1.00     1.00   +0.000     1   0.576
  285000    -6.94       80  13.36      nan     nan    nan    nan   3.188  1.425     1041     1     n    nan       0      1.00     1.00   +0.000     1   0.570
  290000    -7.03       80  14.69      nan     nan    nan    nan   3.347  1.443     1076     1     n    nan       0      1.00     1.00   +0.000     1   0.566
  295000    -7.09       80  13.24      nan     nan    nan    nan   3.325  1.436      973     1     n    nan       0      1.00     1.00   +0.000     1   0.582
  300000    -6.78       80  13.36      nan     nan    nan    nan   3.213  1.435      869     1     n    nan       0      1.00     1.00   +0.000     1   0.655
