steric push-off: E/lipid -0.4 -> -21.1, min non-bonded r 0.068 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  215000    -6.80       80  12.00      nan     nan    nan    nan   3.319  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  220000    -6.89       80  11.81      nan     nan    nan    nan   2.953  1.431      844     1     n    nan       0      1.00     1.00   +0.000     1   0.659
  225000    -6.94       80  11.49      nan     nan    nan    nan   3.016  1.422      820     1     n    nan       0      1.00     1.00   +0.000     1   0.655
  230000    -6.73       80  11.34      nan     nan    nan    nan   3.084  1.410      676     1     n    nan       0      1.00     1.00   +0.000     1   0.767
  235000    -7.18       80  11.77      nan     nan    nan    nan   3.175  1.429      799     1     n    nan       0      1.00     1.00   +0.000     1   0.703
  240000    -6.98       80  11.58      nan     nan    nan    nan   3.303  1.422      835     1     n    nan       0      1.00     1.00   +0.000     1   0.702
  245000    -7.13       80  12.04      nan     nan    nan    nan   3.213  1.431      731     1     n    nan       0      1.00     1.00   +0.000     1   0.727
  250000    -7.14       80  11.96      nan     nan    nan    nan   3.556  1.443      732     1     n    nan       0      1.00     1.00   +0.000     1   0.754
  255000    -7.06       80  11.83      nan     nan    nan    nan   3.219  1.423      738     1     n    nan       0      1.00     1.00   +0.000     1   0.746
  260000    -7.28       80  11.63      nan     nan    nan    nan   3.200  1.442      752     1     n    nan       0      1.00     1.00   +0.000     1   0.737
  265000    -7.14       80  11.88      nan     nan    nan    nan   3.566  1.436      800     1     n    nan       0      1.00     1.00   +0.000     1   0.685
  270000    -7.35       80  11.73      nan     nan    nan    nan   3.381  1.438      817     1     n    nan       0      1.00     1.00   +0.000     1   0.682
  275000    -7.14       79  11.35      nan     nan    nan    nan   3.335  1.429      743     1     n    nan       0      1.00     1.00   +0.000     1   0.727
  280000    -7.30       80  11.29      nan     nan    nan    nan   3.534  1.419      727     1     n    nan       0      1.00     1.00   +0.000     1   0.767
  285000    -7.26       80  11.42      nan     nan    nan    nan   3.416  1.432      737     1     n    nan       0      1.00     1.00   +0.000     1   0.764
  290000    -7.08       80  12.13      nan     nan    nan    nan   3.131  1.432      849     1     n    nan       0      1.00     1.00   +0.000     1   0.665
  295000    -6.94       80  12.48      nan     nan    nan    nan   3.291  1.448      909     1     n    nan       0      1.00     1.00   +0.000     1   0.607
  300000    -6.93       80  12.29      nan     nan    nan    nan   3.259  1.430      904     1     n    nan       0      1.00     1.00   +0.000     1   0.633
