steric push-off: E/lipid 0.9 -> -21.5, min non-bonded r 0.036 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
   90000    -7.25       80  13.02      nan     nan    nan    nan   3.531  1.433     1225     1     n    nan       0      1.00     1.00   +0.000     1   0.484
   95000    -7.52       80  13.31      nan     nan    nan    nan   3.828  1.436     1342     1     n    nan       0      1.00     1.00   +0.000     1   0.450
  100000    -7.26       80  13.38      nan     nan    nan    nan   3.638  1.439     1306     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  105000    -7.14       80  13.13      nan     nan    nan    nan   3.466  1.442     1253     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  110000    -7.03       80  13.27      nan     nan    nan    nan   3.338  1.423     1280     1     n    nan       0      1.00     1.00   +0.000     1   0.475
  115000    -6.97       80  13.49      nan     nan    nan    nan   3.287  1.425     1388     1     n    nan       0      1.00     1.00   +0.000     1   0.443
  120000    -7.24       80  13.26      nan     nan    nan    nan   3.453  1.414     1280     1     n    nan       0      1.00     1.00   +0.000     1   0.469
  125000    -7.10       80  13.19      nan     nan    nan    nan   3.341  1.436     1263     1     n    nan       0      1.00     1.00   +0.000     1   0.480
  130000    -7.17       80  12.97      nan     nan    nan    nan   3.359  1.442     1187     1     n    nan       0      1.00     1.00   +0.000     1   0.506
  135000    -7.35       80  13.42      nan     nan    nan    nan   3.466  1.436     1350     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  140000    -7.28       80  13.44      nan     nan    nan    nan   3.456  1.445     1332     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  145000    -6.88       80  13.27      nan     nan    nan    nan   3.484  1.436     1287     1     n    nan       0      1.00     1.00   +0.000     1   0.467
  150000    -7.40       80  13.13      nan     nan    nan    nan   3.619  1.439     1283     1     n    nan       0      1.00     1.00   +0.000     1   0.473
  155000    -7.36       80  13.47      nan     nan    nan    nan   3.391  1.438     1386     1     n    nan       0      1.00     1.00   +0.000     1   0.438
  160000    -7.17       80  13.19      nan     nan    nan    nan   3.500  1.438     1288     1     n    nan       0      1.00     1.00   +0.000     1   0.474
  165000    -7.34       80  12.85      nan     nan    nan    nan   3.203  1.433     1212     1     n    nan       0      1.00     1.00   +0.000     1   0.504
  170000    -7.21       80  12.65      nan     nan    nan    nan   3.453  1.432     1166     1     n    nan       0      1.00     1.00   +0.000     1   0.516
  175000    -7.45       80  12.88      nan     nan    nan    nan   3.809  1.452     1217     1     n    nan       0      1.00     1.00   +0.000     1   0.500
  180000    -6.97       80  12.49      nan     nan    nan    nan   3.325  1.417     1098     1     n    nan       0      1.00     1.00   +0.000     1   0.553
  185000    -7.21       80  12.65      nan     nan    nan    nan   3.628  1.411     1139     1     n    nan       0      1.00     1.00   +0.000     1   0.537
  190000    -7.20       80  12.86      nan     nan    nan    nan   3.509  1.431        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  195000    -7.12       80  13.01      nan     nan    nan    nan   3.469  1.437     1222     1     n    nan       0      1.00     1.00   +0.000     1   0.497
  200000    -7.00       80  13.10      nan     nan    nan    nan   3.241  1.428     1238     1     n    nan       0      1.00     1.00   +0.000     1   0.498
  205000    -7.35       80  12.96      nan     nan    nan    nan   3.534  1.435     1160     1     n    nan       0      1.00     1.00   +0.000     1   0.520
  210000    -7.18       80  12.30      nan     nan    nan    nan   3.516  1.439     1040     1     n    nan       0      1.00     1.00   +0.000     1   0.564
  215000    -7.13       80  12.28      nan     nan    nan    nan   3.184  1.435     1071     1     n    nan       0      1.00     1.00   +0.000     1   0.546
  220000    -6.87       80  12.31      nan     nan    nan    nan   3.466  1.422     1072     1     n    nan       0      1.00     1.00   +0.000     1   0.555
  225000    -7.02       80  12.60      nan     nan    nan    nan   3.503  1.437     1067     1     n    nan       0      1.00     1.00   +0.000     1   0.545
  230000    -7.32       80  12.32      nan     nan    nan    nan   3.562  1.444     1039     1     n    nan       0      1.00     1.00   +0.000     1   0.570
  235000    -6.96       80  13.43      nan     nan    nan    nan   3.337  1.444     1206     1     n    nan       0      1.00     1.00   +0.000     1   0.501
  240000    -6.93       80  13.15      nan     nan    nan    nan   3.500  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.19       80  14.31      nan     nan    nan    nan   3.869  1.436     1317     1     n    nan       0      1.00     1.00   +0.000     1   0.469
  250000    -7.06       80  13.48      nan     nan    nan    nan   3.300  1.424     1254     1     n    nan       0      1.00     1.00   +0.000     1   0.477
  255000    -6.71       60  12.01      nan     nan    nan    nan   3.746  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.28       80  13.32      nan     nan    nan    nan   3.375  1.424     1370     1     n    nan       0      1.00     1.00   +0.000     1   0.453
  265000    -6.88       80  14.56      nan     nan    nan    nan   3.300  1.447     1346     1     n    nan       0      1.00     1.00   +0.000     1   0.446
  270000    -7.25       80  14.79      nan     nan    nan    nan   3.466  1.447     1343     1     n    nan       0      1.00     1.00   +0.000     1   0.458
  275000    -6.96       80  13.49      nan     nan    nan    nan   3.422  1.426     1324     1     n    nan       0      1.00     1.00   +0.000     1   0.452
  280000    -7.08       80  16.04      nan     nan    nan    nan   3.369  1.446     1389     1     n    nan       0      1.00     1.00   +0.000     1   0.438
  285000    -7.13       80  14.78      nan     nan    nan    nan   3.812  1.456     1256     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  290000    -7.08       80  17.15      nan     nan    nan    nan   3.844  1.433     1228     1     n    nan       0      1.00     1.00   +0.000     1   0.485
  295000    -7.48       80  15.65      nan     nan    nan    nan   3.638  1.452     1229     1     n    nan       0      1.00     1.00   +0.000     1   0.487
  300000    -6.87       80  15.23      nan     nan    nan    nan   3.312  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
