MIXTURE 2-D: 0 short (2 tails) + 160 long (4 tails) + 2159 water, L=65.0, packing fraction 0.55, kT=0.45, start=random
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0     5.58        7   2.57    0.400   0.800  0.947  0.101   1.786  1.171        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   20000    -5.80       18   4.43    0.416   1.714  0.821  0.234   3.361  1.456        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   40000    -6.34       18   4.59    0.423   1.714  0.915 -0.042   3.931  1.412        0     0     n   0.00       0      1.00     1.00   +0.000     0     nan
   60000    -6.43       25   6.65    0.549   3.800  0.865 -0.222   3.270  1.454        0     0     n   0.18       2      1.00     1.00   +0.000     0     nan
   80000    -6.43       25   7.08    0.465   2.489  0.863  0.126   4.150  1.458        0     0     n   0.79      12      1.00     1.00   +0.000     0     nan
  100000    -6.23       25   6.96    0.382   1.347  0.829  0.247   3.550  1.460        0     0     n   0.92      13      1.00     1.00   +0.000     0     nan
  120000    -6.93       30   7.86    0.468   2.717  0.844 -0.010   3.300  1.406        0     0     n   0.29       7      1.00     1.00   +0.000     0     nan
  140000    -6.59       35   7.71    0.403   1.554  0.827  0.238   3.264  1.397        0     0     n   0.54      12      1.00     1.00   +0.000     0     nan
  160000    -6.94       35   6.89    0.461   2.215  0.792 -0.033   3.071  1.417        0     0     n   0.22       3      1.00     1.00   +0.000     0     nan
  180000    -6.75       35   7.41    0.456   2.137  0.856  0.143   3.036  1.415        0     0     n   0.27       5      1.00     1.00   +0.000     0     nan
  200000    -6.71       33   7.10    0.312   0.490  0.850  0.597   3.273  1.402        0     0     n   1.23      19      1.00     1.00   +0.000     0     nan
  220000    -6.68       35   7.52    0.487   2.710  0.820 -0.030   3.000  1.424        0     0     n   0.30       6      1.00     1.00   +0.000     0     nan
  240000    -6.82       50  10.16      nan     nan    nan    nan   3.170  1.422        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -6.80       48  12.73      nan     nan    nan    nan   3.677  1.437        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -6.79       50  10.03    0.244   0.068  0.844  0.272   3.225  1.434        0     0     n   1.25      73      1.00     1.00   +0.000     0     nan
  300000    -6.86       50  10.16    0.315   0.618  0.833  0.144   3.780  1.427        0     0     n   1.05      64      1.00     1.00   +0.000     0     nan
  320000    -7.11       51  10.08    0.321   0.529  0.813  0.158   3.564  1.446        0     0     n   0.81      48      1.00     1.00   +0.000     0     nan
  340000    -6.78       65  11.52      nan     nan    nan    nan   3.369  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  360000    -6.89       65  11.55      nan     nan    nan    nan   3.535  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  380000    -6.92       65  11.45      nan     nan    nan    nan   3.588  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  400000    -7.03       65  11.45      nan     nan    nan    nan   3.431  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  420000    -6.71       65  10.55      nan     nan    nan    nan   3.208  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  440000    -7.00       65  11.14      nan     nan    nan    nan   3.508  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  460000    -7.14       76  12.21      nan     nan    nan    nan   3.572  1.417        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  480000    -6.81       76  12.71      nan     nan    nan    nan   3.276  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  500000    -7.26       76  12.65      nan     nan    nan    nan   3.766  1.438        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  520000    -7.10       76  12.39      nan     nan    nan    nan   3.582  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  540000    -6.78       76  12.55      nan     nan    nan    nan   3.368  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  560000    -7.10       62  11.48      nan     nan    nan    nan   3.468  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  580000    -6.91       75  11.75      nan     nan    nan    nan   3.517  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  600000    -6.88       75  11.57      nan     nan    nan    nan   3.580  1.439        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  620000    -7.11       75  11.74      nan     nan    nan    nan   3.607  1.450        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  640000    -6.98       75  11.63      nan     nan    nan    nan   3.310  1.421        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  660000    -6.96       75  12.26      nan     nan    nan    nan   3.747  1.441        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  680000    -6.77       75  12.84      nan     nan    nan    nan   3.240  1.430        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  700000    -6.75       75  12.71      nan     nan    nan    nan   3.523  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  720000    -6.75       75  12.85      nan     nan    nan    nan   3.317  1.444        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  740000    -6.90       75  12.79      nan     nan    nan    nan   3.543  1.435        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  760000    -6.88       75  13.02      nan     nan    nan    nan   3.517  1.440        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  780000    -6.94       80  14.13      nan     nan    nan    nan   3.425  1.420        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  800000    -6.90       80  13.67      nan     nan    nan    nan   3.587  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  820000    -7.06       80  13.74      nan     nan    nan    nan   3.588  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  840000    -6.81       80  14.49      nan     nan    nan    nan   3.325  1.415       44     1     n    nan       0      1.00     1.00   +0.000     0     nan
  860000    -6.95       80  13.34      nan     nan    nan    nan   3.494  1.436        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  880000    -7.32       80  12.89      nan     nan    nan    nan   3.853  1.442        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  900000    -7.08       80  12.28      nan     nan    nan    nan   3.659  1.427        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  920000    -6.90       80  12.64      nan     nan    nan    nan   3.556  1.410        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  940000    -6.73       80  12.61      nan     nan    nan    nan   3.334  1.418        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  960000    -7.14       80  11.88      nan     nan    nan    nan   3.444  1.414        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  980000    -6.85       80  12.77      nan     nan    nan    nan   3.337  1.405        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1000000    -6.89       75  12.38      nan     nan    nan    nan   3.280  1.439       70     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1020000    -7.10       80  12.99      nan     nan    nan    nan   3.375  1.413       45     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1040000    -6.86       85  13.29      nan     nan    nan    nan   3.221  1.425       42     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1060000    -6.90       79  13.13      nan     nan    nan    nan   3.241  1.433        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1080000    -6.96       79  13.29      nan     nan    nan    nan   3.579  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1100000    -7.02       79  13.21      nan     nan    nan    nan   3.449  1.424        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1120000    -7.06       79  13.44      nan     nan    nan    nan   3.472  1.404        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1140000    -7.09       79  13.04      nan     nan    nan    nan   3.165  1.423        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1160000    -6.93       79  13.73      nan     nan    nan    nan   3.712  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1180000    -6.91       79  14.57      nan     nan    nan    nan   3.570  1.419        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1200000    -6.95       79  14.20      nan     nan    nan    nan   3.804  1.428        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1220000    -6.83       79  14.04      nan     nan    nan    nan   3.576  1.409        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1240000    -7.12       79  13.89      nan     nan    nan    nan   3.456  1.429        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
 1260000    -7.35       79  12.60      nan     nan    nan    nan   3.491  1.444       64     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1280000    -7.19       79  12.26      nan     nan    nan    nan   3.456  1.425       64     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1300000    -7.00       79  12.84      nan     nan    nan    nan   3.608  1.428       73     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1320000    -7.15       79  11.91      nan     nan    nan    nan   3.481  1.428       50     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1340000    -7.18       79  12.69      nan     nan    nan    nan   3.418  1.429       72     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1360000    -7.13       79  12.98      nan     nan    nan    nan   3.544  1.420       54     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1380000    -7.15       78  12.52      nan     nan    nan    nan   3.503  1.431       69     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1400000    -7.16       79  12.51      nan     nan    nan    nan   3.259  1.434       57     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1420000    -7.14       79  12.79      nan     nan    nan    nan   3.551  1.431       60     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1440000    -7.02       79  12.66      nan     nan    nan    nan   3.766  1.438       59     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1460000    -7.10       79  12.87      nan     nan    nan    nan   3.462  1.424       76     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1480000    -6.92       79  13.41      nan     nan    nan    nan   3.715  1.418       73     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1500000    -7.05       79  13.63      nan     nan    nan    nan   3.582  1.412       96     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1520000    -7.09       80  14.02      nan     nan    nan    nan   3.913  1.428       81     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1540000    -7.07       80  13.81      nan     nan    nan    nan   3.347  1.415       87     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1560000    -7.17       80  13.99      nan     nan    nan    nan   3.466  1.424       87     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1580000    -7.02       80  14.02      nan     nan    nan    nan   3.372  1.435       76     1     n    nan       0      1.00     1.00   +0.000     0     nan
 1600000    -6.96       80  13.77      nan     nan    nan    nan   3.603  1.424      145     1     n    nan       0      1.00     1.00   +0.000     0     nan
