steric push-off: E/lipid -17.1 -> -20.6, min non-bonded r 0.659 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
  230000    -7.34       80  14.70      nan     nan    nan    nan   3.922  1.467      172     1     n    nan       0      1.00     1.00   +0.000     0     nan
  235000    -7.32       80  15.07      nan     nan    nan    nan   3.719  1.436      168     1     n    nan       0      1.00     1.00   +0.000     0     nan
  240000    -7.37       80  14.99      nan     nan    nan    nan   3.528  1.433      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
  245000    -7.35       80  14.55      nan     nan    nan    nan   3.469  1.449      162     1     n    nan       0      1.00     1.00   +0.000     0     nan
  250000    -7.15       80  14.68      nan     nan    nan    nan   3.372  1.445      162     1     n    nan       0      1.00     1.00   +0.000     0     nan
  255000    -7.39       80  14.81      nan     nan    nan    nan   3.556  1.432      145     1     n    nan       0      1.00     1.00   +0.000     0     nan
  260000    -7.49       80  14.33      nan     nan    nan    nan   3.453  1.446      126     1     n    nan       0      1.00     1.00   +0.000     0     nan
  265000    -7.32       80  14.59      nan     nan    nan    nan   3.534  1.429      162     1     n    nan       0      1.00     1.00   +0.000     0     nan
  270000    -7.28       80  14.38      nan     nan    nan    nan   3.494  1.443      141     1     n    nan       0      1.00     1.00   +0.000     0     nan
  275000    -7.37       70  12.72      nan     nan    nan    nan   3.600  1.436      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
  280000    -7.55       80  14.97      nan     nan    nan    nan   3.494  1.463      132     1     n    nan       0      1.00     1.00   +0.000     0     nan
  285000    -7.58       80  14.76      nan     nan    nan    nan   3.441  1.441      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
  290000    -7.25       80  15.08      nan     nan    nan    nan   3.562  1.452      133     1     n    nan       0      1.00     1.00   +0.000     0     nan
  295000    -7.40       80  14.98      nan     nan    nan    nan   3.472  1.445      134     1     n    nan       0      1.00     1.00   +0.000     0     nan
  300000    -7.22       80  15.10      nan     nan    nan    nan   3.631  1.438      137     1     n    nan       0      1.00     1.00   +0.000     0     nan
