steric push-off: E/lipid -2.2 -> -21.4, min non-bonded r 0.066 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.49       80  17.47      nan     nan    nan    nan   2.619  1.459     1288     1     n    nan       0      1.00     1.00   +0.000     1   0.451
    5000    -7.27       80  17.96      nan     nan    nan    nan   4.031  1.445     1433     1     n    nan       0      1.00     1.00   +0.000     1   0.417
   10000    -7.18       80  17.89      nan     nan    nan    nan   3.391  1.432     1421     1     n    nan       0      1.00     1.00   +0.000     1   0.414
   15000    -7.30       80  17.92      nan     nan    nan    nan   3.684  1.439     1466     1     n    nan       0      1.00     1.00   +0.000     1   0.392
   20000    -7.06       80  17.96      nan     nan    nan    nan   3.725  1.445     1464     1     n    nan       0      1.00     1.00   +0.000     1   0.399
   25000    -7.26       80  18.30      nan     nan    nan    nan   3.459  1.436     1380     1     n    nan       0      1.00     1.00   +0.000     1   0.432
   30000    -6.93       80  16.27      nan     nan    nan    nan   3.566  1.449     1283     1     n    nan       0      1.00     1.00   +0.000     1   0.451
   35000    -7.42       80  17.05      nan     nan    nan    nan   3.709  1.447     1287     1     n    nan       0      1.00     1.00   +0.000     1   0.441
   40000    -7.43       80  17.32      nan     nan    nan    nan   3.316  1.425     1293     1     n    nan       0      1.00     1.00   +0.000     1   0.450
   45000    -7.36       80  17.37      nan     nan    nan    nan   3.469  1.437     1291     1     n    nan       0      1.00     1.00   +0.000     1   0.461
   50000    -7.26       80  17.45      nan     nan    nan    nan   3.453  1.451     1205     1     n    nan       0      1.00     1.00   +0.000     1   0.478
   55000    -7.10       80  14.21      nan     nan    nan    nan   3.153  1.431     1153     1     n    nan       0      1.00     1.00   +0.000     1   0.498
   60000    -7.10       80  13.92      nan     nan    nan    nan   3.241  1.432     1132     1     n    nan       0      1.00     1.00   +0.000     1   0.505
   65000    -7.27       80  13.96      nan     nan    nan    nan   3.441  1.440     1105     1     n    nan       0      1.00     1.00   +0.000     1   0.512
   70000    -7.35       80  15.02      nan     nan    nan    nan   3.794  1.447     1238     1     n    nan       0      1.00     1.00   +0.000     1   0.462
   75000    -7.33       80  14.29      nan     nan    nan    nan   3.334  1.423     1206     1     n    nan       0      1.00     1.00   +0.000     1   0.485
   80000    -7.01       80  15.92      nan     nan    nan    nan   3.450  1.431     1240     1     n    nan       0      1.00     1.00   +0.000     1   0.470
   85000    -7.18       80  16.31      nan     nan    nan    nan   3.400  1.430     1227     1     n    nan       0      1.00     1.00   +0.000     1   0.459
   90000    -7.34       80  16.91      nan     nan    nan    nan   3.738  1.429     1270     1     n    nan       0      1.00     1.00   +0.000     1   0.455
   95000    -7.19       80  14.34      nan     nan    nan    nan   3.781  1.431     1170     1     n    nan       0      1.00     1.00   +0.000     1   0.482
  100000    -7.17       80  14.46      nan     nan    nan    nan   3.772  1.429     1176     1     n    nan       0      1.00     1.00   +0.000     1   0.495
  105000    -7.25       80  14.52      nan     nan    nan    nan   3.562  1.457     1202     1     n    nan       0      1.00     1.00   +0.000     1   0.479
  110000    -7.03       80  13.71      nan     nan    nan    nan   3.653  1.436     1184     1     n    nan       0      1.00     1.00   +0.000     1   0.484
  115000    -7.27       80  14.99      nan     nan    nan    nan   3.425  1.440     1275     1     n    nan       0      1.00     1.00   +0.000     1   0.463
  120000    -7.41       80  14.67      nan     nan    nan    nan   3.625  1.445     1211     1     n    nan       0      1.00     1.00   +0.000     1   0.478
  125000    -7.17       80  14.78      nan     nan    nan    nan   3.425  1.443        0     0     n    nan       0      1.00     1.00   +0.000     0     nan
  130000    -7.15       80  17.32      nan     nan    nan    nan   3.150  1.412     1124     1     n    nan       0      1.00     1.00   +0.000     1   0.503
  135000    -7.26       80  12.45      nan     nan    nan    nan   3.316  1.423     1070     1     n    nan       0      1.00     1.00   +0.000     1   0.538
  140000    -7.51       80  12.09      nan     nan    nan    nan   3.622  1.437      999     1     n    nan       0      1.00     1.00   +0.000     1   0.572
  145000    -7.17       80  12.07      nan     nan    nan    nan   3.216  1.428      966     1     n    nan       0      1.00     1.00   +0.000     1   0.580
  150000    -7.16       80  13.18      nan     nan    nan    nan   3.741  1.447     1038     1     n    nan       0      1.00     1.00   +0.000     1   0.548
  155000    -7.47       80  12.02      nan     nan    nan    nan   3.663  1.436      967     1     n    nan       0      1.00     1.00   +0.000     1   0.588
  160000    -7.25       80  12.07      nan     nan    nan    nan   3.509  1.448      928     1     n    nan       0      1.00     1.00   +0.000     1   0.589
  165000    -7.18       80  12.48      nan     nan    nan    nan   3.347  1.451     1048     1     n    nan       0      1.00     1.00   +0.000     1   0.548
  170000    -7.04       80  13.40      nan     nan    nan    nan   3.566  1.449     1064     1     n    nan       0      1.00     1.00   +0.000     1   0.535
  175000    -7.10       80  12.34      nan     nan    nan    nan   3.666  1.436     1051     1     n    nan       0      1.00     1.00   +0.000     1   0.541
  180000    -7.18       80  12.42      nan     nan    nan    nan   3.662  1.437     1089     1     n    nan       0      1.00     1.00   +0.000     1   0.538
  185000    -7.46       80  12.07      nan     nan    nan    nan   3.400  1.447     1008     1     n    nan       0      1.00     1.00   +0.000     1   0.536
  190000    -6.82       79  11.95      nan     nan    nan    nan   3.415  1.442      971     1     n    nan       0      1.00     1.00   +0.000     1   0.575
  195000    -6.76       80  11.79      nan     nan    nan    nan   3.528  1.427      983     1     n    nan       0      1.00     1.00   +0.000     1   0.593
  200000    -7.22       80  11.91      nan     nan    nan    nan   3.603  1.434      969     1     n    nan       0      1.00     1.00   +0.000     1   0.585
  205000    -6.97       79  12.24      nan     nan    nan    nan   3.554  1.447      971     1     Y    nan       0      1.00     1.00   +0.000     1   0.500
  210000    -7.34       80  12.31      nan     nan    nan    nan   3.594  1.444        0     0     Y    nan       0      1.00     1.00   +0.000     0     nan
