steric push-off: E/lipid -1.4 -> -21.7, min non-bonded r 0.094 -> 0.850
MIXTURE 2-D: 0 short (2 tails) + 80 long (4 tails) + 956 water, L=44.0, packing fraction 0.55, kT=0.45, start=ring
  chi RAW      HH +0.20  HT -0.25  TT +0.70  HW +0.75  TW +0.00  WW +0.50
  chi EFFECTIVE (solvent-averaged, this is what the beads feel): HH -0.800  HT -0.500  TT +1.200   [negative = repulsive]
enrichment = (short fraction of OUTER leaflet) - (short fraction of INNER leaflet); 0 = no partitioning
    step    E/lip  largest  R_mid  shellCV  hollow    mix    seg  burial   core  lumen_c  nenc  perc  lumen  lumenW  shortOUT  shortIN   enrichment  nves  lumH2O
       0    -7.83       80  17.47      nan     nan    nan    nan   2.637  1.461     1291     1     n    nan       0      1.00     1.00   +0.000     1   0.461
    5000    -7.28       80  16.65      nan     nan    nan    nan   3.684  1.447     1390     1     n    nan       0      1.00     1.00   +0.000     1   0.411
   10000    -7.30       80  16.83      nan     nan    nan    nan   3.688  1.446     1401     1     n    nan       0      1.00     1.00   +0.000     1   0.424
   15000    -7.33       80  17.47      nan     nan    nan    nan   3.419  1.445     1273     1     n    nan       0      1.00     1.00   +0.000     1   0.464
   20000    -7.40       80  17.16      nan     nan    nan    nan   3.619  1.447     1192     1     n    nan       0      1.00     1.00   +0.000     1   0.497
   25000    -7.23       80  16.13      nan     nan    nan    nan   3.628  1.440     1187     1     n    nan       0      1.00     1.00   +0.000     1   0.504
   30000    -7.16       80  16.74      nan     nan    nan    nan   3.338  1.426     1208     1     n    nan       0      1.00     1.00   +0.000     1   0.491
   35000    -7.28       80  16.45      nan     nan    nan    nan   3.369  1.453     1383     1     n    nan       0      1.00     1.00   +0.000     1   0.429
   40000    -7.19       80  16.67      nan     nan    nan    nan   3.544  1.438     1344     1     n    nan       0      1.00     1.00   +0.000     1   0.435
   45000    -7.15       80  16.42      nan     nan    nan    nan   3.431  1.442     1325     1     n    nan       0      1.00     1.00   +0.000     1   0.451
   50000    -6.95       80  17.01      nan     nan    nan    nan   3.369  1.441     1338     1     n    nan       0      1.00     1.00   +0.000     1   0.440
